Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/11/2022 01:00:00,02/11/2022 07:00:00,AEC,SOUC,10.8293,-0.2750,16.8521,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,8.2096,-0.3878,14.3451,-5.7477
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,1.1083,-0.3065,7.1625,-5.7477
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,9.1325,-0.4698,15.3501,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,0.8060,-0.2045,6.7582,-5.7477
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,10.7663,-0.3230,16.8371,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,6.4039,-0.4597,12.6114,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,10.5843,-0.2599,16.5920,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AECI,AECI,10.5668,-0.1699,16.4846,-5.7479
02/11/2022 01:00:00,02/11/2022 07:00:00,AEPM_CSWS,CSWS_LA,3.9356,-0.4048,10.0883,-5.7479
02/11/2022 01:00:00,02/11/2022 07:00:00,ALTW,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,AMRN,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-22.1191,0.1651,-16.5364,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BBA,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BCA,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,-13.1047,0.4511,-7.8080,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,-16.2889,0.8678,-11.4089,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BLKW,BLKW,-22.5259,0.0548,-16.8330,-5.7477
02/11/2022 01:00:00,02/11/2022 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-15.9915,0.2693,-10.5130,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,-10.4907,0.0611,-4.8040,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-16.0001,0.2607,-10.5130,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BRAZ,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BUBA,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,-22.6670,0.7837,-17.7029,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-40.1101,0.0866,-34.4489,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-40.1101,0.0866,-34.4489,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-40.1101,0.0866,-34.4489,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-40.1101,0.0866,-34.4489,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-40.1101,0.0866,-34.4489,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,-37.0604,0.1478,-31.4604,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,-13.4514,0.2839,-7.9875,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,-13.4514,0.2839,-7.9875,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,CLEC,MISO,5.2025,-0.0841,11.0344,-5.7478
02/11/2022 01:00:00,02/11/2022 07:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,-42.6778,-0.2503,-36.6797,-5.7478
