time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9874.031149,0.0,0.0,0.0,9874.031149,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
1,9872.429613,0.0,0.0,0.0,9872.429613,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
2,9870.828077,0.0,0.0,0.0,9870.828077,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
3,9869.22654,0.0,0.0,0.0,9869.22654,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
4,9867.625004,0.0,0.0,0.0,9867.625004,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
5,9866.023468,0.0,0.0,0.0,9866.023468,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
6,9864.148728,0.0036810000000000002,0.0,0.0,9864.145047,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
7,9862.146808,0.013374,0.0,0.0,9862.133434,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
8,9860.144887,0.024202,0.0,0.0,9860.120685,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
9,9858.142967,0.031686,0.0,0.0,9858.111281,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
10,9856.141046,0.036026,0.0,0.0,9856.10502,200.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
11,9852.972006,0.04143,81.8181818181818,0.0,9934.748757818183,272.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
12,9848.767973,0.041667,100.0,0.0,9948.726306,360.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
13,9844.56394,0.038604,0.0,100.0,9744.525336,260.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
14,9840.359907,0.033273000000000004,0.0,100.0,9740.326634000001,160.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
15,9836.155874,0.025978,0.0,100.0,9736.129896,60.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
16,9831.951842,0.015332000000000002,0.0,20.0,9811.93651,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
17,9827.747809,0.0044800000000000005,0.0,0.0,9827.743329,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
18,9823.543776,0.000268,0.0,0.0,9823.543508,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
19,9819.339743,0.0,0.0,0.0,9819.339743,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
20,9815.13571,0.0,0.0,0.0,9815.13571,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
21,9810.931677,0.0,0.0,0.0,9810.931677,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
22,9806.727644,0.0,0.0,0.0,9806.727644,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
23,9802.523611,0.0,0.0,0.0,9802.523611,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
24,9798.319578,0.0,0.0,0.0,9798.319578,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
25,9794.115545,0.0,0.0,0.0,9794.115545,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
26,9789.940717,0.0,0.0,0.0,9789.940717,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
27,9786.137068,0.0,0.0,0.0,9786.137068,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
28,9782.333419,0.0,0.0,0.0,9782.333419,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
29,9778.52977,0.0,0.0,0.0,9778.52977,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
30,9774.726121,0.004345,0.0,0.0,9774.721776,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
31,9770.922472,0.014374000000000001,0.0,0.0,9770.908098,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
32,9768.408885,0.024305,0.0,0.0,9768.38458,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
33,9766.00658,0.032602,63.6363636363636,0.0,9829.610341636364,96.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
34,9763.604276,0.038427,100.0,0.0,9863.565849,184.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
35,9761.201971,0.038981,100.0,0.0,9861.16299,272.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
36,9758.799667,0.03919400000000001,100.0,0.0,9858.760472999998,360.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
37,9756.704951,0.037491000000000003,0.0,100.0,9656.66746,260.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
38,9754.703031,0.031835,0.0,100.0,9654.671196,160.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
39,9752.70111,0.024453,0.0,100.0,9652.676657,60.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
40,9750.69919,0.015009000000000002,0.0,20.0,9730.684180999999,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
41,9748.697269,0.004357000000000001,0.0,0.0,9748.692912,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
42,9746.572054,0.00028399999999999996,0.0,0.0,9746.57177,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
43,9744.369942,0.0,0.0,0.0,9744.369942,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
44,9742.167829,0.0,0.0,0.0,9742.167829,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
45,9739.965717,0.0,0.0,0.0,9739.965717,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
46,9737.763604,0.0,0.0,0.0,9737.763604,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
47,9735.654287,0.0,0.0,0.0,9735.654287,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
48,9733.652366,0.0,0.0,0.0,9733.652366,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
49,9731.650446,0.0,0.0,0.0,9731.650446,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
50,9729.648525,0.0,0.0,0.0,9729.648525,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
51,9727.646605,0.0,0.0,0.0,9727.646605,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
52,9725.644685,0.0,0.0,0.0,9725.644685,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
53,9723.642764,3.3e-05,0.0,0.0,9723.642731,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
54,9721.640844,0.005654,0.0,0.0,9721.635189999999,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
55,9719.638923,0.006719,0.0,0.0,9719.632204,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
56,9717.637003,0.014343,0.0,0.0,9717.622659999999,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
57,9715.794058,0.018259,63.6363636363636,0.0,9779.412162636363,96.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
58,9714.793098,0.018186,100.0,0.0,9814.774912,184.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
59,9713.792138,0.007086,100.0,0.0,9813.785052000001,272.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
60,9712.791178,0.0071330000000000005,100.0,0.0,9812.784045,360.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
61,9711.790217,0.008556,0.0,100.0,9611.781660999999,260.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
62,9710.785371,0.005457,0.0,100.0,9610.779914,160.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
63,9709.183835,0.0038290000000000004,0.0,100.0,9609.180006,60.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
64,9707.582298,0.004235,0.0,20.0,9687.578062999999,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
65,9705.980762,0.004352000000000001,0.0,0.0,9705.97641,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
66,9704.379226,0.000357,0.0,0.0,9704.378868999998,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
67,9702.777689,0.0,0.0,0.0,9702.777689,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
68,9699.808253,0.0,0.0,0.0,9699.808253,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
69,9696.60518,0.0,0.0,0.0,9696.60518,40.0,335343.72043559625,0.0,185142.89358608,520486.61402167624,335378.81605900056,0.0,185580.928755,520959.74481400056
