Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/12/2022 01:00:00,02/12/2022 07:00:00,1,12.5298,9.9811,11.2122,0.1500
02/12/2022 01:00:00,02/12/2022 07:00:00,2,12.5298,9.9811,11.2122,0.1500
02/12/2022 01:00:00,02/12/2022 07:00:00,3,12.5298,9.9811,11.2122,0.1500
02/12/2022 01:00:00,02/12/2022 07:00:00,4,12.5298,9.9811,11.2122,0.1500
02/12/2022 01:00:00,02/12/2022 07:00:00,5,12.5298,9.9811,11.2122,0.1500
02/12/2022 01:00:00,02/12/2022 07:00:00,SPP,12.5298,9.9811,11.2122,0.1500
02/12/2022 02:00:00,02/12/2022 08:00:00,1,14.2123,9.9827,12.8540,0.1490
02/12/2022 02:00:00,02/12/2022 08:00:00,2,14.2123,9.9827,12.8540,0.1490
02/12/2022 02:00:00,02/12/2022 08:00:00,3,14.2123,9.9827,12.8540,0.1490
02/12/2022 02:00:00,02/12/2022 08:00:00,4,14.2123,9.9827,12.8540,0.1490
02/12/2022 02:00:00,02/12/2022 08:00:00,5,14.2123,9.9827,12.8540,0.1490
02/12/2022 02:00:00,02/12/2022 08:00:00,SPP,14.2123,9.9827,12.8540,0.1490
02/12/2022 03:00:00,02/12/2022 09:00:00,1,10.0889,9.9844,8.8546,0.1500
02/12/2022 03:00:00,02/12/2022 09:00:00,2,10.0889,9.9844,8.8546,0.1500
02/12/2022 03:00:00,02/12/2022 09:00:00,3,10.0889,9.9844,8.8546,0.1500
02/12/2022 03:00:00,02/12/2022 09:00:00,4,10.0889,9.9844,8.8546,0.1500
02/12/2022 03:00:00,02/12/2022 09:00:00,5,10.0889,9.9844,8.8546,0.1500
02/12/2022 03:00:00,02/12/2022 09:00:00,SPP,10.0889,9.9844,8.8546,0.1500
02/12/2022 04:00:00,02/12/2022 10:00:00,1,13.6935,9.9807,12.4013,0.2000
02/12/2022 04:00:00,02/12/2022 10:00:00,2,13.6935,9.9807,12.4013,0.2000
02/12/2022 04:00:00,02/12/2022 10:00:00,3,13.6935,9.9807,12.4013,0.2000
02/12/2022 04:00:00,02/12/2022 10:00:00,4,13.6935,9.9807,12.4013,0.2000
02/12/2022 04:00:00,02/12/2022 10:00:00,5,13.6935,9.9807,12.4013,0.2000
02/12/2022 04:00:00,02/12/2022 10:00:00,SPP,13.6935,9.9807,12.4013,0.2000
02/12/2022 05:00:00,02/12/2022 11:00:00,1,15.1813,8.9504,10.5001,0.5000
02/12/2022 05:00:00,02/12/2022 11:00:00,2,15.1813,8.9504,10.5001,0.5000
02/12/2022 05:00:00,02/12/2022 11:00:00,3,15.1813,8.9504,10.5001,0.5000
02/12/2022 05:00:00,02/12/2022 11:00:00,4,15.1813,8.9504,10.5001,0.5000
02/12/2022 05:00:00,02/12/2022 11:00:00,5,15.1813,8.9504,10.5001,0.5000
02/12/2022 05:00:00,02/12/2022 11:00:00,SPP,15.1813,8.9504,10.5001,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,1,13.1832,4.3649,9.5582,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,2,13.1832,4.3649,9.5582,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,3,13.1832,4.3649,9.5582,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,4,13.1832,4.3649,9.5582,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,5,13.1832,4.3649,9.5582,0.5000
02/12/2022 06:00:00,02/12/2022 12:00:00,SPP,13.1832,4.3649,9.5582,0.5000
02/12/2022 07:00:00,02/12/2022 13:00:00,1,18.1043,4.3946,7.8853,0.7000
02/12/2022 07:00:00,02/12/2022 13:00:00,2,18.1043,4.3946,7.8853,0.7000
02/12/2022 07:00:00,02/12/2022 13:00:00,3,18.1043,4.3946,7.8853,0.7000
02/12/2022 07:00:00,02/12/2022 13:00:00,4,18.1043,4.3946,7.8853,0.7000
02/12/2022 07:00:00,02/12/2022 13:00:00,5,18.1043,4.3946,7.8853,0.7000
02/12/2022 07:00:00,02/12/2022 13:00:00,SPP,18.1043,4.3946,7.8853,0.7000
02/12/2022 08:00:00,02/12/2022 14:00:00,1,21.1068,2.3369,7.2100,0.7500
02/12/2022 08:00:00,02/12/2022 14:00:00,2,21.1068,2.3369,7.2100,0.7500
02/12/2022 08:00:00,02/12/2022 14:00:00,3,21.1068,2.3369,7.2100,0.7500
02/12/2022 08:00:00,02/12/2022 14:00:00,4,21.1068,2.3369,7.2100,0.7500
02/12/2022 08:00:00,02/12/2022 14:00:00,5,21.1068,2.3369,7.2100,0.7500
02/12/2022 08:00:00,02/12/2022 14:00:00,SPP,21.1068,2.3369,7.2100,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,1,22.6238,2.2858,12.0456,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,2,22.6238,2.2858,12.0456,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,3,22.6238,2.2858,12.0456,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,4,22.6238,2.2858,12.0456,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,5,22.6238,2.2858,12.0456,0.7500
02/12/2022 09:00:00,02/12/2022 15:00:00,SPP,22.6238,2.2858,12.0456,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,1,23.9480,2.2304,15.0798,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,2,23.9480,2.2304,15.0798,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,3,23.9480,2.2304,15.0798,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,4,23.9480,2.2304,15.0798,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,5,23.9480,2.2304,15.0798,0.7500
02/12/2022 10:00:00,02/12/2022 16:00:00,SPP,23.9480,2.2304,15.0798,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,1,19.8115,2.4374,16.5802,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,2,19.8115,2.4374,16.5802,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,3,19.8115,2.4374,16.5802,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,4,19.8115,2.4374,16.5802,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,5,19.8115,2.4374,16.5802,0.7500
02/12/2022 11:00:00,02/12/2022 17:00:00,SPP,19.8115,2.4374,16.5802,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,1,13.0126,2.3846,9.7538,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,2,13.0126,2.3846,9.7538,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,3,13.0126,2.3846,9.7538,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,4,13.0126,2.3846,9.7538,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,5,13.0126,2.3846,9.7538,0.7500
02/12/2022 12:00:00,02/12/2022 18:00:00,SPP,13.0126,2.3846,9.7538,0.7500
02/12/2022 13:00:00,02/12/2022 19:00:00,1,11.4993,2.4155,8.0528,0.7100
02/12/2022 13:00:00,02/12/2022 19:00:00,2,11.4993,2.4155,8.0528,0.7100
02/12/2022 13:00:00,02/12/2022 19:00:00,3,11.4993,2.4155,8.0528,0.7100
02/12/2022 13:00:00,02/12/2022 19:00:00,4,11.4993,2.4155,8.0528,0.7100
02/12/2022 13:00:00,02/12/2022 19:00:00,5,11.4993,2.4155,8.0528,0.7100
02/12/2022 13:00:00,02/12/2022 19:00:00,SPP,11.4993,2.4155,8.0528,0.7100
