Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/06/2022 01:00:00,02/06/2022 07:00:00,1,9.5558,9.9811,1.6108,0.1490
02/06/2022 01:00:00,02/06/2022 07:00:00,2,9.5558,9.9811,1.6108,0.1490
02/06/2022 01:00:00,02/06/2022 07:00:00,3,9.5558,9.9811,1.6108,0.1490
02/06/2022 01:00:00,02/06/2022 07:00:00,4,9.5558,9.9811,1.6108,0.1490
02/06/2022 01:00:00,02/06/2022 07:00:00,5,9.5558,9.9811,1.6108,0.1490
02/06/2022 01:00:00,02/06/2022 07:00:00,SPP,9.5558,9.9811,1.6108,0.1490
02/06/2022 02:00:00,02/06/2022 08:00:00,1,15.0878,9.9827,2.0001,0.1500
02/06/2022 02:00:00,02/06/2022 08:00:00,2,15.0878,9.9827,2.0001,0.1500
02/06/2022 02:00:00,02/06/2022 08:00:00,3,15.0878,9.9827,2.0001,0.1500
02/06/2022 02:00:00,02/06/2022 08:00:00,4,15.0878,9.9827,2.0001,0.1500
02/06/2022 02:00:00,02/06/2022 08:00:00,5,15.0878,9.9827,2.0001,0.1500
02/06/2022 02:00:00,02/06/2022 08:00:00,SPP,15.0878,9.9827,2.0001,0.1500
02/06/2022 03:00:00,02/06/2022 09:00:00,1,16.5684,9.9844,2.4998,0.5000
02/06/2022 03:00:00,02/06/2022 09:00:00,2,16.5684,9.9844,2.4998,0.5000
02/06/2022 03:00:00,02/06/2022 09:00:00,3,16.5684,9.9844,2.4998,0.5000
02/06/2022 03:00:00,02/06/2022 09:00:00,4,16.5684,9.9844,2.4998,0.5000
02/06/2022 03:00:00,02/06/2022 09:00:00,5,16.5684,9.9844,2.4998,0.5000
02/06/2022 03:00:00,02/06/2022 09:00:00,SPP,16.5684,9.9844,2.4998,0.5000
02/06/2022 04:00:00,02/06/2022 10:00:00,1,11.7013,9.9807,2.2000,0.2000
02/06/2022 04:00:00,02/06/2022 10:00:00,2,11.7013,9.9807,2.2000,0.2000
02/06/2022 04:00:00,02/06/2022 10:00:00,3,11.7013,9.9807,2.2000,0.2000
02/06/2022 04:00:00,02/06/2022 10:00:00,4,11.7013,9.9807,2.2000,0.2000
02/06/2022 04:00:00,02/06/2022 10:00:00,5,11.7013,9.9807,2.2000,0.2000
02/06/2022 04:00:00,02/06/2022 10:00:00,SPP,11.7013,9.9807,2.2000,0.2000
02/06/2022 05:00:00,02/06/2022 11:00:00,1,15.5092,9.9835,2.4991,0.5000
02/06/2022 05:00:00,02/06/2022 11:00:00,2,15.5092,9.9835,2.4991,0.5000
02/06/2022 05:00:00,02/06/2022 11:00:00,3,15.5092,9.9835,2.4991,0.5000
02/06/2022 05:00:00,02/06/2022 11:00:00,4,15.5092,9.9835,2.4991,0.5000
02/06/2022 05:00:00,02/06/2022 11:00:00,5,15.5092,9.9835,2.4991,0.5000
02/06/2022 05:00:00,02/06/2022 11:00:00,SPP,15.5092,9.9835,2.4991,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,1,17.9336,9.9817,4.5001,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,2,17.9336,9.9817,4.5001,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,3,17.9336,9.9817,4.5001,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,4,17.9336,9.9817,4.5001,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,5,17.9336,9.9817,4.5001,0.5000
02/06/2022 06:00:00,02/06/2022 12:00:00,SPP,17.9336,9.9817,4.5001,0.5000
02/06/2022 07:00:00,02/06/2022 13:00:00,1,13.4510,8.7879,7.9202,0.6700
02/06/2022 07:00:00,02/06/2022 13:00:00,2,13.4510,8.7879,7.9202,0.6700
02/06/2022 07:00:00,02/06/2022 13:00:00,3,13.4510,8.7879,7.9202,0.6700
02/06/2022 07:00:00,02/06/2022 13:00:00,4,13.4510,8.7879,7.9202,0.6700
02/06/2022 07:00:00,02/06/2022 13:00:00,5,13.4510,8.7879,7.9202,0.6700
02/06/2022 07:00:00,02/06/2022 13:00:00,SPP,13.4510,8.7879,7.9202,0.6700
02/06/2022 08:00:00,02/06/2022 14:00:00,1,19.2201,8.7630,11.9451,0.6701
02/06/2022 08:00:00,02/06/2022 14:00:00,2,19.2201,8.7630,11.9451,0.6701
02/06/2022 08:00:00,02/06/2022 14:00:00,3,19.2201,8.7630,11.9451,0.6701
02/06/2022 08:00:00,02/06/2022 14:00:00,4,19.2201,8.7630,11.9451,0.6701
02/06/2022 08:00:00,02/06/2022 14:00:00,5,19.2201,8.7630,11.9451,0.6701
02/06/2022 08:00:00,02/06/2022 14:00:00,SPP,19.2201,8.7630,11.9451,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,1,18.7491,9.5372,17.3186,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,2,18.7491,9.5372,17.3186,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,3,18.7491,9.5372,17.3186,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,4,18.7491,9.5372,17.3186,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,5,18.7491,9.5372,17.3186,0.6701
02/06/2022 09:00:00,02/06/2022 15:00:00,SPP,18.7491,9.5372,17.3186,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,1,18.2017,8.0115,14.9813,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,2,18.2017,8.0115,14.9813,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,3,18.2017,8.0115,14.9813,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,4,18.2017,8.0115,14.9813,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,5,18.2017,8.0115,14.9813,0.6701
02/06/2022 10:00:00,02/06/2022 16:00:00,SPP,18.2017,8.0115,14.9813,0.6701
