Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/03/2022 05:00:00,02/03/2022 11:00:00,5,10.1280,8.5427,0.1000,0.1000
02/03/2022 05:00:00,02/03/2022 11:00:00,SPP,10.1280,8.5427,0.1000,0.1000
02/03/2022 06:00:00,02/03/2022 12:00:00,1,20.2296,7.8649,3.0000,0.1490
02/03/2022 06:00:00,02/03/2022 12:00:00,2,20.2296,7.8649,3.0000,0.1490
02/03/2022 06:00:00,02/03/2022 12:00:00,3,20.2296,7.8649,3.0000,0.1490
02/03/2022 06:00:00,02/03/2022 12:00:00,4,20.2296,7.8649,3.0000,0.1490
02/03/2022 06:00:00,02/03/2022 12:00:00,5,20.2296,7.8649,3.0000,0.1490
02/03/2022 06:00:00,02/03/2022 12:00:00,SPP,20.2296,7.8649,3.0000,0.1490
02/03/2022 07:00:00,02/03/2022 13:00:00,1,31.6418,7.7502,8.5002,0.5001
02/03/2022 07:00:00,02/03/2022 13:00:00,2,31.6418,7.7502,8.5002,0.5001
02/03/2022 07:00:00,02/03/2022 13:00:00,3,31.6418,7.7502,8.5002,0.5001
02/03/2022 07:00:00,02/03/2022 13:00:00,4,31.6418,7.7502,8.5002,0.5001
02/03/2022 07:00:00,02/03/2022 13:00:00,5,31.6418,7.7502,8.5002,0.5001
02/03/2022 07:00:00,02/03/2022 13:00:00,SPP,31.6418,7.7502,8.5002,0.5001
02/03/2022 08:00:00,02/03/2022 14:00:00,1,28.9362,4.8030,15.7178,0.6711
02/03/2022 08:00:00,02/03/2022 14:00:00,2,28.9362,4.8030,15.7178,0.6711
02/03/2022 08:00:00,02/03/2022 14:00:00,3,28.9362,4.8030,15.7178,0.6711
02/03/2022 08:00:00,02/03/2022 14:00:00,4,28.9362,4.8030,15.7178,0.6711
02/03/2022 08:00:00,02/03/2022 14:00:00,5,28.9362,4.8030,15.7178,0.6711
02/03/2022 08:00:00,02/03/2022 14:00:00,SPP,28.9362,4.8030,15.7178,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,1,24.0213,4.0002,18.9999,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,2,24.0213,4.0002,18.9999,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,3,24.0213,4.0002,18.9999,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,4,24.0213,4.0002,18.9999,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,5,24.0213,4.0002,18.9999,0.6711
02/03/2022 09:00:00,02/03/2022 15:00:00,SPP,24.0213,4.0002,18.9999,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,1,21.9253,2.5000,8.6712,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,2,21.9253,2.5000,8.6712,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,3,21.9253,2.5000,8.6712,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,4,21.9253,2.5000,8.6712,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,5,21.9253,2.5000,8.6712,0.6711
02/03/2022 10:00:00,02/03/2022 16:00:00,SPP,21.9253,2.5000,8.6712,0.6711
02/03/2022 11:00:00,02/03/2022 17:00:00,1,19.6492,2.4374,8.5001,0.5001
02/03/2022 11:00:00,02/03/2022 17:00:00,2,19.6492,2.4374,8.5001,0.5001
02/03/2022 11:00:00,02/03/2022 17:00:00,3,19.6492,2.4374,8.5001,0.5001
02/03/2022 11:00:00,02/03/2022 17:00:00,4,19.6492,2.4374,8.5001,0.5001
02/03/2022 11:00:00,02/03/2022 17:00:00,5,19.6492,2.4374,8.5001,0.5001
02/03/2022 11:00:00,02/03/2022 17:00:00,SPP,19.6492,2.4374,8.5001,0.5001
02/03/2022 12:00:00,02/03/2022 18:00:00,1,16.5505,2.3847,7.6500,0.1500
02/03/2022 12:00:00,02/03/2022 18:00:00,2,16.5505,2.3847,7.6500,0.1500
02/03/2022 12:00:00,02/03/2022 18:00:00,3,16.5505,2.3847,7.6500,0.1500
02/03/2022 12:00:00,02/03/2022 18:00:00,4,16.5505,2.3847,7.6500,0.1500
02/03/2022 12:00:00,02/03/2022 18:00:00,5,16.5505,2.3847,7.6500,0.1500
02/03/2022 12:00:00,02/03/2022 18:00:00,SPP,16.5505,2.3847,7.6500,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,1,14.4362,2.4155,7.5002,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,2,14.4362,2.4155,7.5002,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,3,14.4362,2.4155,7.5002,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,4,14.4362,2.4155,7.5002,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,5,14.4362,2.4155,7.5002,0.1500
02/03/2022 13:00:00,02/03/2022 19:00:00,SPP,14.4362,2.4155,7.5002,0.1500
02/03/2022 14:00:00,02/03/2022 20:00:00,1,16.7198,2.4225,4.8411,0.1490
02/03/2022 14:00:00,02/03/2022 20:00:00,2,16.7198,2.4225,4.8411,0.1490
02/03/2022 14:00:00,02/03/2022 20:00:00,3,16.7198,2.4225,4.8411,0.1490
02/03/2022 14:00:00,02/03/2022 20:00:00,4,16.7198,2.4225,4.8411,0.1490
02/03/2022 14:00:00,02/03/2022 20:00:00,5,16.7198,2.4225,4.8411,0.1490
02/03/2022 14:00:00,02/03/2022 20:00:00,SPP,16.7198,2.4225,4.8411,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,1,17.8375,2.5122,3.0000,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,2,17.8375,2.5122,3.0000,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,3,17.8375,2.5122,3.0000,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,4,17.8375,2.5122,3.0000,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,5,17.8375,2.5122,3.0000,0.1490
02/03/2022 15:00:00,02/03/2022 21:00:00,SPP,17.8375,2.5122,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,1,16.1928,2.4229,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,2,16.1928,2.4229,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,3,16.1928,2.4229,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,4,16.1928,2.4229,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,5,16.1928,2.4229,3.0000,0.1490
02/03/2022 16:00:00,02/03/2022 22:00:00,SPP,16.1928,2.4229,3.0000,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,1,11.7610,2.4628,5.8916,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,2,11.7610,2.4628,5.8916,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,3,11.7610,2.4628,5.8916,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,4,11.7610,2.4628,5.8916,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,5,11.7610,2.4628,5.8916,0.1490
02/03/2022 17:00:00,02/03/2022 23:00:00,SPP,11.7610,2.4628,5.8916,0.1490
02/03/2022 18:00:00,02/04/2022 00:00:00,1,22.9825,2.6132,9.1121,0.1500
02/03/2022 18:00:00,02/04/2022 00:00:00,2,22.9825,2.6132,9.1121,0.1500
02/03/2022 18:00:00,02/04/2022 00:00:00,3,22.9825,2.6132,9.1121,0.1500
02/03/2022 18:00:00,02/04/2022 00:00:00,4,22.9825,2.6132,9.1121,0.1500
02/03/2022 18:00:00,02/04/2022 00:00:00,5,22.9825,2.6132,9.1121,0.1500
02/03/2022 18:00:00,02/04/2022 00:00:00,SPP,22.9825,2.6132,9.1121,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,1,25.4418,2.5000,16.6925,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,2,25.4418,2.5000,16.6925,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,3,25.4418,2.5000,16.6925,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,4,25.4418,2.5000,16.6925,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,5,25.4418,2.5000,16.6925,0.1500
02/03/2022 19:00:00,02/04/2022 01:00:00,SPP,25.4418,2.5000,16.6925,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,1,20.7767,3.3504,13.4955,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,2,20.7767,3.3504,13.4955,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,3,20.7767,3.3504,13.4955,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,4,20.7767,3.3504,13.4955,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,5,20.7767,3.3504,13.4955,0.1500
02/03/2022 20:00:00,02/04/2022 02:00:00,SPP,20.7767,3.3504,13.4955,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,1,17.2928,4.5108,11.3812,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,2,17.2928,4.5108,11.3812,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,3,17.2928,4.5108,11.3812,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,4,17.2928,4.5108,11.3812,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,5,17.2928,4.5108,11.3812,0.1500
02/03/2022 21:00:00,02/04/2022 03:00:00,SPP,17.2928,4.5108,11.3812,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,1,13.8779,4.5195,8.1500,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,2,13.8779,4.5195,8.1500,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,3,13.8779,4.5195,8.1500,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,4,13.8779,4.5195,8.1500,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,5,13.8779,4.5195,8.1500,0.1500
02/03/2022 22:00:00,02/04/2022 04:00:00,SPP,13.8779,4.5195,8.1500,0.1500
02/03/2022 23:00:00,02/04/2022 05:00:00,1,8.7930,5.2264,3.7762,0.1480
02/03/2022 23:00:00,02/04/2022 05:00:00,2,8.7930,5.2264,3.7762,0.1480
02/03/2022 23:00:00,02/04/2022 05:00:00,3,8.7930,5.2264,3.7762,0.1480
02/03/2022 23:00:00,02/04/2022 05:00:00,4,8.7930,5.2264,3.7762,0.1480
02/03/2022 23:00:00,02/04/2022 05:00:00,5,8.7930,5.2264,3.7762,0.1480
02/03/2022 23:00:00,02/04/2022 05:00:00,SPP,8.7930,5.2264,3.7762,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,1,8.0168,8.0006,3.0001,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,2,8.0168,8.0006,3.0001,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,3,8.0168,8.0006,3.0001,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,4,8.0168,8.0006,3.0001,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,5,8.0168,8.0006,3.0001,0.1480
02/04/2022 00:00:00,02/04/2022 06:00:00,SPP,8.0168,8.0006,3.0001,0.1480
