Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
02/28/2022 01:00:00,02/28/2022 07:00:00,1,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 01:00:00,02/28/2022 07:00:00,2,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 01:00:00,02/28/2022 07:00:00,3,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 01:00:00,02/28/2022 07:00:00,4,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 01:00:00,02/28/2022 07:00:00,5,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 01:00:00,02/28/2022 07:00:00,SPP,8.6910,9.9861,0.2501,0.0100,,
02/28/2022 02:00:00,02/28/2022 08:00:00,1,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 02:00:00,02/28/2022 08:00:00,2,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 02:00:00,02/28/2022 08:00:00,3,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 02:00:00,02/28/2022 08:00:00,4,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 02:00:00,02/28/2022 08:00:00,5,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 02:00:00,02/28/2022 08:00:00,SPP,8.8433,9.9831,0.0518,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,1,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,2,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,3,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,4,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,5,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 03:00:00,02/28/2022 09:00:00,SPP,8.0000,9.9844,0.2500,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,1,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,2,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,3,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,4,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,5,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 04:00:00,02/28/2022 10:00:00,SPP,8.0002,9.9807,0.0518,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,1,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,2,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,3,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,4,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,5,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 05:00:00,02/28/2022 11:00:00,SPP,7.3602,9.5651,0.2501,0.0101,,
02/28/2022 06:00:00,02/28/2022 12:00:00,1,24.5605,7.8649,2.0001,0.0101,,
