Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
02/26/2022 01:00:00,02/26/2022 07:00:00,1,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 01:00:00,02/26/2022 07:00:00,2,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 01:00:00,02/26/2022 07:00:00,3,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 01:00:00,02/26/2022 07:00:00,4,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 01:00:00,02/26/2022 07:00:00,5,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 01:00:00,02/26/2022 07:00:00,SPP,4.7358,5.1011,2.0000,0.1490,,
02/26/2022 02:00:00,02/26/2022 08:00:00,1,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 02:00:00,02/26/2022 08:00:00,2,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 02:00:00,02/26/2022 08:00:00,3,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 02:00:00,02/26/2022 08:00:00,4,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 02:00:00,02/26/2022 08:00:00,5,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 02:00:00,02/26/2022 08:00:00,SPP,5.9380,5.0956,2.0000,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,1,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,2,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,3,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,4,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,5,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 03:00:00,02/26/2022 09:00:00,SPP,23.7026,5.1816,2.0001,0.1000,,
02/26/2022 04:00:00,02/26/2022 10:00:00,1,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 04:00:00,02/26/2022 10:00:00,2,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 04:00:00,02/26/2022 10:00:00,3,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 04:00:00,02/26/2022 10:00:00,4,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 04:00:00,02/26/2022 10:00:00,5,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 04:00:00,02/26/2022 10:00:00,SPP,8.7981,5.1446,2.0005,0.1480,,
02/26/2022 05:00:00,02/26/2022 11:00:00,1,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 05:00:00,02/26/2022 11:00:00,2,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 05:00:00,02/26/2022 11:00:00,3,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 05:00:00,02/26/2022 11:00:00,4,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 05:00:00,02/26/2022 11:00:00,5,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 05:00:00,02/26/2022 11:00:00,SPP,19.1591,4.3666,7.5540,0.1490,,
02/26/2022 06:00:00,02/26/2022 12:00:00,1,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 06:00:00,02/26/2022 12:00:00,2,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 06:00:00,02/26/2022 12:00:00,3,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 06:00:00,02/26/2022 12:00:00,4,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 06:00:00,02/26/2022 12:00:00,5,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 06:00:00,02/26/2022 12:00:00,SPP,16.3067,2.5326,7.1071,0.5000,,
02/26/2022 07:00:00,02/26/2022 13:00:00,1,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 07:00:00,02/26/2022 13:00:00,2,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 07:00:00,02/26/2022 13:00:00,3,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 07:00:00,02/26/2022 13:00:00,4,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 07:00:00,02/26/2022 13:00:00,5,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 07:00:00,02/26/2022 13:00:00,SPP,14.2756,2.5000,5.0232,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,1,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,2,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,3,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,4,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,5,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 08:00:00,02/26/2022 14:00:00,SPP,15.1566,3.4498,7.1962,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,1,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,2,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,3,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,4,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,5,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 09:00:00,02/26/2022 15:00:00,SPP,15.9774,2.3082,8.5383,0.6700,,
02/26/2022 10:00:00,02/26/2022 16:00:00,1,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 10:00:00,02/26/2022 16:00:00,2,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 10:00:00,02/26/2022 16:00:00,3,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 10:00:00,02/26/2022 16:00:00,4,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 10:00:00,02/26/2022 16:00:00,5,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 10:00:00,02/26/2022 16:00:00,SPP,16.4451,2.0759,10.1834,0.6800,,
02/26/2022 11:00:00,02/26/2022 17:00:00,1,13.0481,2.4591,8.6452,0.6800,,
02/26/2022 11:00:00,02/26/2022 17:00:00,2,13.0481,2.4591,8.6452,0.6800,,
