Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/20/2022 01:00:00,02/20/2022 07:00:00,1,15.0724,9.9886,9.0000,0.1500
02/20/2022 01:00:00,02/20/2022 07:00:00,2,15.0724,9.9886,9.0000,0.1500
02/20/2022 01:00:00,02/20/2022 07:00:00,3,15.0724,9.9886,9.0000,0.1500
02/20/2022 01:00:00,02/20/2022 07:00:00,4,15.0724,9.9886,9.0000,0.1500
02/20/2022 01:00:00,02/20/2022 07:00:00,5,15.0724,9.9886,9.0000,0.1500
02/20/2022 01:00:00,02/20/2022 07:00:00,SPP,15.0724,9.9886,9.0000,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,1,13.6043,9.9831,8.5865,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,2,13.6043,9.9831,8.5865,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,3,13.6043,9.9831,8.5865,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,4,13.6043,9.9831,8.5865,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,5,13.6043,9.9831,8.5865,0.1500
02/20/2022 02:00:00,02/20/2022 08:00:00,SPP,13.6043,9.9831,8.5865,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,1,9.4102,9.9871,4.3986,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,2,9.4102,9.9871,4.3986,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,3,9.4102,9.9871,4.3986,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,4,9.4102,9.9871,4.3986,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,5,9.4102,9.9871,4.3986,0.1500
02/20/2022 03:00:00,02/20/2022 09:00:00,SPP,9.4102,9.9871,4.3986,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,1,12.3095,9.9853,7.2950,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,2,12.3095,9.9853,7.2950,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,3,12.3095,9.9853,7.2950,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,4,12.3095,9.9853,7.2950,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,5,12.3095,9.9853,7.2950,0.1500
02/20/2022 04:00:00,02/20/2022 10:00:00,SPP,12.3095,9.9853,7.2950,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,1,14.0146,9.9878,9.0000,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,2,14.0146,9.9878,9.0000,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,3,14.0146,9.9878,9.0000,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,4,14.0146,9.9878,9.0000,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,5,14.0146,9.9878,9.0000,0.1500
02/20/2022 05:00:00,02/20/2022 11:00:00,SPP,14.0146,9.9878,9.0000,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,1,32.9239,9.9831,16.9766,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,2,32.9239,9.9831,16.9766,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,3,32.9239,9.9831,16.9766,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,4,32.9239,9.9831,16.9766,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,5,32.9239,9.9831,16.9766,0.1500
02/20/2022 06:00:00,02/20/2022 12:00:00,SPP,32.9239,9.9831,16.9766,0.1500
02/20/2022 07:00:00,02/20/2022 13:00:00,1,14.3561,11.1908,10.1490,0.1490
02/20/2022 07:00:00,02/20/2022 13:00:00,2,14.3561,11.1908,10.1490,0.1490
02/20/2022 07:00:00,02/20/2022 13:00:00,3,14.3561,11.1908,10.1490,0.1490
02/20/2022 07:00:00,02/20/2022 13:00:00,4,14.3561,11.1908,10.1490,0.1490
02/20/2022 07:00:00,02/20/2022 13:00:00,5,14.3561,11.1908,10.1490,0.1490
02/20/2022 07:00:00,02/20/2022 13:00:00,SPP,14.3561,11.1908,10.1490,0.1490
02/20/2022 08:00:00,02/20/2022 14:00:00,1,18.1592,9.9886,13.1392,0.2000
02/20/2022 08:00:00,02/20/2022 14:00:00,2,18.1592,9.9886,13.1392,0.2000
02/20/2022 08:00:00,02/20/2022 14:00:00,3,18.1592,9.9886,13.1392,0.2000
02/20/2022 08:00:00,02/20/2022 14:00:00,4,18.1592,9.9886,13.1392,0.2000
02/20/2022 08:00:00,02/20/2022 14:00:00,5,18.1592,9.9886,13.1392,0.2000
02/20/2022 08:00:00,02/20/2022 14:00:00,SPP,18.1592,9.9886,13.1392,0.2000
02/20/2022 09:00:00,02/20/2022 15:00:00,1,16.2431,9.9832,11.2219,0.6701
02/20/2022 09:00:00,02/20/2022 15:00:00,2,16.2431,9.9832,11.2219,0.6701
02/20/2022 09:00:00,02/20/2022 15:00:00,3,16.2431,9.9832,11.2219,0.6701
02/20/2022 09:00:00,02/20/2022 15:00:00,4,16.2431,9.9832,11.2219,0.6701
02/20/2022 09:00:00,02/20/2022 15:00:00,5,16.2431,9.9832,11.2219,0.6701
02/20/2022 09:00:00,02/20/2022 15:00:00,SPP,16.2431,9.9832,11.2219,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,1,22.5840,9.9826,18.3074,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,2,22.5840,9.9826,18.3074,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,3,22.5840,9.9826,18.3074,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,4,22.5840,9.9826,18.3074,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,5,22.5840,9.9826,18.3074,0.6701
02/20/2022 10:00:00,02/20/2022 16:00:00,SPP,22.5840,9.9826,18.3074,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,1,15.2119,9.9811,10.9462,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,2,15.2119,9.9811,10.9462,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,3,15.2119,9.9811,10.9462,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,4,15.2119,9.9811,10.9462,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,5,15.2119,9.9811,10.9462,0.6701
02/20/2022 11:00:00,02/20/2022 17:00:00,SPP,15.2119,9.9811,10.9462,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,1,13.8835,9.9805,9.8830,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,2,13.8835,9.9805,9.8830,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,3,13.8835,9.9805,9.8830,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,4,13.8835,9.9805,9.8830,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,5,13.8835,9.9805,9.8830,0.6701
02/20/2022 12:00:00,02/20/2022 18:00:00,SPP,13.8835,9.9805,9.8830,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,1,9.5761,9.9811,8.2468,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,2,9.5761,9.9811,8.2468,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,3,9.5761,9.9811,8.2468,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,4,9.5761,9.9811,8.2468,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,5,9.5761,9.9811,8.2468,0.6701
02/20/2022 13:00:00,02/20/2022 19:00:00,SPP,9.5761,9.9811,8.2468,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,1,11.1954,9.0803,9.8385,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,2,11.1954,9.0803,9.8385,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,3,11.1954,9.0803,9.8385,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,4,11.1954,9.0803,9.8385,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,5,11.1954,9.0803,9.8385,0.6701
02/20/2022 14:00:00,02/20/2022 20:00:00,SPP,11.1954,9.0803,9.8385,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,1,12.3530,9.4208,11.0523,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,2,12.3530,9.4208,11.0523,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,3,12.3530,9.4208,11.0523,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,4,12.3530,9.4208,11.0523,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,5,12.3530,9.4208,11.0523,0.6701
02/20/2022 15:00:00,02/20/2022 21:00:00,SPP,12.3530,9.4208,11.0523,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,1,12.0849,9.0855,10.6701,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,2,12.0849,9.0855,10.6701,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,3,12.0849,9.0855,10.6701,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,4,12.0849,9.0855,10.6701,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,5,12.0849,9.0855,10.6701,0.6701
02/20/2022 16:00:00,02/20/2022 22:00:00,SPP,12.0849,9.0855,10.6701,0.6701
02/20/2022 17:00:00,02/20/2022 23:00:00,1,14.8765,8.0009,13.2680,0.1500
02/20/2022 17:00:00,02/20/2022 23:00:00,2,14.8765,8.0009,13.2680,0.1500
02/20/2022 17:00:00,02/20/2022 23:00:00,3,14.8765,8.0009,13.2680,0.1500
02/20/2022 17:00:00,02/20/2022 23:00:00,4,14.8765,8.0009,13.2680,0.1500
02/20/2022 17:00:00,02/20/2022 23:00:00,5,14.8765,8.0009,13.2680,0.1500
02/20/2022 17:00:00,02/20/2022 23:00:00,SPP,14.8765,8.0009,13.2680,0.1500
02/20/2022 18:00:00,02/21/2022 00:00:00,1,25.5734,8.1557,20.8289,0.1501
02/20/2022 18:00:00,02/21/2022 00:00:00,2,25.5734,8.1557,20.8289,0.1501
02/20/2022 18:00:00,02/21/2022 00:00:00,3,25.5734,8.1557,20.8289,0.1501
02/20/2022 18:00:00,02/21/2022 00:00:00,4,25.5734,8.1557,20.8289,0.1501
02/20/2022 18:00:00,02/21/2022 00:00:00,5,25.5734,8.1557,20.8289,0.1501
02/20/2022 18:00:00,02/21/2022 00:00:00,SPP,25.5734,8.1557,20.8289,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,1,19.9381,9.9842,14.9862,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,2,19.9381,9.9842,14.9862,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,3,19.9381,9.9842,14.9862,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,4,19.9381,9.9842,14.9862,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,5,19.9381,9.9842,14.9862,0.1501
02/20/2022 19:00:00,02/21/2022 01:00:00,SPP,19.9381,9.9842,14.9862,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,1,11.7958,9.9846,10.5039,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,2,11.7958,9.9846,10.5039,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,3,11.7958,9.9846,10.5039,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,4,11.7958,9.9846,10.5039,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,5,11.7958,9.9846,10.5039,0.1501
02/20/2022 20:00:00,02/21/2022 02:00:00,SPP,11.7958,9.9846,10.5039,0.1501
02/20/2022 21:00:00,02/21/2022 03:00:00,1,13.7170,9.9872,9.0000,0.1490
02/20/2022 21:00:00,02/21/2022 03:00:00,2,13.7170,9.9872,9.0000,0.1490
02/20/2022 21:00:00,02/21/2022 03:00:00,3,13.7170,9.9872,9.0000,0.1490
02/20/2022 21:00:00,02/21/2022 03:00:00,4,13.7170,9.9872,9.0000,0.1490
02/20/2022 21:00:00,02/21/2022 03:00:00,5,13.7170,9.9872,9.0000,0.1490
02/20/2022 21:00:00,02/21/2022 03:00:00,SPP,13.7170,9.9872,9.0000,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,1,9.6352,9.9861,4.3317,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,2,9.6352,9.9861,4.3317,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,3,9.6352,9.9861,4.3317,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,4,9.6352,9.9861,4.3317,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,5,9.6352,9.9861,4.3317,0.1490
02/20/2022 22:00:00,02/21/2022 04:00:00,SPP,9.6352,9.9861,4.3317,0.1490
02/20/2022 23:00:00,02/21/2022 05:00:00,1,9.5887,9.9849,4.3530,0.1480
02/20/2022 23:00:00,02/21/2022 05:00:00,2,9.5887,9.9849,4.3530,0.1480
02/20/2022 23:00:00,02/21/2022 05:00:00,3,9.5887,9.9849,4.3530,0.1480
02/20/2022 23:00:00,02/21/2022 05:00:00,4,9.5887,9.9849,4.3530,0.1480
02/20/2022 23:00:00,02/21/2022 05:00:00,5,9.5887,9.9849,4.3530,0.1480
02/20/2022 23:00:00,02/21/2022 05:00:00,SPP,9.5887,9.9849,4.3530,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,1,9.5856,9.9860,4.0000,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,2,9.5856,9.9860,4.0000,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,3,9.5856,9.9860,4.0000,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,4,9.5856,9.9860,4.0000,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,5,9.5856,9.9860,4.0000,0.1480
02/21/2022 00:00:00,02/21/2022 06:00:00,SPP,9.5856,9.9860,4.0000,0.1480
