Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/16/2022 01:00:00,03/16/2022 06:00:00,1,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 01:00:00,03/16/2022 06:00:00,2,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 01:00:00,03/16/2022 06:00:00,3,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 01:00:00,03/16/2022 06:00:00,4,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 01:00:00,03/16/2022 06:00:00,5,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 01:00:00,03/16/2022 06:00:00,SPP,8.7038,10.7904,4.4377,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,1,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,2,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,3,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,4,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,5,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 02:00:00,03/16/2022 07:00:00,SPP,8.6483,17.4978,4.0000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,1,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,2,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,3,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,4,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,5,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 03:00:00,03/16/2022 08:00:00,SPP,10.7679,10.3437,6.5000,0.5000,0.0000,0.0000
03/16/2022 04:00:00,03/16/2022 09:00:00,1,13.2651,10.2632,9.0000,0.5000,0.0000,0.0000
