Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/20/2022 01:00:00,03/20/2022 06:00:00,1,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 01:00:00,03/20/2022 06:00:00,2,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 01:00:00,03/20/2022 06:00:00,3,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 01:00:00,03/20/2022 06:00:00,4,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 01:00:00,03/20/2022 06:00:00,5,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 01:00:00,03/20/2022 06:00:00,SPP,20.6211,10.9582,19.3001,0.6700,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,1,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,2,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,3,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,4,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,5,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 02:00:00,03/20/2022 07:00:00,SPP,26.6507,19.5521,25.3445,0.6701,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,1,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,2,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,3,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,4,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,5,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 03:00:00,03/20/2022 08:00:00,SPP,19.7471,10.3437,18.3904,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,1,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,2,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,3,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,4,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,5,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 04:00:00,03/20/2022 09:00:00,SPP,8.4512,31.2619,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,1,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,2,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,3,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,4,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,5,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 05:00:00,03/20/2022 10:00:00,SPP,8.7310,10.0959,7.1500,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,1,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,2,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,3,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,4,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,5,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 06:00:00,03/20/2022 11:00:00,SPP,10.0357,11.3444,8.2763,0.1500,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,1,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,2,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,3,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,4,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,5,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 07:00:00,03/20/2022 12:00:00,SPP,8.0167,10.7588,4.8092,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,1,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,2,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,3,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,4,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,5,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 08:00:00,03/20/2022 13:00:00,SPP,11.5730,9.8963,8.3655,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,1,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,2,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,3,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,4,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,5,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 09:00:00,03/20/2022 14:00:00,SPP,10.1442,8.1940,6.9368,0.6700,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,1,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,2,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,3,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,4,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,5,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 10:00:00,03/20/2022 15:00:00,SPP,11.8921,5.0179,8.6846,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,1,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,2,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,3,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,4,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,5,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 11:00:00,03/20/2022 16:00:00,SPP,8.0206,7.2994,4.8131,0.6701,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,1,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,2,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,3,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,4,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,5,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 12:00:00,03/20/2022 17:00:00,SPP,8.0136,9.6453,6.7412,0.6700,0.0000,0.0000
03/20/2022 13:00:00,03/20/2022 18:00:00,1,7.1386,10.2192,4.0000,0.6700,0.0000,0.0000
03/20/2022 13:00:00,03/20/2022 18:00:00,2,7.1386,10.2192,4.0000,0.6700,0.0000,0.0000
03/20/2022 13:00:00,03/20/2022 18:00:00,3,7.1386,10.2192,4.0000,0.6700,0.0000,0.0000
03/20/2022 13:00:00,03/20/2022 18:00:00,4,7.1386,10.2192,4.0000,0.6700,0.0000,0.0000
03/20/2022 13:00:00,03/20/2022 18:00:00,5,7.1386,10.2192,4.0000,0.6700,0.0000,0.0000
