Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/14/2022 01:00:00,03/14/2022 06:00:00,1,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 01:00:00,03/14/2022 06:00:00,2,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 01:00:00,03/14/2022 06:00:00,3,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 01:00:00,03/14/2022 06:00:00,4,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 01:00:00,03/14/2022 06:00:00,5,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 01:00:00,03/14/2022 06:00:00,SPP,9.5618,10.7588,3.4721,0.1500,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,1,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,2,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,3,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,4,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,5,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 02:00:00,03/14/2022 07:00:00,SPP,8.0005,10.4931,3.5615,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,1,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,2,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,3,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,4,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,5,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 03:00:00,03/14/2022 08:00:00,SPP,7.9993,10.3437,4.0267,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,1,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,2,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,3,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,4,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,5,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 04:00:00,03/14/2022 09:00:00,SPP,8.0152,10.2632,4.8890,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,1,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,2,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,3,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,4,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,5,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 05:00:00,03/14/2022 10:00:00,SPP,8.0776,10.0959,6.7614,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,1,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,2,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,3,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,4,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,5,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 06:00:00,03/14/2022 11:00:00,SPP,10.3065,11.3324,7.1461,0.5001,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,1,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,2,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,3,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,4,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,5,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 07:00:00,03/14/2022 12:00:00,SPP,18.0858,9.6913,13.0691,0.7000,0.0000,0.0000
03/14/2022 08:00:00,03/14/2022 13:00:00,1,25.9731,8.0230,14.2907,0.7000,0.0000,0.0000
03/14/2022 08:00:00,03/14/2022 13:00:00,2,25.9731,8.0230,14.2907,0.7000,0.0000,0.0000
03/14/2022 08:00:00,03/14/2022 13:00:00,3,25.9731,8.0230,14.2907,0.7000,0.0000,0.0000
03/14/2022 08:00:00,03/14/2022 13:00:00,4,25.9731,8.0230,14.2907,0.7000,0.0000,0.0000
03/14/2022 08:00:00,03/14/2022 13:00:00,5,25.9731,8.0230,14.2907,0.7000,0.0000,0.0000
