Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/24/2022 05:00:00,03/24/2022 10:00:00,4,4.8583,22.7933,1.5004,0.5001,0.0000,0.0000
03/24/2022 05:00:00,03/24/2022 10:00:00,5,4.8583,22.7933,1.5004,0.5001,0.0000,0.0000
03/24/2022 05:00:00,03/24/2022 10:00:00,SPP,4.8583,22.7933,1.5004,0.5001,0.0000,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,1,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,2,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,3,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,4,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,5,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 06:00:00,03/24/2022 11:00:00,SPP,12.4222,9.5520,4.4255,0.5000,2.4254,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,1,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,2,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,3,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,4,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,5,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 07:00:00,03/24/2022 12:00:00,SPP,12.9680,7.9997,7.8601,0.6700,3.8601,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,1,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,2,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,3,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,4,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,5,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 08:00:00,03/24/2022 13:00:00,SPP,14.4850,4.7713,8.7239,0.1500,6.0493,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,1,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,2,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,3,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,4,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,5,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 09:00:00,03/24/2022 14:00:00,SPP,15.0185,4.3778,13.6816,0.1500,16.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,1,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,2,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,3,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,4,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,5,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 10:00:00,03/24/2022 15:00:00,SPP,29.9548,3.7695,23.8470,0.1500,21.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,1,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,2,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,3,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,4,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,5,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 11:00:00,03/24/2022 16:00:00,SPP,22.3760,4.2862,18.3760,0.1490,16.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,1,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,2,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,3,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,4,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,5,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 12:00:00,03/24/2022 17:00:00,SPP,5.8086,5.2623,4.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,1,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,2,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,3,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,4,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,5,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 13:00:00,03/24/2022 18:00:00,SPP,5.8888,4.7116,2.0000,0.1490,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,1,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,2,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,3,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,4,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,5,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 14:00:00,03/24/2022 19:00:00,SPP,9.4211,4.3701,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,1,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,2,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,3,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,4,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,5,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 15:00:00,03/24/2022 20:00:00,SPP,9.4877,4.7968,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,1,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,2,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,3,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,4,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,5,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 16:00:00,03/24/2022 21:00:00,SPP,10.3593,4.1567,2.0001,0.6700,0.0000,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,1,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,2,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,3,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,4,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,5,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 17:00:00,03/24/2022 22:00:00,SPP,18.5380,2.5001,7.5314,0.1490,3.7331,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,1,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,2,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,3,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,4,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,5,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 18:00:00,03/24/2022 23:00:00,SPP,20.2728,2.5000,17.7808,0.6700,16.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,1,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,2,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,3,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,4,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,5,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 19:00:00,03/25/2022 00:00:00,SPP,24.7620,2.5001,22.5120,0.7001,21.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,1,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,2,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,3,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,4,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,5,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 20:00:00,03/25/2022 01:00:00,SPP,37.8523,2.1111,32.8357,2.0016,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,1,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,2,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,3,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,4,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,5,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 21:00:00,03/25/2022 02:00:00,SPP,36.6428,2.3741,33.3288,2.0017,31.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,1,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,2,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,3,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,4,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,5,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 22:00:00,03/25/2022 03:00:00,SPP,23.1244,2.1552,20.6249,0.7001,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,1,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,2,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,3,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,4,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,5,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/24/2022 23:00:00,03/25/2022 04:00:00,SPP,19.8454,2.5000,17.2409,0.6700,16.0000,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,1,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,2,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,3,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,4,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,5,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
03/25/2022 00:00:00,03/25/2022 05:00:00,SPP,11.5129,4.7764,8.1191,0.6700,4.1191,0.0000
