Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/03/2022 01:00:00,03/03/2022 07:00:00,1,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 01:00:00,03/03/2022 07:00:00,2,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 01:00:00,03/03/2022 07:00:00,3,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 01:00:00,03/03/2022 07:00:00,4,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 01:00:00,03/03/2022 07:00:00,5,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 01:00:00,03/03/2022 07:00:00,SPP,16.8469,11.2388,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,1,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,2,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,3,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,4,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,5,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 02:00:00,03/03/2022 08:00:00,SPP,17.3607,11.2524,2.0000,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,1,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,2,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,3,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,4,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,5,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 03:00:00,03/03/2022 09:00:00,SPP,9.6241,9.9836,1.0010,0.1480,0.0000,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,1,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,2,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,3,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,4,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,5,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 04:00:00,03/03/2022 10:00:00,SPP,7.1100,9.4604,4.3512,0.1490,3.3511,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,1,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,2,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,3,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,4,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,5,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 05:00:00,03/03/2022 11:00:00,SPP,12.3166,8.0010,10.2500,0.1490,10.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,1,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,2,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,3,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,4,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,5,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 06:00:00,03/03/2022 12:00:00,SPP,13.4908,4.8849,12.1894,0.1490,16.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,1,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,2,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,3,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,4,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,5,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 07:00:00,03/03/2022 13:00:00,SPP,26.1042,2.5109,22.9120,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,1,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,2,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,3,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,4,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,5,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 08:00:00,03/03/2022 14:00:00,SPP,23.0450,2.4573,20.5161,4.0001,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,1,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,2,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,3,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,4,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,5,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 09:00:00,03/03/2022 15:00:00,SPP,22.4158,2.1178,21.0782,1.0017,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,1,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,2,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,3,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,4,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,5,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 10:00:00,03/03/2022 16:00:00,SPP,27.2828,1.8489,24.4558,3.9999,21.0000,0.0000
03/03/2022 11:00:00,03/03/2022 17:00:00,1,17.1991,1.9477,15.1254,3.9999,16.0000,0.0000
03/03/2022 11:00:00,03/03/2022 17:00:00,2,17.1991,1.9477,15.1254,3.9999,16.0000,0.0000
03/03/2022 11:00:00,03/03/2022 17:00:00,3,17.1991,1.9477,15.1254,3.9999,16.0000,0.0000
