Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/28/2022 01:00:00,03/28/2022 06:00:00,1,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 01:00:00,03/28/2022 06:00:00,2,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 01:00:00,03/28/2022 06:00:00,3,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 01:00:00,03/28/2022 06:00:00,4,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 01:00:00,03/28/2022 06:00:00,5,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 01:00:00,03/28/2022 06:00:00,SPP,4.5618,10.7588,1.5000,0.5000,0.0000,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,1,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,2,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,3,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,4,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,5,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 02:00:00,03/28/2022 07:00:00,SPP,4.5359,10.4724,1.5002,0.5001,0.0002,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,1,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,2,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,3,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,4,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,5,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 03:00:00,03/28/2022 08:00:00,SPP,4.6241,10.8265,1.7186,0.1490,0.6299,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,1,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,2,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,3,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,4,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,5,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 04:00:00,03/28/2022 09:00:00,SPP,6.5973,10.2612,1.7352,0.1490,0.1490,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,1,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,2,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,3,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,4,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,5,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 05:00:00,03/28/2022 10:00:00,SPP,11.0876,10.0954,9.7713,0.1490,8.7713,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,1,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,2,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,3,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,4,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,5,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 06:00:00,03/28/2022 11:00:00,SPP,19.1939,11.3324,17.8924,0.1490,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,1,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,2,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,3,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,4,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,5,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 07:00:00,03/28/2022 12:00:00,SPP,15.9005,7.9995,14.5659,0.7100,16.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,1,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,2,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,3,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,4,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,5,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 08:00:00,03/28/2022 13:00:00,SPP,21.4692,9.3666,20.1546,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,1,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,2,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,3,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,4,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,5,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 09:00:00,03/28/2022 14:00:00,SPP,18.9211,5.3239,18.6970,0.7300,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,1,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,2,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,3,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,4,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,5,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 10:00:00,03/28/2022 15:00:00,SPP,26.2666,3.8069,24.7432,1.0001,21.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,1,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,2,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,3,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,4,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,5,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 11:00:00,03/28/2022 16:00:00,SPP,14.1683,3.3898,14.0001,0.7503,10.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,1,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,2,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,3,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,4,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,5,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 12:00:00,03/28/2022 17:00:00,SPP,19.5948,4.2117,17.0037,0.7501,0.0000,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,1,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,2,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,3,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,4,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,5,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 13:00:00,03/28/2022 18:00:00,SPP,23.8758,2.5000,21.3677,0.7001,0.7780,0.0000
03/28/2022 14:00:00,03/28/2022 19:00:00,1,15.9607,10.5354,15.7379,0.6700,0.0000,0.0000
03/28/2022 14:00:00,03/28/2022 19:00:00,2,15.9607,10.5354,15.7379,0.6700,0.0000,0.0000
03/28/2022 14:00:00,03/28/2022 19:00:00,3,15.9607,10.5354,15.7379,0.6700,0.0000,0.0000
03/28/2022 14:00:00,03/28/2022 19:00:00,4,15.9607,10.5354,15.7379,0.6700,0.0000,0.0000
03/28/2022 14:00:00,03/28/2022 19:00:00,5,15.9607,10.5354,15.7379,0.6700,0.0000,0.0000
