Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/13/2022 01:00:00,03/13/2022 07:00:00,1,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 01:00:00,03/13/2022 07:00:00,2,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 01:00:00,03/13/2022 07:00:00,3,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 01:00:00,03/13/2022 07:00:00,4,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 01:00:00,03/13/2022 07:00:00,5,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 01:00:00,03/13/2022 07:00:00,SPP,5.5714,10.7588,1.1492,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,1,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,2,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,3,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,4,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,5,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 03:00:00,03/13/2022 08:00:00,SPP,8.0178,10.3437,2.4282,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,1,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,2,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,3,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,4,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,5,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 04:00:00,03/13/2022 09:00:00,SPP,7.7297,10.2632,1.1491,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,1,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,2,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,3,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,4,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,5,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 05:00:00,03/13/2022 10:00:00,SPP,8.0158,10.0954,2.0002,0.1490,0.0000,0.0000
03/13/2022 06:00:00,03/13/2022 11:00:00,1,9.8891,11.3324,2.0001,0.1490,0.0000,0.0000
03/13/2022 06:00:00,03/13/2022 11:00:00,2,9.8891,11.3324,2.0001,0.1490,0.0000,0.0000
03/13/2022 06:00:00,03/13/2022 11:00:00,3,9.8891,11.3324,2.0001,0.1490,0.0000,0.0000
03/13/2022 06:00:00,03/13/2022 11:00:00,4,9.8891,11.3324,2.0001,0.1490,0.0000,0.0000
03/13/2022 06:00:00,03/13/2022 11:00:00,5,9.8891,11.3324,2.0001,0.1490,0.0000,0.0000
