Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/12/2022 01:00:00,03/12/2022 07:00:00,1,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 01:00:00,03/12/2022 07:00:00,2,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 01:00:00,03/12/2022 07:00:00,3,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 01:00:00,03/12/2022 07:00:00,4,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 01:00:00,03/12/2022 07:00:00,5,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 01:00:00,03/12/2022 07:00:00,SPP,11.2572,5.2548,9.3609,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,1,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,2,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,3,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,4,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,5,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 02:00:00,03/12/2022 08:00:00,SPP,12.6717,7.4140,10.1414,0.6701,0.0000,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,1,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,2,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,3,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,4,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,5,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 03:00:00,03/12/2022 09:00:00,SPP,12.4043,7.8388,9.8034,0.6700,1.9190,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,1,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,2,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,3,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,4,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,5,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 04:00:00,03/12/2022 10:00:00,SPP,11.4359,6.2824,8.9088,0.6700,2.0940,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,1,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,2,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,3,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,4,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,5,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 05:00:00,03/12/2022 11:00:00,SPP,14.4938,5.0871,10.3499,0.6700,6.3499,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,1,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,2,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,3,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,4,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,5,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 06:00:00,03/12/2022 12:00:00,SPP,17.5769,8.9686,15.0535,0.6701,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,1,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,2,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,3,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,4,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,5,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 07:00:00,03/12/2022 13:00:00,SPP,18.1096,10.4126,15.5396,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,1,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,2,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,3,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,4,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,5,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 08:00:00,03/12/2022 14:00:00,SPP,15.7895,8.0003,14.4748,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,1,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,2,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,3,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,4,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,5,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 09:00:00,03/12/2022 15:00:00,SPP,19.8016,4.3830,18.4645,0.7100,16.0000,0.0000
03/12/2022 10:00:00,03/12/2022 16:00:00,1,21.6503,4.1671,18.8297,0.7100,16.0000,0.0000
03/12/2022 10:00:00,03/12/2022 16:00:00,2,21.6503,4.1671,18.8297,0.7100,16.0000,0.0000
03/12/2022 10:00:00,03/12/2022 16:00:00,3,21.6503,4.1671,18.8297,0.7100,16.0000,0.0000
03/12/2022 10:00:00,03/12/2022 16:00:00,4,21.6503,4.1671,18.8297,0.7100,16.0000,0.0000
