Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/09/2022 01:00:00,03/09/2022 07:00:00,1,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 01:00:00,03/09/2022 07:00:00,2,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 01:00:00,03/09/2022 07:00:00,3,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 01:00:00,03/09/2022 07:00:00,4,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 01:00:00,03/09/2022 07:00:00,5,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 01:00:00,03/09/2022 07:00:00,SPP,11.4491,5.3531,6.7217,0.1500,0.0000,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,1,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,2,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,3,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,4,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,5,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 02:00:00,03/09/2022 08:00:00,SPP,10.9109,5.0666,6.9104,0.1500,2.9104,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,1,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,2,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,3,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,4,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,5,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 03:00:00,03/09/2022 09:00:00,SPP,11.3355,5.2482,7.3362,0.1500,3.3362,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,1,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,2,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,3,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,4,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,5,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 04:00:00,03/09/2022 10:00:00,SPP,13.3885,4.9358,9.3883,0.1500,5.3884,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,1,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,2,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,3,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,4,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,5,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 05:00:00,03/09/2022 11:00:00,SPP,15.6823,2.5033,9.6825,0.1500,7.6824,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,1,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,2,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,3,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,4,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,5,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 06:00:00,03/09/2022 12:00:00,SPP,15.4523,4.8847,13.4061,0.5001,16.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,1,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,2,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,3,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,4,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,5,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 07:00:00,03/09/2022 13:00:00,SPP,22.6017,4.7920,21.2670,0.7100,21.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,1,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,2,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,3,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,4,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,5,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 08:00:00,03/09/2022 14:00:00,SPP,19.1302,4.6658,17.8155,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,1,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,2,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,3,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,4,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,5,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 09:00:00,03/09/2022 15:00:00,SPP,17.0452,2.5001,15.7081,0.7100,16.0000,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,1,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,2,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,3,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,4,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,5,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 10:00:00,03/09/2022 16:00:00,SPP,14.1380,3.7695,12.6146,0.7000,2.2015,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,1,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,2,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,3,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,4,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,5,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 11:00:00,03/09/2022 17:00:00,SPP,10.4184,3.5650,8.1101,0.7000,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,1,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,2,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,3,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,4,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,5,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 12:00:00,03/09/2022 18:00:00,SPP,5.9340,3.4626,4.2042,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,1,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,2,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,3,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,4,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,5,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 13:00:00,03/09/2022 19:00:00,SPP,8.6530,8.0010,6.2738,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,1,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,2,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,3,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,4,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,5,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 14:00:00,03/09/2022 20:00:00,SPP,8.8771,7.9999,4.1208,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,1,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,2,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,3,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,4,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,5,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 15:00:00,03/09/2022 21:00:00,SPP,7.4491,7.9779,4.6700,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,1,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,2,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,3,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,4,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,5,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 16:00:00,03/09/2022 22:00:00,SPP,7.6370,7.7056,4.3123,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,1,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,2,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,3,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,4,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,5,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 17:00:00,03/09/2022 23:00:00,SPP,7.8986,6.7710,4.1662,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,1,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,2,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,3,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,4,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,5,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 18:00:00,03/10/2022 00:00:00,SPP,11.0000,7.2193,7.0000,0.6700,0.0000,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,1,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,2,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,3,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,4,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,5,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 19:00:00,03/10/2022 01:00:00,SPP,19.4368,8.6247,18.2218,0.6701,8.9696,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,1,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,2,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,3,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,4,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,5,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 20:00:00,03/10/2022 02:00:00,SPP,15.6620,9.9838,11.9233,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,1,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,2,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,3,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,4,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,5,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 21:00:00,03/10/2022 03:00:00,SPP,12.7646,9.9808,5.1704,0.6701,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,1,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,2,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,3,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,4,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,5,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 22:00:00,03/10/2022 04:00:00,SPP,13.2921,9.9830,4.0000,0.6700,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,1,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,2,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,3,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,4,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,5,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/09/2022 23:00:00,03/10/2022 05:00:00,SPP,10.9545,7.5360,1.0012,0.1480,0.0000,0.0000
03/10/2022 00:00:00,03/10/2022 06:00:00,1,17.8584,9.9865,0.4200,0.1480,0.0000,0.0000
