Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/26/2022 01:00:00,03/26/2022 06:00:00,1,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 01:00:00,03/26/2022 06:00:00,2,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 01:00:00,03/26/2022 06:00:00,3,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 01:00:00,03/26/2022 06:00:00,4,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 01:00:00,03/26/2022 06:00:00,5,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 01:00:00,03/26/2022 06:00:00,SPP,10.5335,7.2044,1.7905,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,1,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,2,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,3,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,4,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,5,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 02:00:00,03/26/2022 07:00:00,SPP,11.6826,7.1973,1.5000,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,1,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,2,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,3,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,4,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,5,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 03:00:00,03/26/2022 08:00:00,SPP,13.8114,7.1941,2.1494,0.1490,0.0000,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,1,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,2,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,3,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,4,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,5,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 04:00:00,03/26/2022 09:00:00,SPP,15.4587,5.8544,2.8704,0.1480,0.1480,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,1,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,2,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,3,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,4,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,5,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 05:00:00,03/26/2022 10:00:00,SPP,11.1264,9.2610,4.9030,0.1490,0.9431,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,1,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,2,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,3,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,4,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,5,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 06:00:00,03/26/2022 11:00:00,SPP,17.5190,8.0000,9.5494,0.1490,7.5493,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,1,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,2,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,3,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,4,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,5,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 07:00:00,03/26/2022 12:00:00,SPP,12.3495,4.7921,8.8742,0.6701,6.8740,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,1,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,2,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,3,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,4,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,5,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 08:00:00,03/26/2022 13:00:00,SPP,20.6245,4.8148,15.4982,0.7000,16.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,1,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,2,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,3,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,4,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,5,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 09:00:00,03/26/2022 14:00:00,SPP,23.0768,5.3271,21.7399,0.7000,21.0000,0.0000
03/26/2022 10:00:00,03/26/2022 15:00:00,1,24.4529,3.7508,22.9295,0.7501,21.0000,0.0000
03/26/2022 10:00:00,03/26/2022 15:00:00,2,24.4529,3.7508,22.9295,0.7501,21.0000,0.0000
03/26/2022 10:00:00,03/26/2022 15:00:00,3,24.4529,3.7508,22.9295,0.7501,21.0000,0.0000
03/26/2022 10:00:00,03/26/2022 15:00:00,4,24.4529,3.7508,22.9295,0.7501,21.0000,0.0000
03/26/2022 10:00:00,03/26/2022 15:00:00,5,24.4529,3.7508,22.9295,0.7501,21.0000,0.0000
