Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/14/2022 09:00:00,02/14/2022 15:00:00,SPP,13.9319,2.2858,10.5447,4.0000
02/14/2022 10:00:00,02/14/2022 16:00:00,1,34.9321,2.0749,31.4069,4.0005
02/14/2022 10:00:00,02/14/2022 16:00:00,2,34.9321,2.0749,31.4069,4.0005
02/14/2022 10:00:00,02/14/2022 16:00:00,3,34.9321,2.0749,31.4069,4.0005
02/14/2022 10:00:00,02/14/2022 16:00:00,4,34.9321,2.0749,31.4069,4.0005
02/14/2022 10:00:00,02/14/2022 16:00:00,5,34.9321,2.0749,31.4069,4.0005
02/14/2022 10:00:00,02/14/2022 16:00:00,SPP,34.9321,2.0749,31.4069,4.0005
02/14/2022 11:00:00,02/14/2022 17:00:00,1,27.3530,2.2295,24.2035,4.0001
02/14/2022 11:00:00,02/14/2022 17:00:00,2,27.3530,2.2295,24.2035,4.0001
02/14/2022 11:00:00,02/14/2022 17:00:00,3,27.3530,2.2295,24.2035,4.0001
02/14/2022 11:00:00,02/14/2022 17:00:00,4,27.3530,2.2295,24.2035,4.0001
02/14/2022 11:00:00,02/14/2022 17:00:00,5,27.3530,2.2295,24.2035,4.0001
02/14/2022 11:00:00,02/14/2022 17:00:00,SPP,27.3530,2.2295,24.2035,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,1,14.9076,2.1242,13.5709,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,2,14.9076,2.1242,13.5709,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,3,14.9076,2.1242,13.5709,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,4,14.9076,2.1242,13.5709,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,5,14.9076,2.1242,13.5709,4.0001
02/14/2022 12:00:00,02/14/2022 18:00:00,SPP,14.9076,2.1242,13.5709,4.0001
02/14/2022 13:00:00,02/14/2022 19:00:00,1,12.9663,2.1239,11.6369,0.7500
02/14/2022 13:00:00,02/14/2022 19:00:00,2,12.9663,2.1239,11.6369,0.7500
02/14/2022 13:00:00,02/14/2022 19:00:00,3,12.9663,2.1239,11.6369,0.7500
02/14/2022 13:00:00,02/14/2022 19:00:00,4,12.9663,2.1239,11.6369,0.7500
02/14/2022 13:00:00,02/14/2022 19:00:00,5,12.9663,2.1239,11.6369,0.7500
02/14/2022 13:00:00,02/14/2022 19:00:00,SPP,12.9663,2.1239,11.6369,0.7500
02/14/2022 14:00:00,02/14/2022 20:00:00,1,11.3419,2.4215,9.9851,0.7000
02/14/2022 14:00:00,02/14/2022 20:00:00,2,11.3419,2.4215,9.9851,0.7000
02/14/2022 14:00:00,02/14/2022 20:00:00,3,11.3419,2.4215,9.9851,0.7000
02/14/2022 14:00:00,02/14/2022 20:00:00,4,11.3419,2.4215,9.9851,0.7000
02/14/2022 14:00:00,02/14/2022 20:00:00,5,11.3419,2.4215,9.9851,0.7000
02/14/2022 14:00:00,02/14/2022 20:00:00,SPP,11.3419,2.4215,9.9851,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,1,8.2331,2.5122,7.6300,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,2,8.2331,2.5122,7.6300,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,3,8.2331,2.5122,7.6300,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,4,8.2331,2.5122,7.6300,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,5,8.2331,2.5122,7.6300,0.7000
02/14/2022 15:00:00,02/14/2022 21:00:00,SPP,8.2331,2.5122,7.6300,0.7000
02/14/2022 16:00:00,02/14/2022 22:00:00,1,8.9901,2.5001,7.5752,0.6701
02/14/2022 16:00:00,02/14/2022 22:00:00,2,8.9901,2.5001,7.5752,0.6701
02/14/2022 16:00:00,02/14/2022 22:00:00,3,8.9901,2.5001,7.5752,0.6701
02/14/2022 16:00:00,02/14/2022 22:00:00,4,8.9901,2.5001,7.5752,0.6701
02/14/2022 16:00:00,02/14/2022 22:00:00,5,8.9901,2.5001,7.5752,0.6701
02/14/2022 16:00:00,02/14/2022 22:00:00,SPP,8.9901,2.5001,7.5752,0.6701
02/14/2022 17:00:00,02/14/2022 23:00:00,1,7.1769,2.5348,5.6295,0.6700
02/14/2022 17:00:00,02/14/2022 23:00:00,2,7.1769,2.5348,5.6295,0.6700
02/14/2022 17:00:00,02/14/2022 23:00:00,3,7.1769,2.5348,5.6295,0.6700
02/14/2022 17:00:00,02/14/2022 23:00:00,4,7.1769,2.5348,5.6295,0.6700
02/14/2022 17:00:00,02/14/2022 23:00:00,5,7.1769,2.5348,5.6295,0.6700
02/14/2022 17:00:00,02/14/2022 23:00:00,SPP,7.1769,2.5348,5.6295,0.6700
02/14/2022 18:00:00,02/15/2022 00:00:00,1,8.2507,2.6484,7.1067,0.2000
02/14/2022 18:00:00,02/15/2022 00:00:00,2,8.2507,2.6484,7.1067,0.2000
02/14/2022 18:00:00,02/15/2022 00:00:00,3,8.2507,2.6484,7.1067,0.2000
02/14/2022 18:00:00,02/15/2022 00:00:00,4,8.2507,2.6484,7.1067,0.2000
02/14/2022 18:00:00,02/15/2022 00:00:00,5,8.2507,2.6484,7.1067,0.2000
02/14/2022 18:00:00,02/15/2022 00:00:00,SPP,8.2507,2.6484,7.1067,0.2000
02/14/2022 19:00:00,02/15/2022 01:00:00,1,8.9796,7.3166,7.7542,0.1490
02/14/2022 19:00:00,02/15/2022 01:00:00,2,8.9796,7.3166,7.7542,0.1490
02/14/2022 19:00:00,02/15/2022 01:00:00,3,8.9796,7.3166,7.7542,0.1490
02/14/2022 19:00:00,02/15/2022 01:00:00,4,8.9796,7.3166,7.7542,0.1490
02/14/2022 19:00:00,02/15/2022 01:00:00,5,8.9796,7.3166,7.7542,0.1490
02/14/2022 19:00:00,02/15/2022 01:00:00,SPP,8.9796,7.3166,7.7542,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,1,7.2763,9.9843,4.1490,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,2,7.2763,9.9843,4.1490,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,3,7.2763,9.9843,4.1490,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,4,7.2763,9.9843,4.1490,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,5,7.2763,9.9843,4.1490,0.1490
02/14/2022 20:00:00,02/15/2022 02:00:00,SPP,7.2763,9.9843,4.1490,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,1,8.0003,11.6143,4.0000,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,2,8.0003,11.6143,4.0000,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,3,8.0003,11.6143,4.0000,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,4,8.0003,11.6143,4.0000,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,5,8.0003,11.6143,4.0000,0.1490
02/14/2022 21:00:00,02/15/2022 03:00:00,SPP,8.0003,11.6143,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,1,8.0003,9.9861,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,2,8.0003,9.9861,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,3,8.0003,9.9861,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,4,8.0003,9.9861,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,5,8.0003,9.9861,4.0000,0.1490
02/14/2022 22:00:00,02/15/2022 04:00:00,SPP,8.0003,9.9861,4.0000,0.1490
02/14/2022 23:00:00,02/15/2022 05:00:00,1,6.2108,9.9849,2.1481,0.1480
02/14/2022 23:00:00,02/15/2022 05:00:00,2,6.2108,9.9849,2.1481,0.1480
02/14/2022 23:00:00,02/15/2022 05:00:00,3,6.2108,9.9849,2.1481,0.1480
02/14/2022 23:00:00,02/15/2022 05:00:00,4,6.2108,9.9849,2.1481,0.1480
02/14/2022 23:00:00,02/15/2022 05:00:00,5,6.2108,9.9849,2.1481,0.1480
02/14/2022 23:00:00,02/15/2022 05:00:00,SPP,6.2108,9.9849,2.1481,0.1480
02/15/2022 00:00:00,02/15/2022 06:00:00,1,4.7909,9.9863,1.1003,0.1001
02/15/2022 00:00:00,02/15/2022 06:00:00,2,4.7909,9.9863,1.1003,0.1001
02/15/2022 00:00:00,02/15/2022 06:00:00,3,4.7909,9.9863,1.1003,0.1001
02/15/2022 00:00:00,02/15/2022 06:00:00,4,4.7909,9.9863,1.1003,0.1001
02/15/2022 00:00:00,02/15/2022 06:00:00,5,4.7909,9.9863,1.1003,0.1001
02/15/2022 00:00:00,02/15/2022 06:00:00,SPP,4.7909,9.9863,1.1003,0.1001
