Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/22/2022 01:00:00,02/22/2022 07:00:00,1,8.6910,9.9861,1.1002,0.1000
02/22/2022 01:00:00,02/22/2022 07:00:00,2,8.6910,9.9861,1.1002,0.1000
02/22/2022 01:00:00,02/22/2022 07:00:00,3,8.6910,9.9861,1.1002,0.1000
02/22/2022 01:00:00,02/22/2022 07:00:00,4,8.6910,9.9861,1.1002,0.1000
02/22/2022 01:00:00,02/22/2022 07:00:00,5,8.6910,9.9861,1.1002,0.1000
02/22/2022 01:00:00,02/22/2022 07:00:00,SPP,8.6910,9.9861,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,1,7.9993,9.9856,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,2,7.9993,9.9856,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,3,7.9993,9.9856,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,4,7.9993,9.9856,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,5,7.9993,9.9856,1.1002,0.1000
02/22/2022 02:00:00,02/22/2022 08:00:00,SPP,7.9993,9.9856,1.1002,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,1,6.0000,9.9871,1.1001,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,2,6.0000,9.9871,1.1001,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,3,6.0000,9.9871,1.1001,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,4,6.0000,9.9871,1.1001,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,5,6.0000,9.9871,1.1001,0.1000
02/22/2022 03:00:00,02/22/2022 09:00:00,SPP,6.0000,9.9871,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,1,8.0002,9.9855,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,2,8.0002,9.9855,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,3,8.0002,9.9855,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,4,8.0002,9.9855,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,5,8.0002,9.9855,1.1001,0.1000
02/22/2022 04:00:00,02/22/2022 10:00:00,SPP,8.0002,9.9855,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,1,9.5145,9.9878,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,2,9.5145,9.9878,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,3,9.5145,9.9878,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,4,9.5145,9.9878,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,5,9.5145,9.9878,1.1001,0.1000
02/22/2022 05:00:00,02/22/2022 11:00:00,SPP,9.5145,9.9878,1.1001,0.1000
02/22/2022 06:00:00,02/22/2022 12:00:00,1,11.7690,9.9831,1.2157,0.1480
02/22/2022 06:00:00,02/22/2022 12:00:00,2,11.7690,9.9831,1.2157,0.1480
02/22/2022 06:00:00,02/22/2022 12:00:00,3,11.7690,9.9831,1.2157,0.1480
02/22/2022 06:00:00,02/22/2022 12:00:00,4,11.7690,9.9831,1.2157,0.1480
02/22/2022 06:00:00,02/22/2022 12:00:00,5,11.7690,9.9831,1.2157,0.1480
02/22/2022 06:00:00,02/22/2022 12:00:00,SPP,11.7690,9.9831,1.2157,0.1480
02/22/2022 07:00:00,02/22/2022 13:00:00,1,31.7877,9.9852,4.1496,0.1490
02/22/2022 07:00:00,02/22/2022 13:00:00,2,31.7877,9.9852,4.1496,0.1490
02/22/2022 07:00:00,02/22/2022 13:00:00,3,31.7877,9.9852,4.1496,0.1490
02/22/2022 07:00:00,02/22/2022 13:00:00,4,31.7877,9.9852,4.1496,0.1490
02/22/2022 07:00:00,02/22/2022 13:00:00,5,31.7877,9.9852,4.1496,0.1490
02/22/2022 07:00:00,02/22/2022 13:00:00,SPP,31.7877,9.9852,4.1496,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,1,22.9120,10.5900,9.8910,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,2,22.9120,10.5900,9.8910,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,3,22.9120,10.5900,9.8910,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,4,22.9120,10.5900,9.8910,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,5,22.9120,10.5900,9.8910,0.1490
02/22/2022 08:00:00,02/22/2022 14:00:00,SPP,22.9120,10.5900,9.8910,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,1,15.7781,10.0143,9.0000,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,2,15.7781,10.0143,9.0000,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,3,15.7781,10.0143,9.0000,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,4,15.7781,10.0143,9.0000,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,5,15.7781,10.0143,9.0000,0.1490
02/22/2022 09:00:00,02/22/2022 15:00:00,SPP,15.7781,10.0143,9.0000,0.1490
02/22/2022 10:00:00,02/22/2022 16:00:00,1,19.7759,5.2461,12.4850,0.1500
02/22/2022 10:00:00,02/22/2022 16:00:00,2,19.7759,5.2461,12.4850,0.1500
02/22/2022 10:00:00,02/22/2022 16:00:00,3,19.7759,5.2461,12.4850,0.1500
02/22/2022 10:00:00,02/22/2022 16:00:00,4,19.7759,5.2461,12.4850,0.1500
02/22/2022 10:00:00,02/22/2022 16:00:00,5,19.7759,5.2461,12.4850,0.1500
02/22/2022 10:00:00,02/22/2022 16:00:00,SPP,19.7759,5.2461,12.4850,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,1,21.1814,4.7738,14.7391,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,2,21.1814,4.7738,14.7391,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,3,21.1814,4.7738,14.7391,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,4,21.1814,4.7738,14.7391,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,5,21.1814,4.7738,14.7391,0.1500
02/22/2022 11:00:00,02/22/2022 17:00:00,SPP,21.1814,4.7738,14.7391,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,1,17.6244,6.7508,11.4233,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,2,17.6244,6.7508,11.4233,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,3,17.6244,6.7508,11.4233,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,4,17.6244,6.7508,11.4233,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,5,17.6244,6.7508,11.4233,0.1500
02/22/2022 12:00:00,02/22/2022 18:00:00,SPP,17.6244,6.7508,11.4233,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,1,13.3345,6.9199,7.7898,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,2,13.3345,6.9199,7.7898,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,3,13.3345,6.9199,7.7898,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,4,13.3345,6.9199,7.7898,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,5,13.3345,6.9199,7.7898,0.1500
02/22/2022 13:00:00,02/22/2022 19:00:00,SPP,13.3345,6.9199,7.7898,0.1500
02/22/2022 14:00:00,02/22/2022 20:00:00,1,13.0131,8.2773,4.5830,0.1490
02/22/2022 14:00:00,02/22/2022 20:00:00,2,13.0131,8.2773,4.5830,0.1490
02/22/2022 14:00:00,02/22/2022 20:00:00,3,13.0131,8.2773,4.5830,0.1490
02/22/2022 14:00:00,02/22/2022 20:00:00,4,13.0131,8.2773,4.5830,0.1490
02/22/2022 14:00:00,02/22/2022 20:00:00,5,13.0131,8.2773,4.5830,0.1490
02/22/2022 14:00:00,02/22/2022 20:00:00,SPP,13.0131,8.2773,4.5830,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,1,9.1976,9.2970,4.0903,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,2,9.1976,9.2970,4.0903,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,3,9.1976,9.2970,4.0903,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,4,9.1976,9.2970,4.0903,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,5,9.1976,9.2970,4.0903,0.1490
02/22/2022 15:00:00,02/22/2022 21:00:00,SPP,9.1976,9.2970,4.0903,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,1,13.6135,7.9997,2.9924,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,2,13.6135,7.9997,2.9924,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,3,13.6135,7.9997,2.9924,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,4,13.6135,7.9997,2.9924,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,5,13.6135,7.9997,2.9924,0.1490
02/22/2022 16:00:00,02/22/2022 22:00:00,SPP,13.6135,7.9997,2.9924,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,1,15.2696,9.9865,2.0001,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,2,15.2696,9.9865,2.0001,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,3,15.2696,9.9865,2.0001,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,4,15.2696,9.9865,2.0001,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,5,15.2696,9.9865,2.0001,0.1490
02/22/2022 17:00:00,02/22/2022 23:00:00,SPP,15.2696,9.9865,2.0001,0.1490
02/22/2022 18:00:00,02/23/2022 00:00:00,1,16.7325,9.9844,6.7778,0.1490
02/22/2022 18:00:00,02/23/2022 00:00:00,2,16.7325,9.9844,6.7778,0.1490
02/22/2022 18:00:00,02/23/2022 00:00:00,3,16.7325,9.9844,6.7778,0.1490
02/22/2022 18:00:00,02/23/2022 00:00:00,4,16.7325,9.9844,6.7778,0.1490
02/22/2022 18:00:00,02/23/2022 00:00:00,5,16.7325,9.9844,6.7778,0.1490
