Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/02/2022 01:00:00,02/02/2022 07:00:00,1,8.0159,10.2687,0.0002,0.0001
02/02/2022 01:00:00,02/02/2022 07:00:00,2,8.0159,10.2687,0.0002,0.0001
02/02/2022 01:00:00,02/02/2022 07:00:00,3,8.0159,10.2687,0.0002,0.0001
02/02/2022 01:00:00,02/02/2022 07:00:00,4,8.0159,10.2687,0.0002,0.0001
02/02/2022 01:00:00,02/02/2022 07:00:00,5,8.0159,10.2687,0.0002,0.0001
02/02/2022 01:00:00,02/02/2022 07:00:00,SPP,8.0159,10.2687,0.0002,0.0001
02/02/2022 02:00:00,02/02/2022 08:00:00,1,7.9993,10.4197,0.0101,0.0101
02/02/2022 02:00:00,02/02/2022 08:00:00,2,7.9993,10.4197,0.0101,0.0101
02/02/2022 02:00:00,02/02/2022 08:00:00,3,7.9993,10.4197,0.0101,0.0101
02/02/2022 02:00:00,02/02/2022 08:00:00,4,7.9993,10.4197,0.0101,0.0101
02/02/2022 02:00:00,02/02/2022 08:00:00,5,7.9993,10.4197,0.0101,0.0101
02/02/2022 02:00:00,02/02/2022 08:00:00,SPP,7.9993,10.4197,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,1,8.0000,11.3344,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,2,8.0000,11.3344,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,3,8.0000,11.3344,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,4,8.0000,11.3344,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,5,8.0000,11.3344,0.0101,0.0101
02/02/2022 03:00:00,02/02/2022 09:00:00,SPP,8.0000,11.3344,0.0101,0.0101
02/02/2022 04:00:00,02/02/2022 10:00:00,1,8.0147,9.8455,0.0101,0.0100
02/02/2022 04:00:00,02/02/2022 10:00:00,2,8.0147,9.8455,0.0101,0.0100
02/02/2022 04:00:00,02/02/2022 10:00:00,3,8.0147,9.8455,0.0101,0.0100
02/02/2022 04:00:00,02/02/2022 10:00:00,4,8.0147,9.8455,0.0101,0.0100
02/02/2022 04:00:00,02/02/2022 10:00:00,5,8.0147,9.8455,0.0101,0.0100
02/02/2022 04:00:00,02/02/2022 10:00:00,SPP,8.0147,9.8455,0.0101,0.0100
02/02/2022 05:00:00,02/02/2022 11:00:00,1,8.0147,9.5326,0.0101,0.0101
02/02/2022 05:00:00,02/02/2022 11:00:00,2,8.0147,9.5326,0.0101,0.0101
02/02/2022 05:00:00,02/02/2022 11:00:00,3,8.0147,9.5326,0.0101,0.0101
02/02/2022 05:00:00,02/02/2022 11:00:00,4,8.0147,9.5326,0.0101,0.0101
02/02/2022 05:00:00,02/02/2022 11:00:00,5,8.0147,9.5326,0.0101,0.0101
02/02/2022 05:00:00,02/02/2022 11:00:00,SPP,8.0147,9.5326,0.0101,0.0101
02/02/2022 06:00:00,02/02/2022 12:00:00,1,12.9057,8.0249,1.5736,0.1480
02/02/2022 06:00:00,02/02/2022 12:00:00,2,12.9057,8.0249,1.5736,0.1480
02/02/2022 06:00:00,02/02/2022 12:00:00,3,12.9057,8.0249,1.5736,0.1480
02/02/2022 06:00:00,02/02/2022 12:00:00,4,12.9057,8.0249,1.5736,0.1480
02/02/2022 06:00:00,02/02/2022 12:00:00,5,12.9057,8.0249,1.5736,0.1480
02/02/2022 06:00:00,02/02/2022 12:00:00,SPP,12.9057,8.0249,1.5736,0.1480
02/02/2022 07:00:00,02/02/2022 13:00:00,1,21.0050,4.9607,15.9880,0.1500
02/02/2022 07:00:00,02/02/2022 13:00:00,2,21.0050,4.9607,15.9880,0.1500
02/02/2022 07:00:00,02/02/2022 13:00:00,3,21.0050,4.9607,15.9880,0.1500
02/02/2022 07:00:00,02/02/2022 13:00:00,4,21.0050,4.9607,15.9880,0.1500
02/02/2022 07:00:00,02/02/2022 13:00:00,5,21.0050,4.9607,15.9880,0.1500
02/02/2022 07:00:00,02/02/2022 13:00:00,SPP,21.0050,4.9607,15.9880,0.1500
02/02/2022 08:00:00,02/02/2022 14:00:00,1,27.6522,5.6487,21.1278,0.1500
