Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/08/2022 01:00:00,02/08/2022 07:00:00,1,8.0002,10.1548,1.0102,0.0101
02/08/2022 01:00:00,02/08/2022 07:00:00,2,8.0002,10.1548,1.0102,0.0101
02/08/2022 01:00:00,02/08/2022 07:00:00,3,8.0002,10.1548,1.0102,0.0101
02/08/2022 01:00:00,02/08/2022 07:00:00,4,8.0002,10.1548,1.0102,0.0101
02/08/2022 01:00:00,02/08/2022 07:00:00,5,8.0002,10.1548,1.0102,0.0101
02/08/2022 01:00:00,02/08/2022 07:00:00,SPP,8.0002,10.1548,1.0102,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,1,5.9641,9.9865,0.0518,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,2,5.9641,9.9865,0.0518,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,3,5.9641,9.9865,0.0518,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,4,5.9641,9.9865,0.0518,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,5,5.9641,9.9865,0.0518,0.0101
02/08/2022 02:00:00,02/08/2022 08:00:00,SPP,5.9641,9.9865,0.0518,0.0101
02/08/2022 03:00:00,02/08/2022 09:00:00,1,11.5631,9.9871,1.0103,0.0103
02/08/2022 03:00:00,02/08/2022 09:00:00,2,11.5631,9.9871,1.0103,0.0103
02/08/2022 03:00:00,02/08/2022 09:00:00,3,11.5631,9.9871,1.0103,0.0103
02/08/2022 03:00:00,02/08/2022 09:00:00,4,11.5631,9.9871,1.0103,0.0103
02/08/2022 03:00:00,02/08/2022 09:00:00,5,11.5631,9.9871,1.0103,0.0103
02/08/2022 03:00:00,02/08/2022 09:00:00,SPP,11.5631,9.9871,1.0103,0.0103
02/08/2022 04:00:00,02/08/2022 10:00:00,1,15.5766,9.9855,1.0919,0.0918
02/08/2022 04:00:00,02/08/2022 10:00:00,2,15.5766,9.9855,1.0919,0.0918
02/08/2022 04:00:00,02/08/2022 10:00:00,3,15.5766,9.9855,1.0919,0.0918
02/08/2022 04:00:00,02/08/2022 10:00:00,4,15.5766,9.9855,1.0919,0.0918
02/08/2022 04:00:00,02/08/2022 10:00:00,5,15.5766,9.9855,1.0919,0.0918
02/08/2022 04:00:00,02/08/2022 10:00:00,SPP,15.5766,9.9855,1.0919,0.0918
02/08/2022 05:00:00,02/08/2022 11:00:00,1,16.9863,9.9878,1.1481,0.1480
02/08/2022 05:00:00,02/08/2022 11:00:00,2,16.9863,9.9878,1.1481,0.1480
02/08/2022 05:00:00,02/08/2022 11:00:00,3,16.9863,9.9878,1.1481,0.1480
02/08/2022 05:00:00,02/08/2022 11:00:00,4,16.9863,9.9878,1.1481,0.1480
02/08/2022 05:00:00,02/08/2022 11:00:00,5,16.9863,9.9878,1.1481,0.1480
02/08/2022 05:00:00,02/08/2022 11:00:00,SPP,16.9863,9.9878,1.1481,0.1480
02/08/2022 06:00:00,02/08/2022 12:00:00,1,11.7690,14.7987,1.1491,0.1490
02/08/2022 06:00:00,02/08/2022 12:00:00,2,11.7690,14.7987,1.1491,0.1490
02/08/2022 06:00:00,02/08/2022 12:00:00,3,11.7690,14.7987,1.1491,0.1490
02/08/2022 06:00:00,02/08/2022 12:00:00,4,11.7690,14.7987,1.1491,0.1490
02/08/2022 06:00:00,02/08/2022 12:00:00,5,11.7690,14.7987,1.1491,0.1490
02/08/2022 06:00:00,02/08/2022 12:00:00,SPP,11.7690,14.7987,1.1491,0.1490
02/08/2022 07:00:00,02/08/2022 13:00:00,1,23.6794,9.9852,2.2757,0.6700
02/08/2022 07:00:00,02/08/2022 13:00:00,2,23.6794,9.9852,2.2757,0.6700
02/08/2022 07:00:00,02/08/2022 13:00:00,3,23.6794,9.9852,2.2757,0.6700
02/08/2022 07:00:00,02/08/2022 13:00:00,4,23.6794,9.9852,2.2757,0.6700
02/08/2022 07:00:00,02/08/2022 13:00:00,5,23.6794,9.9852,2.2757,0.6700
02/08/2022 07:00:00,02/08/2022 13:00:00,SPP,23.6794,9.9852,2.2757,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,1,12.1332,9.9834,4.1185,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,2,12.1332,9.9834,4.1185,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,3,12.1332,9.9834,4.1185,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,4,12.1332,9.9834,4.1185,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,5,12.1332,9.9834,4.1185,0.6700
02/08/2022 08:00:00,02/08/2022 14:00:00,SPP,12.1332,9.9834,4.1185,0.6700
02/08/2022 09:00:00,02/08/2022 15:00:00,1,9.7529,9.9832,2.9755,0.6701
02/08/2022 09:00:00,02/08/2022 15:00:00,2,9.7529,9.9832,2.9755,0.6701
02/08/2022 09:00:00,02/08/2022 15:00:00,3,9.7529,9.9832,2.9755,0.6701
02/08/2022 09:00:00,02/08/2022 15:00:00,4,9.7529,9.9832,2.9755,0.6701
02/08/2022 09:00:00,02/08/2022 15:00:00,5,9.7529,9.9832,2.9755,0.6701
02/08/2022 09:00:00,02/08/2022 15:00:00,SPP,9.7529,9.9832,2.9755,0.6701
02/08/2022 10:00:00,02/08/2022 16:00:00,1,24.3845,5.4792,18.1421,0.6701
02/08/2022 10:00:00,02/08/2022 16:00:00,2,24.3845,5.4792,18.1421,0.6701
02/08/2022 10:00:00,02/08/2022 16:00:00,3,24.3845,5.4792,18.1421,0.6701
