Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
02/27/2022 01:00:00,02/27/2022 07:00:00,1,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 01:00:00,02/27/2022 07:00:00,2,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 01:00:00,02/27/2022 07:00:00,3,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 01:00:00,02/27/2022 07:00:00,4,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 01:00:00,02/27/2022 07:00:00,5,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 01:00:00,02/27/2022 07:00:00,SPP,9.4511,5.1012,3.5000,0.6700,,
02/27/2022 02:00:00,02/27/2022 08:00:00,1,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 02:00:00,02/27/2022 08:00:00,2,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 02:00:00,02/27/2022 08:00:00,3,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 02:00:00,02/27/2022 08:00:00,4,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 02:00:00,02/27/2022 08:00:00,5,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 02:00:00,02/27/2022 08:00:00,SPP,7.5801,6.6969,2.0004,0.1490,,
02/27/2022 03:00:00,02/27/2022 09:00:00,1,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 03:00:00,02/27/2022 09:00:00,2,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 03:00:00,02/27/2022 09:00:00,3,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 03:00:00,02/27/2022 09:00:00,4,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 03:00:00,02/27/2022 09:00:00,5,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 03:00:00,02/27/2022 09:00:00,SPP,5.9150,8.7599,0.2651,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,1,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,2,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,3,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,4,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,5,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 04:00:00,02/27/2022 10:00:00,SPP,7.0888,12.3391,0.4424,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,1,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,2,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,3,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,4,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,5,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 05:00:00,02/27/2022 11:00:00,SPP,7.5312,5.8815,0.2637,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,1,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,2,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,3,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,4,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,5,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 06:00:00,02/27/2022 12:00:00,SPP,4.7124,5.1517,2.0000,0.1480,,
02/27/2022 07:00:00,02/27/2022 13:00:00,1,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 07:00:00,02/27/2022 13:00:00,2,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 07:00:00,02/27/2022 13:00:00,3,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 07:00:00,02/27/2022 13:00:00,4,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 07:00:00,02/27/2022 13:00:00,5,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 07:00:00,02/27/2022 13:00:00,SPP,7.0305,3.3016,2.1491,0.1490,,
02/27/2022 08:00:00,02/27/2022 14:00:00,1,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 08:00:00,02/27/2022 14:00:00,2,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 08:00:00,02/27/2022 14:00:00,3,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 08:00:00,02/27/2022 14:00:00,4,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 08:00:00,02/27/2022 14:00:00,5,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 08:00:00,02/27/2022 14:00:00,SPP,13.2504,2.3598,7.1936,0.6700,,
02/27/2022 09:00:00,02/27/2022 15:00:00,1,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 09:00:00,02/27/2022 15:00:00,2,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 09:00:00,02/27/2022 15:00:00,3,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 09:00:00,02/27/2022 15:00:00,4,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 09:00:00,02/27/2022 15:00:00,5,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 09:00:00,02/27/2022 15:00:00,SPP,22.4493,2.5000,16.1864,0.7000,,
02/27/2022 10:00:00,02/27/2022 16:00:00,1,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 10:00:00,02/27/2022 16:00:00,2,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 10:00:00,02/27/2022 16:00:00,3,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 10:00:00,02/27/2022 16:00:00,4,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 10:00:00,02/27/2022 16:00:00,5,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 10:00:00,02/27/2022 16:00:00,SPP,31.4536,2.4375,26.4272,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,1,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,2,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,3,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,4,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,5,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 11:00:00,02/27/2022 17:00:00,SPP,19.1196,2.4375,14.8539,0.7300,,
02/27/2022 12:00:00,02/27/2022 18:00:00,1,9.2067,2.3846,7.1782,0.7100,,
02/27/2022 12:00:00,02/27/2022 18:00:00,2,9.2067,2.3846,7.1782,0.7100,,
