Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/21/2022 01:00:00,02/21/2022 07:00:00,1,11.0777,9.9886,2.0000,0.1490
02/21/2022 01:00:00,02/21/2022 07:00:00,2,11.0777,9.9886,2.0000,0.1490
02/21/2022 01:00:00,02/21/2022 07:00:00,3,11.0777,9.9886,2.0000,0.1490
02/21/2022 01:00:00,02/21/2022 07:00:00,4,11.0777,9.9886,2.0000,0.1490
02/21/2022 01:00:00,02/21/2022 07:00:00,5,11.0777,9.9886,2.0000,0.1490
02/21/2022 01:00:00,02/21/2022 07:00:00,SPP,11.0777,9.9886,2.0000,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,1,9.6268,9.9856,2.6979,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,2,9.6268,9.9856,2.6979,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,3,9.6268,9.9856,2.6979,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,4,9.6268,9.9856,2.6979,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,5,9.6268,9.9856,2.6979,0.1490
02/21/2022 02:00:00,02/21/2022 08:00:00,SPP,9.6268,9.9856,2.6979,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,1,13.1553,9.9871,2.9836,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,2,13.1553,9.9871,2.9836,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,3,13.1553,9.9871,2.9836,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,4,13.1553,9.9871,2.9836,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,5,13.1553,9.9871,2.9836,0.1490
02/21/2022 03:00:00,02/21/2022 09:00:00,SPP,13.1553,9.9871,2.9836,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,1,13.8468,12.5080,3.3861,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,2,13.8468,12.5080,3.3861,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,3,13.8468,12.5080,3.3861,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,4,13.8468,12.5080,3.3861,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,5,13.8468,12.5080,3.3861,0.1490
02/21/2022 04:00:00,02/21/2022 10:00:00,SPP,13.8468,12.5080,3.3861,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,1,13.1263,22.5186,4.0000,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,2,13.1263,22.5186,4.0000,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,3,13.1263,22.5186,4.0000,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,4,13.1263,22.5186,4.0000,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,5,13.1263,22.5186,4.0000,0.1490
02/21/2022 05:00:00,02/21/2022 11:00:00,SPP,13.1263,22.5186,4.0000,0.1490
02/21/2022 06:00:00,02/21/2022 12:00:00,1,9.0321,12.4710,5.6182,0.1490
02/21/2022 06:00:00,02/21/2022 12:00:00,2,9.0321,12.4710,5.6182,0.1490
02/21/2022 06:00:00,02/21/2022 12:00:00,3,9.0321,12.4710,5.6182,0.1490
02/21/2022 06:00:00,02/21/2022 12:00:00,4,9.0321,12.4710,5.6182,0.1490
