Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/01/2022 14:00:00,02/01/2022 20:00:00,4,12.9169,2.5000,6.1490,0.1490
02/01/2022 14:00:00,02/01/2022 20:00:00,5,12.9169,2.5000,6.1490,0.1490
02/01/2022 14:00:00,02/01/2022 20:00:00,SPP,12.9169,2.5000,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,1,9.5000,5.0640,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,2,9.5000,5.0640,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,3,9.5000,5.0640,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,4,9.5000,5.0640,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,5,9.5000,5.0640,6.1490,0.1490
02/01/2022 15:00:00,02/01/2022 21:00:00,SPP,9.5000,5.0640,6.1490,0.1490
02/01/2022 16:00:00,02/01/2022 22:00:00,1,17.1720,4.8539,11.3655,0.1500
02/01/2022 16:00:00,02/01/2022 22:00:00,2,17.1720,4.8539,11.3655,0.1500
02/01/2022 16:00:00,02/01/2022 22:00:00,3,17.1720,4.8539,11.3655,0.1500
02/01/2022 16:00:00,02/01/2022 22:00:00,4,17.1720,4.8539,11.3655,0.1500
02/01/2022 16:00:00,02/01/2022 22:00:00,5,17.1720,4.8539,11.3655,0.1500
02/01/2022 16:00:00,02/01/2022 22:00:00,SPP,17.1720,4.8539,11.3655,0.1500
02/01/2022 17:00:00,02/01/2022 23:00:00,1,19.5298,5.8238,18.1431,0.2000
02/01/2022 17:00:00,02/01/2022 23:00:00,2,19.5298,5.8238,18.1431,0.2000
02/01/2022 17:00:00,02/01/2022 23:00:00,3,19.5298,5.8238,18.1431,0.2000
02/01/2022 17:00:00,02/01/2022 23:00:00,4,19.5298,5.8238,18.1431,0.2000
02/01/2022 17:00:00,02/01/2022 23:00:00,5,19.5298,5.8238,18.1431,0.2000
02/01/2022 17:00:00,02/01/2022 23:00:00,SPP,19.5298,5.8238,18.1431,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,1,20.4937,9.9844,17.7800,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,2,20.4937,9.9844,17.7800,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,3,20.4937,9.9844,17.7800,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,4,20.4937,9.9844,17.7800,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,5,20.4937,9.9844,17.7800,0.2000
02/01/2022 18:00:00,02/02/2022 00:00:00,SPP,20.4937,9.9844,17.7800,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,1,12.6847,8.0001,9.0000,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,2,12.6847,8.0001,9.0000,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,3,12.6847,8.0001,9.0000,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,4,12.6847,8.0001,9.0000,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,5,12.6847,8.0001,9.0000,0.2000
02/01/2022 19:00:00,02/02/2022 01:00:00,SPP,12.6847,8.0001,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,1,10.4088,9.9837,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,2,10.4088,9.9837,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,3,10.4088,9.9837,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,4,10.4088,9.9837,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,5,10.4088,9.9837,9.0000,0.2000
02/01/2022 20:00:00,02/02/2022 02:00:00,SPP,10.4088,9.9837,9.0000,0.2000
02/01/2022 21:00:00,02/02/2022 03:00:00,1,12.3229,10.9074,7.3048,0.1500
02/01/2022 21:00:00,02/02/2022 03:00:00,2,12.3229,10.9074,7.3048,0.1500
02/01/2022 21:00:00,02/02/2022 03:00:00,3,12.3229,10.9074,7.3048,0.1500
02/01/2022 21:00:00,02/02/2022 03:00:00,4,12.3229,10.9074,7.3048,0.1500
02/01/2022 21:00:00,02/02/2022 03:00:00,5,12.3229,10.9074,7.3048,0.1500
02/01/2022 21:00:00,02/02/2022 03:00:00,SPP,12.3229,10.9074,7.3048,0.1500
02/01/2022 22:00:00,02/02/2022 04:00:00,1,9.6352,9.9819,6.1490,0.1490
02/01/2022 22:00:00,02/02/2022 04:00:00,2,9.6352,9.9819,6.1490,0.1490
02/01/2022 22:00:00,02/02/2022 04:00:00,3,9.6352,9.9819,6.1490,0.1490
02/01/2022 22:00:00,02/02/2022 04:00:00,4,9.6352,9.9819,6.1490,0.1490
02/01/2022 22:00:00,02/02/2022 04:00:00,5,9.6352,9.9819,6.1490,0.1490
02/01/2022 22:00:00,02/02/2022 04:00:00,SPP,9.6352,9.9819,6.1490,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,1,8.4272,9.9847,3.4105,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,2,8.4272,9.9847,3.4105,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,3,8.4272,9.9847,3.4105,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,4,8.4272,9.9847,3.4105,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,5,8.4272,9.9847,3.4105,0.1490
02/01/2022 23:00:00,02/02/2022 05:00:00,SPP,8.4272,9.9847,3.4105,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,1,10.5581,9.9860,2.1491,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,2,10.5581,9.9860,2.1491,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,3,10.5581,9.9860,2.1491,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,4,10.5581,9.9860,2.1491,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,5,10.5581,9.9860,2.1491,0.1490
02/02/2022 00:00:00,02/02/2022 06:00:00,SPP,10.5581,9.9860,2.1491,0.1490
