Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/16/2022 01:00:00,02/16/2022 07:00:00,1,8.0002,9.9861,2.1483,0.1480
02/16/2022 01:00:00,02/16/2022 07:00:00,2,8.0002,9.9861,2.1483,0.1480
02/16/2022 01:00:00,02/16/2022 07:00:00,3,8.0002,9.9861,2.1483,0.1480
02/16/2022 01:00:00,02/16/2022 07:00:00,4,8.0002,9.9861,2.1483,0.1480
02/16/2022 01:00:00,02/16/2022 07:00:00,5,8.0002,9.9861,2.1483,0.1480
02/16/2022 01:00:00,02/16/2022 07:00:00,SPP,8.0002,9.9861,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,1,8.8433,9.9865,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,2,8.8433,9.9865,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,3,8.8433,9.9865,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,4,8.8433,9.9865,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,5,8.8433,9.9865,2.1483,0.1480
02/16/2022 02:00:00,02/16/2022 08:00:00,SPP,8.8433,9.9865,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,1,8.3790,9.9871,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,2,8.3790,9.9871,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,3,8.3790,9.9871,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,4,8.3790,9.9871,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,5,8.3790,9.9871,2.1483,0.1480
02/16/2022 03:00:00,02/16/2022 09:00:00,SPP,8.3790,9.9871,2.1483,0.1480
02/16/2022 04:00:00,02/16/2022 10:00:00,1,8.1968,9.9855,3.1333,0.1490
02/16/2022 04:00:00,02/16/2022 10:00:00,2,8.1968,9.9855,3.1333,0.1490
02/16/2022 04:00:00,02/16/2022 10:00:00,3,8.1968,9.9855,3.1333,0.1490
