Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/24/2022 01:00:00,02/24/2022 07:00:00,1,8.0160,3.2128,2.0003,0.2000
02/24/2022 01:00:00,02/24/2022 07:00:00,2,8.0160,3.2128,2.0003,0.2000
02/24/2022 01:00:00,02/24/2022 07:00:00,3,8.0160,3.2128,2.0003,0.2000
02/24/2022 01:00:00,02/24/2022 07:00:00,4,8.0160,3.2128,2.0003,0.2000
02/24/2022 01:00:00,02/24/2022 07:00:00,5,8.0160,3.2128,2.0003,0.2000
02/24/2022 01:00:00,02/24/2022 07:00:00,SPP,8.0160,3.2128,2.0003,0.2000
02/24/2022 02:00:00,02/24/2022 08:00:00,1,7.9329,4.5491,2.4110,0.4111
02/24/2022 02:00:00,02/24/2022 08:00:00,2,7.9329,4.5491,2.4110,0.4111
02/24/2022 02:00:00,02/24/2022 08:00:00,3,7.9329,4.5491,2.4110,0.4111
02/24/2022 02:00:00,02/24/2022 08:00:00,4,7.9329,4.5491,2.4110,0.4111
02/24/2022 02:00:00,02/24/2022 08:00:00,5,7.9329,4.5491,2.4110,0.4111
02/24/2022 02:00:00,02/24/2022 08:00:00,SPP,7.9329,4.5491,2.4110,0.4111
02/24/2022 03:00:00,02/24/2022 09:00:00,1,8.7496,2.5000,2.1490,0.1490
02/24/2022 03:00:00,02/24/2022 09:00:00,2,8.7496,2.5000,2.1490,0.1490
02/24/2022 03:00:00,02/24/2022 09:00:00,3,8.7496,2.5000,2.1490,0.1490
02/24/2022 03:00:00,02/24/2022 09:00:00,4,8.7496,2.5000,2.1490,0.1490
02/24/2022 03:00:00,02/24/2022 09:00:00,5,8.7496,2.5000,2.1490,0.1490
02/24/2022 03:00:00,02/24/2022 09:00:00,SPP,8.7496,2.5000,2.1490,0.1490
02/24/2022 04:00:00,02/24/2022 10:00:00,1,8.0002,2.5001,2.1488,0.1490
02/24/2022 04:00:00,02/24/2022 10:00:00,2,8.0002,2.5001,2.1488,0.1490
02/24/2022 04:00:00,02/24/2022 10:00:00,3,8.0002,2.5001,2.1488,0.1490
02/24/2022 04:00:00,02/24/2022 10:00:00,4,8.0002,2.5001,2.1488,0.1490
