Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/15/2022 01:00:00,02/15/2022 07:00:00,1,24.5147,13.8724,8.9031,0.1490
02/15/2022 01:00:00,02/15/2022 07:00:00,2,24.5147,13.8724,8.9031,0.1490
02/15/2022 01:00:00,02/15/2022 07:00:00,3,24.5147,13.8724,8.9031,0.1490
02/15/2022 01:00:00,02/15/2022 07:00:00,4,24.5147,13.8724,8.9031,0.1490
02/15/2022 01:00:00,02/15/2022 07:00:00,5,24.5147,13.8724,8.9031,0.1490
02/15/2022 01:00:00,02/15/2022 07:00:00,SPP,24.5147,13.8724,8.9031,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,1,14.6181,12.4620,4.0000,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,2,14.6181,12.4620,4.0000,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,3,14.6181,12.4620,4.0000,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,4,14.6181,12.4620,4.0000,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,5,14.6181,12.4620,4.0000,0.1490
02/15/2022 02:00:00,02/15/2022 08:00:00,SPP,14.6181,12.4620,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,1,11.1720,12.9100,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,2,11.1720,12.9100,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,3,11.1720,12.9100,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,4,11.1720,12.9100,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,5,11.1720,12.9100,4.0000,0.1490
02/15/2022 03:00:00,02/15/2022 09:00:00,SPP,11.1720,12.9100,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,1,11.4610,15.8341,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,2,11.4610,15.8341,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,3,11.4610,15.8341,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,4,11.4610,15.8341,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,5,11.4610,15.8341,4.0000,0.1490
02/15/2022 04:00:00,02/15/2022 10:00:00,SPP,11.4610,15.8341,4.0000,0.1490
02/15/2022 05:00:00,02/15/2022 11:00:00,1,11.4700,9.9878,4.0000,0.1490
02/15/2022 05:00:00,02/15/2022 11:00:00,2,11.4700,9.9878,4.0000,0.1490
