Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/09/2022 01:00:00,02/09/2022 07:00:00,1,29.5243,10.0242,2.1491,0.1490
02/09/2022 01:00:00,02/09/2022 07:00:00,2,29.5243,10.0242,2.1491,0.1490
02/09/2022 01:00:00,02/09/2022 07:00:00,3,29.5243,10.0242,2.1491,0.1490
02/09/2022 01:00:00,02/09/2022 07:00:00,4,29.5243,10.0242,2.1491,0.1490
02/09/2022 01:00:00,02/09/2022 07:00:00,5,29.5243,10.0242,2.1491,0.1490
02/09/2022 01:00:00,02/09/2022 07:00:00,SPP,29.5243,10.0242,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,1,15.8040,10.0246,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,2,15.8040,10.0246,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,3,15.8040,10.0246,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,4,15.8040,10.0246,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,5,15.8040,10.0246,2.1491,0.1490
02/09/2022 02:00:00,02/09/2022 08:00:00,SPP,15.8040,10.0246,2.1491,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,1,30.7998,9.9844,2.1490,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,2,30.7998,9.9844,2.1490,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,3,30.7998,9.9844,2.1490,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,4,30.7998,9.9844,2.1490,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,5,30.7998,9.9844,2.1490,0.1490
02/09/2022 03:00:00,02/09/2022 09:00:00,SPP,30.7998,9.9844,2.1490,0.1490
02/09/2022 04:00:00,02/09/2022 10:00:00,1,33.3472,10.0251,2.1480,0.1480
02/09/2022 04:00:00,02/09/2022 10:00:00,2,33.3472,10.0251,2.1480,0.1480
02/09/2022 04:00:00,02/09/2022 10:00:00,3,33.3472,10.0251,2.1480,0.1480
02/09/2022 04:00:00,02/09/2022 10:00:00,4,33.3472,10.0251,2.1480,0.1480
02/09/2022 04:00:00,02/09/2022 10:00:00,5,33.3472,10.0251,2.1480,0.1480
02/09/2022 04:00:00,02/09/2022 10:00:00,SPP,33.3472,10.0251,2.1480,0.1480
02/09/2022 05:00:00,02/09/2022 11:00:00,1,17.8579,9.9878,2.1491,0.1490
02/09/2022 05:00:00,02/09/2022 11:00:00,2,17.8579,9.9878,2.1491,0.1490
02/09/2022 05:00:00,02/09/2022 11:00:00,3,17.8579,9.9878,2.1491,0.1490
02/09/2022 05:00:00,02/09/2022 11:00:00,4,17.8579,9.9878,2.1491,0.1490
02/09/2022 05:00:00,02/09/2022 11:00:00,5,17.8579,9.9878,2.1491,0.1490
02/09/2022 05:00:00,02/09/2022 11:00:00,SPP,17.8579,9.9878,2.1491,0.1490
02/09/2022 06:00:00,02/09/2022 12:00:00,1,19.8443,9.9875,4.0000,0.5000
02/09/2022 06:00:00,02/09/2022 12:00:00,2,19.8443,9.9875,4.0000,0.5000
02/09/2022 06:00:00,02/09/2022 12:00:00,3,19.8443,9.9875,4.0000,0.5000
02/09/2022 06:00:00,02/09/2022 12:00:00,4,19.8443,9.9875,4.0000,0.5000
02/09/2022 06:00:00,02/09/2022 12:00:00,5,19.8443,9.9875,4.0000,0.5000
02/09/2022 06:00:00,02/09/2022 12:00:00,SPP,19.8443,9.9875,4.0000,0.5000
02/09/2022 07:00:00,02/09/2022 13:00:00,1,17.5153,8.0001,8.6793,0.6700
02/09/2022 07:00:00,02/09/2022 13:00:00,2,17.5153,8.0001,8.6793,0.6700
02/09/2022 07:00:00,02/09/2022 13:00:00,3,17.5153,8.0001,8.6793,0.6700
02/09/2022 07:00:00,02/09/2022 13:00:00,4,17.5153,8.0001,8.6793,0.6700
02/09/2022 07:00:00,02/09/2022 13:00:00,5,17.5153,8.0001,8.6793,0.6700
02/09/2022 07:00:00,02/09/2022 13:00:00,SPP,17.5153,8.0001,8.6793,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,1,16.8701,7.9995,8.1700,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,2,16.8701,7.9995,8.1700,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,3,16.8701,7.9995,8.1700,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,4,16.8701,7.9995,8.1700,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,5,16.8701,7.9995,8.1700,0.6700
02/09/2022 08:00:00,02/09/2022 14:00:00,SPP,16.8701,7.9995,8.1700,0.6700
02/09/2022 09:00:00,02/09/2022 15:00:00,1,12.0048,5.2371,4.6701,0.6700
02/09/2022 09:00:00,02/09/2022 15:00:00,2,12.0048,5.2371,4.6701,0.6700
02/09/2022 09:00:00,02/09/2022 15:00:00,3,12.0048,5.2371,4.6701,0.6700
02/09/2022 09:00:00,02/09/2022 15:00:00,4,12.0048,5.2371,4.6701,0.6700
