Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/17/2022 01:00:00,02/17/2022 07:00:00,1,37.3568,9.9811,8.5001,0.5000
02/17/2022 01:00:00,02/17/2022 07:00:00,2,37.3568,9.9811,8.5001,0.5000
02/17/2022 01:00:00,02/17/2022 07:00:00,3,37.3568,9.9811,8.5001,0.5000
02/17/2022 01:00:00,02/17/2022 07:00:00,4,37.3568,9.9811,8.5001,0.5000
02/17/2022 01:00:00,02/17/2022 07:00:00,5,37.3568,9.9811,8.5001,0.5000
02/17/2022 01:00:00,02/17/2022 07:00:00,SPP,37.3568,9.9811,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,1,33.4972,9.9827,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,2,33.4972,9.9827,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,3,33.4972,9.9827,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,4,33.4972,9.9827,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,5,33.4972,9.9827,8.5001,0.5000
02/17/2022 02:00:00,02/17/2022 08:00:00,SPP,33.4972,9.9827,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,1,38.2660,9.9871,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,2,38.2660,9.9871,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,3,38.2660,9.9871,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,4,38.2660,9.9871,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,5,38.2660,9.9871,8.5001,0.5000
02/17/2022 03:00:00,02/17/2022 09:00:00,SPP,38.2660,9.9871,8.5001,0.5000
02/17/2022 04:00:00,02/17/2022 10:00:00,1,39.9551,9.9853,7.3682,0.1490
02/17/2022 04:00:00,02/17/2022 10:00:00,2,39.9551,9.9853,7.3682,0.1490
02/17/2022 04:00:00,02/17/2022 10:00:00,3,39.9551,9.9853,7.3682,0.1490
02/17/2022 04:00:00,02/17/2022 10:00:00,4,39.9551,9.9853,7.3682,0.1490
02/17/2022 04:00:00,02/17/2022 10:00:00,5,39.9551,9.9853,7.3682,0.1490
02/17/2022 04:00:00,02/17/2022 10:00:00,SPP,39.9551,9.9853,7.3682,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,1,35.7195,9.9835,8.1490,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,2,35.7195,9.9835,8.1490,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,3,35.7195,9.9835,8.1490,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,4,35.7195,9.9835,8.1490,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,5,35.7195,9.9835,8.1490,0.1490
02/17/2022 05:00:00,02/17/2022 11:00:00,SPP,35.7195,9.9835,8.1490,0.1490
02/17/2022 06:00:00,02/17/2022 12:00:00,1,19.7223,8.6672,8.4233,0.6800
02/17/2022 06:00:00,02/17/2022 12:00:00,2,19.7223,8.6672,8.4233,0.6800
02/17/2022 06:00:00,02/17/2022 12:00:00,3,19.7223,8.6672,8.4233,0.6800
02/17/2022 06:00:00,02/17/2022 12:00:00,4,19.7223,8.6672,8.4233,0.6800
02/17/2022 06:00:00,02/17/2022 12:00:00,5,19.7223,8.6672,8.4233,0.6800
02/17/2022 06:00:00,02/17/2022 12:00:00,SPP,19.7223,8.6672,8.4233,0.6800
02/17/2022 07:00:00,02/17/2022 13:00:00,1,21.7618,3.1392,9.0000,0.7100
02/17/2022 07:00:00,02/17/2022 13:00:00,2,21.7618,3.1392,9.0000,0.7100
02/17/2022 07:00:00,02/17/2022 13:00:00,3,21.7618,3.1392,9.0000,0.7100
02/17/2022 07:00:00,02/17/2022 13:00:00,4,21.7618,3.1392,9.0000,0.7100
02/17/2022 07:00:00,02/17/2022 13:00:00,5,21.7618,3.1392,9.0000,0.7100
02/17/2022 07:00:00,02/17/2022 13:00:00,SPP,21.7618,3.1392,9.0000,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,1,24.9788,3.3820,15.2020,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,2,24.9788,3.3820,15.2020,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,3,24.9788,3.3820,15.2020,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,4,24.9788,3.3820,15.2020,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,5,24.9788,3.3820,15.2020,0.7100
02/17/2022 08:00:00,02/17/2022 14:00:00,SPP,24.9788,3.3820,15.2020,0.7100
02/17/2022 09:00:00,02/17/2022 15:00:00,1,20.4415,2.5000,13.2366,0.7000
02/17/2022 09:00:00,02/17/2022 15:00:00,2,20.4415,2.5000,13.2366,0.7000
02/17/2022 09:00:00,02/17/2022 15:00:00,3,20.4415,2.5000,13.2366,0.7000
02/17/2022 09:00:00,02/17/2022 15:00:00,4,20.4415,2.5000,13.2366,0.7000
02/17/2022 09:00:00,02/17/2022 15:00:00,5,20.4415,2.5000,13.2366,0.7000
02/17/2022 09:00:00,02/17/2022 15:00:00,SPP,20.4415,2.5000,13.2366,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,1,13.4048,2.5002,9.1283,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,2,13.4048,2.5002,9.1283,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,3,13.4048,2.5002,9.1283,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,4,13.4048,2.5002,9.1283,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,5,13.4048,2.5002,9.1283,0.7000
02/17/2022 10:00:00,02/17/2022 16:00:00,SPP,13.4048,2.5002,9.1283,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,1,11.7656,4.7086,7.5000,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,2,11.7656,4.7086,7.5000,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,3,11.7656,4.7086,7.5000,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,4,11.7656,4.7086,7.5000,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,5,11.7656,4.7086,7.5000,0.7000
02/17/2022 11:00:00,02/17/2022 17:00:00,SPP,11.7656,4.7086,7.5000,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,1,12.1410,5.9037,7.8742,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,2,12.1410,5.9037,7.8742,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,3,12.1410,5.9037,7.8742,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,4,12.1410,5.9037,7.8742,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,5,12.1410,5.9037,7.8742,0.7000
02/17/2022 12:00:00,02/17/2022 18:00:00,SPP,12.1410,5.9037,7.8742,0.7000
02/17/2022 13:00:00,02/17/2022 19:00:00,1,9.5761,5.9602,5.3097,0.6708
02/17/2022 13:00:00,02/17/2022 19:00:00,2,9.5761,5.9602,5.3097,0.6708
02/17/2022 13:00:00,02/17/2022 19:00:00,3,9.5761,5.9602,5.3097,0.6708
02/17/2022 13:00:00,02/17/2022 19:00:00,4,9.5761,5.9602,5.3097,0.6708
02/17/2022 13:00:00,02/17/2022 19:00:00,5,9.5761,5.9602,5.3097,0.6708
02/17/2022 13:00:00,02/17/2022 19:00:00,SPP,9.5761,5.9602,5.3097,0.6708
02/17/2022 14:00:00,02/17/2022 20:00:00,1,11.6480,4.7747,2.8638,0.6701
02/17/2022 14:00:00,02/17/2022 20:00:00,2,11.6480,4.7747,2.8638,0.6701
02/17/2022 14:00:00,02/17/2022 20:00:00,3,11.6480,4.7747,2.8638,0.6701
02/17/2022 14:00:00,02/17/2022 20:00:00,4,11.6480,4.7747,2.8638,0.6701
02/17/2022 14:00:00,02/17/2022 20:00:00,5,11.6480,4.7747,2.8638,0.6701
02/17/2022 14:00:00,02/17/2022 20:00:00,SPP,11.6480,4.7747,2.8638,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,1,8.4527,4.3964,2.6711,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,2,8.4527,4.3964,2.6711,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,3,8.4527,4.3964,2.6711,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,4,8.4527,4.3964,2.6711,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,5,8.4527,4.3964,2.6711,0.6701
02/17/2022 15:00:00,02/17/2022 21:00:00,SPP,8.4527,4.3964,2.6711,0.6701
02/17/2022 16:00:00,02/17/2022 22:00:00,1,12.6439,4.2399,8.1700,0.6700
02/17/2022 16:00:00,02/17/2022 22:00:00,2,12.6439,4.2399,8.1700,0.6700
02/17/2022 16:00:00,02/17/2022 22:00:00,3,12.6439,4.2399,8.1700,0.6700
02/17/2022 16:00:00,02/17/2022 22:00:00,4,12.6439,4.2399,8.1700,0.6700
02/17/2022 16:00:00,02/17/2022 22:00:00,5,12.6439,4.2399,8.1700,0.6700
02/17/2022 16:00:00,02/17/2022 22:00:00,SPP,12.6439,4.2399,8.1700,0.6700
02/17/2022 17:00:00,02/17/2022 23:00:00,1,14.9789,2.1994,4.3899,0.6701
02/17/2022 17:00:00,02/17/2022 23:00:00,2,14.9789,2.1994,4.3899,0.6701
02/17/2022 17:00:00,02/17/2022 23:00:00,3,14.9789,2.1994,4.3899,0.6701
02/17/2022 17:00:00,02/17/2022 23:00:00,4,14.9789,2.1994,4.3899,0.6701
02/17/2022 17:00:00,02/17/2022 23:00:00,5,14.9789,2.1994,4.3899,0.6701
02/17/2022 17:00:00,02/17/2022 23:00:00,SPP,14.9789,2.1994,4.3899,0.6701
02/17/2022 18:00:00,02/18/2022 00:00:00,1,20.6570,2.5000,15.5614,4.0001
02/17/2022 18:00:00,02/18/2022 00:00:00,2,20.6570,2.5000,15.5614,4.0001
02/17/2022 18:00:00,02/18/2022 00:00:00,3,20.6570,2.5000,15.5614,4.0001
02/17/2022 18:00:00,02/18/2022 00:00:00,4,20.6570,2.5000,15.5614,4.0001
02/17/2022 18:00:00,02/18/2022 00:00:00,5,20.6570,2.5000,15.5614,4.0001
02/17/2022 18:00:00,02/18/2022 00:00:00,SPP,20.6570,2.5000,15.5614,4.0001
02/17/2022 19:00:00,02/18/2022 01:00:00,1,39.3254,2.5000,36.1963,4.0003
02/17/2022 19:00:00,02/18/2022 01:00:00,2,39.3254,2.5000,36.1963,4.0003
02/17/2022 19:00:00,02/18/2022 01:00:00,3,39.3254,2.5000,36.1963,4.0003
02/17/2022 19:00:00,02/18/2022 01:00:00,4,39.3254,2.5000,36.1963,4.0003
02/17/2022 19:00:00,02/18/2022 01:00:00,5,39.3254,2.5000,36.1963,4.0003
