Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp
02/19/2022 01:00:00,02/19/2022 07:00:00,1,5.8664,3.7784,2.0003,0.1480
02/19/2022 01:00:00,02/19/2022 07:00:00,2,5.8664,3.7784,2.0003,0.1480
02/19/2022 01:00:00,02/19/2022 07:00:00,3,5.8664,3.7784,2.0003,0.1480
02/19/2022 01:00:00,02/19/2022 07:00:00,4,5.8664,3.7784,2.0003,0.1480
02/19/2022 01:00:00,02/19/2022 07:00:00,5,5.8664,3.7784,2.0003,0.1480
02/19/2022 01:00:00,02/19/2022 07:00:00,SPP,5.8664,3.7784,2.0003,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,1,9.0173,2.6327,2.1480,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,2,9.0173,2.6327,2.1480,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,3,9.0173,2.6327,2.1480,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,4,9.0173,2.6327,2.1480,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,5,9.0173,2.6327,2.1480,0.1480
02/19/2022 02:00:00,02/19/2022 08:00:00,SPP,9.0173,2.6327,2.1480,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,1,7.1346,5.2496,3.6549,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,2,7.1346,5.2496,3.6549,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,3,7.1346,5.2496,3.6549,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,4,7.1346,5.2496,3.6549,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,5,7.1346,5.2496,3.6549,0.1480
02/19/2022 03:00:00,02/19/2022 09:00:00,SPP,7.1346,5.2496,3.6549,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,1,12.1917,4.9256,4.1453,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,2,12.1917,4.9256,4.1453,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,3,12.1917,4.9256,4.1453,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,4,12.1917,4.9256,4.1453,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,5,12.1917,4.9256,4.1453,0.1480
02/19/2022 04:00:00,02/19/2022 10:00:00,SPP,12.1917,4.9256,4.1453,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,1,15.7410,4.3666,7.5002,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,2,15.7410,4.3666,7.5002,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,3,15.7410,4.3666,7.5002,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,4,15.7410,4.3666,7.5002,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,5,15.7410,4.3666,7.5002,0.1480
02/19/2022 05:00:00,02/19/2022 11:00:00,SPP,15.7410,4.3666,7.5002,0.1480
02/19/2022 06:00:00,02/19/2022 12:00:00,1,17.9861,4.3649,13.3263,0.5000
02/19/2022 06:00:00,02/19/2022 12:00:00,2,17.9861,4.3649,13.3263,0.5000
02/19/2022 06:00:00,02/19/2022 12:00:00,3,17.9861,4.3649,13.3263,0.5000
02/19/2022 06:00:00,02/19/2022 12:00:00,4,17.9861,4.3649,13.3263,0.5000
02/19/2022 06:00:00,02/19/2022 12:00:00,5,17.9861,4.3649,13.3263,0.5000
02/19/2022 06:00:00,02/19/2022 12:00:00,SPP,17.9861,4.3649,13.3263,0.5000
02/19/2022 07:00:00,02/19/2022 13:00:00,1,19.0662,4.9418,15.2884,0.6707
02/19/2022 07:00:00,02/19/2022 13:00:00,2,19.0662,4.9418,15.2884,0.6707
02/19/2022 07:00:00,02/19/2022 13:00:00,3,19.0662,4.9418,15.2884,0.6707
02/19/2022 07:00:00,02/19/2022 13:00:00,4,19.0662,4.9418,15.2884,0.6707
