Node ID,Node Name
32417769,951 AURO
32417771,951 AURO
32417773,951 AURO
32417775,951 AURO
32417777,951 AURO
32417779,951 AURO
32417781,951 AURO
32417783,952 ROCK
32417785,952 ROCK
32417787,955 RIVE
32417789,955 RIVE
32417791,960 ELGI
32417793,960 ELGI
32417795,960 ELGI
32417797,960 ELGI
32417799,970 UP N
32417801,970 UP N
32417803,970 UP N
32417805,970 UP N
32417807,970 UP N
32417809,970 UP N
32417811,970 UP N
32417813,970 UP N
32417815,970 UP N
32417817,970 UP N
32417819,970 UP N
32417821,970 UP N
32417823,974 ZION
32417825,974 ZION
32417827,974 ZION
32417829,982 ROCK
32417831,J375
32417833,J375
32417835,J375
32417837,J375
32947197,CUNNINGH
33092299,ST. CHARLES
33092301,BATAVIA
33092303,GENEVA
33092305,ROCHELLE
33092307,ROCK FALLS
33092309,WINNETKA
33092311,CHICAGO GEN HUB
33092313,CHICAGO HUB
33092315,N ILLINOIS HUB
33092317,WECNI
33092319,ALTENI
33092321,MECNI
33092323,ALTWNI
33092325,IPNI
33092327,AEPNI
33092329,CILCNI
33092331,AMRNNI
33092333,NIPSNI
33092335,NYISNIIMP
33092337,NYISNIEXP
33092339,IPPJMIMP
33092341,IPPJMEXP
33092343,MECPJMIMP
33092345,MECPJMEXP
33092347,WECPJMIMP
33092349,WECPJMEXP
33092361,PATHWAYEAST
33092363,PATHWAYWEST
33092371,COMED
33097335,RIVER
33097337,DELI
33097339,AELC
33108559,112 WILTON
33108561,167 PLANO
33108563,23 COLLINS
33884073,BRUNSWIC
33884075,BRUNSWIC
33884077,BRUNSWIC
33884079,BRUNSWIC
33884081,PENNSNEC
33884083,SANDHILL
33884085,SANDHILL
33884087,LAWRENCE
33884089,LAWRENCE
33884091,LENAPE
33884093,LENAPE
33884095,MERCK
33884097,MONTCO
33884099,NEWPROSP
33884101,SEWARD
33884103,VALERO
33884105,BEAR DPL
33884107,EDGEMOOR
33884109,HARESCOR
33884111,ENLOW
33884113,GARRETT
33884115,HALFWAY
33884117,HALFWAY
33884119,RIVERTON
33884121,146 SAND
33884123,570 ELGI
33884125,979 MEND
33884137,EMUNI
33884139,EMUNI
33884141,SAVAGEMT
33884143,WILLIAM
8445784,AEP
32410471,18THSTHT
32410473,23RDSTRE
32410475,23RDSTRE
32410477,ABERT
32410479,ABINGDON
32410481,ABINGDON
32410483,ABINGDON
32410485,ACADEMIA
32410487,ADAMSAEP
32410489,ADAMSIM
32410491,ADDISON
32410493,AGAGAS
32410495,AGAGAS
32410497,AIRCO8
32410499,AIRSIDTP
32410501,AKSTEEL
32410503,AKSTEEL
32410505,ALBIONIM
32410507,ALLENAEP
32410509,ALLENIM
32410511,ALLOY
32410513,ALLOY
32410515,ALUMRIDG
32410517,AMALLOY
32410519,AMOS
32410521,AMOS
32410523,AMOS
32410525,ANDREWSU
32410527,ANTHONY
32410529,ANTHONY
32410531,ANTHONY
32410533,ANTHONY
32410535,APPLECRE
32410537,APPLEGRO
32410539,APPLEVAL
32410541,ASHEVANS
32410543,ASHEVANS
32410545,ASHOIL1
32410547,ASHOIL1
32410549,ASTOR
32410551,ASTOR
32410553,ATKINS
32410555,AUBURN
32410557,AUBURNC3
32410559,AUBURNC5
32410561,AUSTINVI
32410563,BAILEYSV
32410565,BANCROFT
32410567,BANCROFT
32410569,BANCROFT
32410571,BARODA
32410573,BCADDISN
32410575,BEATTY
32410577,BEATTY
32410579,BEATTY
32410581,BEATTY
32410583,BEAVERCR
32410585,BEAVERCR
32410587,BECKHAM
32410589,BEECHROA
32410591,BEEFHIDE
32410593,BELDENVI
32410595,BELDENVI
32410597,BELHAVEN
32410599,BELLE
32410601,BELLEFON
32410603,BELLEFON
32410605,BELLEFON
32410607,BELLEFON
32410609,BELLEFON
32410611,BELLEFON
32410613,BELLEFON
32410615,BELLEFON
32410617,BELVAAEP
32410619,BELVAAEP
32410621,BENDIXTP
32410623,BENTMOUN
32410625,BENTMOUN
32410627,BENTONVI
32410629,BENTONVI
32410631,BERRIENS
32410633,BERRIENS
32410635,BETHEL2
32410637,BETHEL2
32410639,BETHEL2
32410641,BETHMETE
32410643,BETSYLAY
32410645,BETSYLAY
32410647,BEURYSS
32410649,BEXLEY
32410651,BEXLEY
32410653,BEXLEY
32410655,BIGGRAVE
32410657,BIGISLAN
32410659,BIGISLAN
32410661,BIGISLAN
32410663,BIGSANDY
32410665,BIM
32410667,BIXBY
32410669,BIXBY
32410671,BIXLER
32410673,BLACKLIC
32410675,BLAINE
32410677,BLAINE
32410679,BLENDON
32410681,BLUEFIEL
32410683,BLUEFIEL
32410685,BLUEGRA2
32410687,BLUFFPOI
32410689,BOCGASE2
32410691,BOLIVAR
32410693,BOLT
32410695,BONNYMAN
32410697,BONSACK
32410699,BOONSBO2
32410701,BORDERLA
32410703,BOXWOOD
32410705,BRACKENS
32410707,BRADLEY
32410709,BREED
32410711,BREED
32410713,BRIDGEST
32410715,BRIDGEV2
32410717,BRIDGMAN
32410719,BRIDGMAN
32410721,BROADACR
32410723,BROOKFIE
32410725,BROOKFIE
32410727,BROOKSDE
32410729,BROOKSST
32410731,BROOKSST
32410733,BROOKVI2
32410735,BROWNSVI
32410737,BRUES
32410739,BRUES
32410741,BRUSHTAV
32410743,BUCHANAN
32410745,BUCHANAN
32410747,BUCHANTP
32410749,BUCKEYE
32410751,BUCKEYE
32410753,BUCKHORN
32410755,BUCKLEYR
32410757,BUCKSKIN
32410759,BUCYRUSC
32410761,BULAN
32410763,BURLING2
32410765,BURNAUGH
32410767,BUSSEYVI
32410769,CABELL
32410771,CABELL
32410773,CABINCRE
32410775,CABINCRE
32410777,CABINCRE
32410779,CABINCRE
32410781,CABINCRE
32410783,CABOTBER
32410785,CALDWELL
32410787,CALDWELL
32410789,CALGONSS
32410791,CALVERT
32410793,CANALAEP
32410795,CANALAEP
32410797,CANALAEP
32410799,CANALROA
32410801,CANDLERS
32410803,CANNELVI
32410805,CANNONSB
32410807,CAPITOLH
32410809,CAPITOLH
32410811,CAPITOLH
32410813,CAPITOLH
32410815,CAPITOLH
32410817,CARBOND2
32410819,CARBOND2
32410821,CARBOND2
32410823,CARBOND2
32410825,CARLISLP
32410827,CARROLGR
32410829,CARROLLT
32410831,CARROLLT
32410833,CARSWELL
32410835,CASSOPOL
32410837,CATAWBA
32410839,CATAWBA
32410841,CAVESPRI
32410843,CAVESPRI
32410845,CEDARCR2
32410847,CEHAMMON
32410849,CELANESE
32410851,CELANESE
32410853,CELANESE
32410855,CENTERVI
32410857,CENTRVIL
32410859,CHATFIEL
32410861,CHAUNCEY
32410863,CHAVIES
32410865,CHEMICAL
32410867,CHEMICAL
32410869,CHEMICAL
32410871,CHEMICAL
32410873,CHEMICAL
32410875,CHEMICAL
32410877,CHEMICAL
32410879,CHEMICAL
32410881,CHEMICAL
32410883,CHESTER2
32410885,CHESTER2
32410887,CHESTER2
32410889,CINDEREL
32410891,CIRCLEGR
32410893,CIRCLEVI
32410895,CIRCLEVI
32410897,CIRCLEVI
32410899,CIRCLEVI
32410901,CITYJACK
32410903,CITYWEST
32410905,CLAYPOOL
32410907,CLEARBRO
32410909,CLENDENI
32410911,CLEVELAN
32410913,CLIFFORD
32410915,CLIFFORD
32410917,CLIFFTOP
32410919,CLIFFVIE
32410921,CLINCHFI
32410923,CLINTOCS
32410925,CLINTOCS
32410927,CLOVERD2
32410929,CLOVERD2
32410931,CLOVERD2
32410933,CLOVERLE
32410935,CODOVER
32410937,CODOVER
32410939,COLBY
32410941,COLBY
32410943,COLBY
32410945,COLLINS2
32410947,COLUMBIA
32410949,COLUMBIA
32410951,COLUMGAS
32410953,COMBS
32410955,CONANT
32410957,CONCORD
32410959,CONCORD
32410961,CONCORD
32410963,CONEPREP
32410965,CONESVIL
32410967,CONESVIL
32410969,CONSOLID
32410971,COOK
32410973,COOK
32410975,COOKTAP
32410977,COPELAND
32410979,COPPERRI
32410981,COREY
32410983,CORWIN
32410985,CORWIN
32410987,COTTAGEV
32410989,COUNTYIM
32410991,COUNTYLI
32410993,COUNTYLI
32410995,COUNTYRD
32410997,COVNTRY
32410999,COVNTRY
32411001,CPORTSMO
32411003,CROOKSVI
32411005,CROSSRO2
32411007,CROSSSTR
32411009,CRYSTAL
32411011,CTYBRYAN
32411013,CTYBRYAN
32411015,CURRY
32411017,DAILYTAP
32411019,DALEVILL
32411021,DALEWOOD
32411023,DAMERON
32411025,DANVILLE
32411027,DANVILLE
32411029,DANVILLE
32411031,DARDENRO
32411033,DARDENRO
32411035,DARRAH
32411037,DARRAH
32411039,DARRAH
32411041,DARRAH
32411043,DARRAH
32411045,DARRAH
32411047,DARRAH
32411049,DAVIDSON
32411051,DAVIDSON
32411053,DAWES
32411055,DEERCREE
32411057,DEERCREE
32411059,DEERCREE
32411061,DEERCREE
32411063,DEERCREE
32411065,DEERCREE
32411067,DEERCREE
32411069,DEERCREE
32411071,DEERCREE
32411073,DEERCREE
32411075,DELANO
32411077,DELANORD
32411079,DELAWAIM
32411081,DELAWAIM
32411083,DELAWAIM
32411085,DELAWAIM
32411087,DELAWAIM
32411089,DELAWAIM
32411091,DELAWARE
32411093,DELAWARE
32411095,DELAWARE
32411097,DELAWARE
32411099,DELCOBAT
32411101,DELCOBAT
32411103,DELCORM5
32411105,DELCORM5
32411107,DERBY
32411109,DEWEY
32411111,DEWEY
32411113,DIAMOND
32411115,DICKENS
32411117,DINGESS
32411119,DOGWOODR
32411121,DORTON
32411123,DOWHANGR
32411125,DOWHANGR
32411127,DRAGOON
32411129,DREWERSB
32411131,DUBOIS2
32411133,DUMONT2
32411135,DUNLAP
32411137,DUNLAP
32411139,DUNLAP
32411141,DUNNHOLL
32411143,DUPONTCS
32411145,DUPONTCS
32411147,DUPONTRD
32411149,EAMSTERD
32411151,EASTTOWN
32411153,EAUCLAIR
32411155,EBEAVER
32411157,EBROAD
32411159,EBROAD
32411161,EDANVILL
32411163,EDENSRID
32411165,EDGEMONT
32411167,EGE
32411169,EHUNTING
32411171,EHUNTING
32411173,EHUNTING
32411175,ELCONA
32411177,ELEIPSIC
32411179,ELIMA
32411181,ELIVE2ND
32411183,ELIVE2ND
32411185,ELIVEREE
32411187,ELKGARD2
32411189,ELKGARD2
32411191,ELKHYDRO
32411193,ELLIOTT
32411195,ELLIOTT
32411197,ELLIOTT
32411199,ELLIOTT
32411201,ELMOSS
32411203,ELOGAN
32411205,ELYNCHBU
32411207,ELYNN
32411209,EMONUMEN
32411211,ENEWCONC
32411213,ENGLERID
32411215,EPOINT
32411217,EPRESTON
32411219,EPROCTOR
32411221,ERIVERMO
32411223,ESIDEIM
32411225,ESIDEIM
32411227,ESIDELIM
32411229,ESSEXINT
32411231,EWOOSTER
32411233,EWOOSTER
32411235,EWOOSTER
32411237,EZANESVI
32411239,EZANESVI
32411241,FAIRCRES
32411243,FALCON
32411245,FALLINGB
32411247,FAYETTE
32411249,FIELDALE
32411251,FIELDALE
32411253,FIELDALE
32411255,FIELDALE
32411257,FIELDALE
32411259,FIELDALE
32411261,FIELDALE
32411263,FIELDALE
32411265,FIFTHAVE
32411267,FINDLAYC
32411269,FISHER
32411271,FISHER
32411273,FISHERBO
32411275,FISHERBO
32411277,FLATWOOD
32411279,FLATWOOD
32411281,FLEMING
32411283,FLETCHER
32411285,FLORENC2
32411287,FLOWRFLD
32411289,FLOYD
32411291,FLOYD
32411293,FORD
32411295,FORD
32411297,FORD
32411299,FORD
32411301,FOREST2
32411303,FORTROBI
32411305,FOURTHST
32411307,FOURTHST
32411309,FPRFCOAL
32411311,FRANKLI2
32411313,FRANKLI2
32411315,FRANKST
32411317,FRAZEYB
32411319,FREMNT
32411321,FREMONT
32411323,FREMONT
32411325,FREMONT
32411327,FREMONTC
32411329,FRIES
32411331,FRIES
32411333,FULTON
32411335,GAHANNA
32411337,GAHANNA
32411339,GAHANNA
32411341,GAHANNA
32411343,GALAX
32411345,GALIEN
32411347,GARDENCR
32411349,GARETT
32411351,GASTON
32411353,GAULEYMT
32411355,GAVINAEP
32411357,GAVINAEP
32411359,GAVINAEP
32411361,GAVINAEP
32411363,GAVINAEP
32411365,GAVINAEP
32411367,GAY
32411369,GAY
32411371,GAY
32411373,GENOA
32411375,GENOA
32411377,GENOA
32411379,GEORGEWA
32411381,GERMAN
32411383,GERMAN
32411385,GESUPER
32411387,GINATCRE
32411389,GLENLYN
32411391,GLENLYN
32411393,GLENMOOR
32411395,GMBETHEL
32411397,GMCHANDL
32411399,GMTRUCK
32411401,GMTRUCK
32411403,GOMINGO
32411405,GOODRIC2
32411407,GOODRIC2
32411409,GRABILL
32411411,GRAHN
32411413,GRANGER
32411415,GRANT
32411417,GRANT
32411419,GRANTBRA
32411421,GRASSYCR
32411423,GRASSYFO
32411425,GRAVESMI
32411427,GRAVESMI
32411429,GRAYSBRA
32411431,GRAYSON
32411433,GREENBRI
32411435,GREENLAW
32411437,GREENLEA
32411439,GRIFFIN
32411441,GROVES
32411443,GROVES
32411445,GROVES
32411447,GROVES
32411449,GUARDIAN
32411451,GUARDIAN
32411453,HACIENDA
32411455,HACIENDA
32411457,HADDIX
32411459,HALESBRA
32411461,HALL
32411463,HALL
32411465,HAMMONDS
32411467,HAMMONDS
32411469,HANCOCK
32411471,HANCOCK
32411473,HANCOCK
32411475,HANCOCK
32411477,HANCOCK
32411479,HANGROCK
32411481,HANGROCK
32411483,HAPCREME
32411485,HAPCREME
32411487,HARBERTM
32411489,HARGUS
32411491,HARPER
32411493,HARRISCS
32411495,HARTFCTY
32411497,HARTFORD
32411499,HASHRIDG
32411501,HATFIEL2
32411503,HAVERHSW
32411505,HAVILAND
32411507,HAVILAND
32411509,HAVILAND
32411511,HAYWARD
32411513,HAZARD
32411515,HAZARD
32411517,HAZARD
32411519,HCOALMET
32411521,HEATH
32411523,HEATH
32411525,HESS
32411527,HESS
32411529,HESS
32411531,HESS
32411533,HICKORYC
32411535,HICKORYC
32411537,HICKORYC
32411539,HICKORYC
32411541,HICKORYC
32411543,HIGHLACS
32411545,HIGHLACS
32411547,HIGHLACS
32411549,HIGHLAN2
32411551,HILLCRES
32411553,HILLCRES
32411555,HILLCRES
32411557,HILLSBOR
32411559,HILLVIEW
32411561,HILL_AEP
32411563,HILL_AEP
32411565,HINTON
32411567,HITCHINS
32411569,HMD
32411571,HMD
32411573,HOGAN
32411575,HOGAN
32411577,HOLSTON
32411579,HOLSTON
32411581,HOLSTON
32411583,HOLSTON
32411585,HOLTSW
32411587,HOODSCRE
32411589,HOPKINS
32411591,HOPKINS
32411593,HOPKINS
32411595,HOW
32411597,HOWARD2
32411599,HUBBARDS
32411601,HUFFCREE
32411603,HUFFMAN
32411605,HUFFMAN
32411607,HUMMELCR
32411609,HUMMELCR
32411611,HUNTINCT
32411613,HUNTINCT
32411615,HUNTINCT
32411617,HUNTINCT
32411619,HUNTINCT
32411621,HUNTLEY2
32411623,HUNTLEY2
32411625,HUNTLEY2
32411627,HUNTLEY2
32411629,HURRICAN
32411631,HWBUCKHO
32411633,HWCOOP
32411635,HWMARION
32411637,HYDRAMAT
32411639,HYDRAMAT
32411641,ILLINOIS
32411643,INDALEX
32411645,INDEX
32411647,INDEX
32411649,INDIANLK
32411651,INDIANSP
32411653,INDUSTRI
32411655,INDUSTRI
32411657,INDUSTRI
32411659,INDUSTRI
32411661,INDUSTRI
32411663,INDUSTRY
32411665,INDUSTRY
32411667,INEZ
32411669,INEZ
32411671,INEZ
32411673,INEZ
32411675,INEZ
32411677,INGLESST
32411679,INTEK
32411681,INTEK
32411683,IRELANDR
32411685,ITMANN
32411687,IUPURDUE
32411689,IUPURDUE
32411691,IVYHILL
32411693,JACKSON
32411695,JACKSON
32411697,JACKSON
32411699,JACKSONR
32411701,JACKSONR
32411703,JACKSONR
32411705,JAY
32411707,JAY
32411709,JIMBRANC
32411711,JOHNSCRE
32411713,JOHNSONM
32411715,JONESAEP
32411717,JONESTA2
32411719,KAMMER2
32411721,KANACITY
32411723,KANKAKEE
32411725,KANKAKEE
32411727,KANKAKEE
32411729,KANKAKEE
32411731,KARL
32411733,KARL
32411735,KARL
32411737,KENDALLV
32411739,KENNY
32411741,KENNY
32411743,KENOVA
32411745,KENOVA
32411747,KENTUCK
32411749,KENWOODT
32411751,KENZIECR
32411753,KIMBALLT
32411755,KIMBALLT
32411757,KINCAIDA
32411759,KIRK
32411761,KIRK
32411763,KLINE
32411765,KOPPERST
32411767,KOTCOAL
32411769,KUMIS
32411771,KYELECST
32411773,KYELECST
32411775,LAKEHTAP
32411777,LAKESDIM
32411779,LAKESIDE
32411781,LAKESTRE
32411783,LAKESTRE
32411785,LAKIN
32411787,LAKIN
32411789,LANTERNP
32411791,LAOTTO
32411793,LAPORTE
32411795,LAPORTE
32411797,LATTAVIL
32411799,LAVALETT
32411801,LAWTONPK
32411803,LAWTONPK
32411805,LAYLAND
32411807,LEBANON
32411809,LEONAP
32411811,LESLIE
32411813,LIBERTYC
32411815,LICK
32411817,LICK
32411819,LICK
32411821,LIGONIER
32411823,LIGONIER
32411825,LINCOLN2
32411827,LINCOLN2
32411829,LINCOLN2
32411831,LINCOLN2
32411833,LINWOOD2
32411835,LINWORTH
32411837,LINWORTH
32411839,LIQUID
32411841,LIQUIDC
32411843,LOGAN
32411845,LONDON
32411847,LONESOME
32411849,LOONEYCR
32411851,LOVELY
32411853,LRBLADEN
32411855,LSII
32411857,LSII
32411859,LUCENT
32411861,LUCENT
32411863,LUKENS
32411865,LYNNST
32411867,MADISON
32411869,MAGLEY
32411871,MAINSTRE
32411873,MAINSTRE
32411875,MALVERN
32411877,MALVERN
32411879,MARCELLU
32411881,MARCELLU
32411883,MARION2
32411885,MARION2
32411887,MARION2
32411889,MARMETSS
32411891,MARROWBO
32411893,MARTIKI
32411895,MARTIN
32411897,MARTINSV
32411899,MASONCRE
32411901,MAYFIELD
32411903,MCCLUNG2
32411905,MCCLUNG2
32411907,MCCOMB
32411909,MCCOMB
32411911,MCKINLEY
32411913,MCKINLEY
32411915,MCKINLEY
32411917,MCKINLEY
32411919,MCKINLEY
32411921,MCKINLEY
32411923,MCKINLEY
32411925,MCKINLEY
32411927,MCKINLEY
32411929,MCKINLEY
32411931,MCKINNEY
32411933,MCROSS
32411935,MEADOWSS
32411937,MEADOWVI
32411939,MEADOWVI
32411941,MEDFORD
32411943,MEIGS1
32411945,MEIGS2
32411947,MEIGS31
32411949,MEIGS31
32411951,MEIGSCS
32411953,MELROSE
32411955,MERCERBU
32411957,MERRIMAC
32411959,MIDDLECR
32411961,MIDDLTON
32411963,MIDKIFF
32411965,MIER
32411967,MIFFLIN
32411969,MIFFLIN
32411971,MILESAVE
32411973,MILLBROO
32411975,MILLBROO
32411977,MILLBROO
32411979,MILLBROO
32411981,MILLBROO
32411983,MILLBROO
32411985,MILLBROO
32411987,MILLBROO
32411989,MILLERSP
32411991,MILLRUN
32411993,MILLSPRI
32411995,MILLWOO2
32411997,MILTON2
32411999,MILTON2
32412001,MINNIXMT
32412003,MINNIXMT
32412005,MODOC
32412007,MOHAWKRU
32412009,MONEL
32412011,MONETA
32412013,MONTGOMR
32412015,MOOREPAR
32412017,MORELAND
32412019,MORELAND
32412021,MORELAND
32412023,MORGANSC
32412025,MORRISNO
32412027,MORSE
32412029,MORSE
32412031,MOSELEY
32412033,MOTTVILL
32412035,MOUND
32412037,MOUND
32412039,MOUNTAIN
32412041,MOUNTAIN
32412043,MTAIRY2
32412045,MUDFORK
32412047,MUDLICK
32412049,MULBERRY
32412051,MULBERRY
32412053,MULLENS
32412055,MULLENS
32412057,MULLENSV
32412059,MULLIN
32412061,MUSKING2
32412063,MWBLOOMF
32412065,MWROCKPO
32412067,NAGELAEP
32412069,NATRIUM2
32412071,NATRIUM2
32412073,NBECKLEY
32412075,NBECKLEY
32412077,NBLACKSB
32412079,NBLACKSB
32412081,NCLAYTOR
32412083,NCROWNCI
32412085,NDELPHOS
32412087,NECANTON
32412089,NEFINDLA
32412091,NEWARKCE
32412093,NEWBUFFA
32412095,NEWBUFFA
32412097,NEWCARLI
32412099,NEWCARLI
32412101,NEWCARLI
32412103,NEWCOMER
32412105,NEWDESIR
32412107,NEWHOPE2
32412109,NEWHOPE2
32412111,NEWLIBER
32412113,NEWLIBER
32412115,NEWLIBER
32412117,NEWLONDO
32412119,NEWMARK2
32412121,NFAIRFIE
32412123,NFINDLAY
32412125,NFINDLAY
32412127,NHAVERHI
32412129,NHAVERHI
32412131,NIAGARA2
32412133,NICHOLSV
32412135,NICKERSO
32412137,NILESIM
32412139,NILESIM
32412141,NLEXINGT
32412143,NMUSKING
32412145,NNEWARK
32412147,NNEWARK
32412149,NORTHCRE
32412151,NORTHLAN
32412153,NOTREDAM
32412155,NOTREDAM
32412157,NPOINTE
32412159,NPORTSMO
32412161,NSTRASBU
32412163,NWALDO
32412165,NWELLSVL
32412167,NWLIMA
32412169,NWOODCOC
32412171,NZANESVI
32412173,OAKHILL
32412175,OAKLEVEL
32412177,OFAPHILO
32412179,OHIOCENT
32412181,OLIVE
32412183,OLIVE
32412185,OLIVE
32412187,OLIVEHIL
32412189,OLIVEHIL
32412191,ONTWA
32412193,ORANGE2
32412195,ORDNANCE
32412197,ORDNANCE
32412199,ORDNANCE
32412201,OREBANK
32412203,OREBANK
32412205,ORONOKO
32412207,ORTIN
32412209,OSOLO
32412211,OSOLO
32412213,OSOLO
32412215,OSU
32412217,OSU
32412219,OXYGENPL
32412221,PADFORK
32412223,PAINTSVI
32412225,PANHANDL
32412227,PARKHILL
32412229,PATRIOT
32412231,PEAKCREE
32412233,PEAKCREE
32412235,PEAKSVIE
32412237,PEMBERT2
32412239,PENHOOK
32412241,PENNVILL
32412243,PETERSCS
32412245,PETERSMO
32412247,PICKERI2
32412249,PIGEONCR
32412251,PIGEONCR
32412253,PIGEONRI
32412255,PINECREE
32412257,PINEROAD
32412259,PINEYF
32412261,PINNACLE
32412263,PINNACLE
32412265,PIPERSGA
32412267,PIPERSGA
32412269,PISO
32412271,PITTSPLA
32412273,PITTSPLA
32412275,POAGESMI
32412277,POKAGON
32412279,POKAGON
32412281,POLARIS
32412283,POPLARFO
32412285,POSTON
32412287,POSTON
32412289,POWELSON
32412291,PPBASELN
32412293,PRAXAIR
32412295,PRESTONS
32412297,PRINCE
32412299,PRINCESS
32412301,PROMWAY
32412303,PROMWAY
32412305,PROTEC
32412307,PROTEC
32412309,RACELAND
32412311,RAGLAND
32412313,RANDOLPH
32412315,RANDOLPH
32412317,RAVEN
32412319,RAVENSWO
32412321,RAVNWOOD
32412323,REDWARRI
32412325,REED
32412327,REEDURBA
32412329,REEDURBA
32412331,REEDYCRE
32412333,RENSFORD
32412335,REPUBLIC
32412337,REPUBLIC
32412339,REPUBLIC
32412341,REUSENS
32412343,REUSENS
32412345,REUSENS
32412347,REUSENS
32412349,RICHLAND
32412351,RICHLAND
32412353,RICHLNSS
32412355,RICHMOND
32412357,RIDGEWAY
32412359,RIDGEWAY
32412361,RIDGEWAY
32412363,RIGIS
32412365,RIO
32412367,RIPLEY
32412369,RIPLEY
32412371,RIVERSIM
32412373,RIVERSIM
32412375,RIVERSIM
32412377,RIVERVIL
32412379,RIVERVIL
32412381,RIVERVIL
32412383,ROANELST
32412385,ROANELST
32412387,ROANELST
32412389,ROANOKE
32412391,ROANOKE
32412393,ROBERTS2
32412395,ROBERTS2
32412397,ROBISONP
32412399,ROBISONP
32412401,ROBISONP
32412403,ROBISONP
32412405,ROBISONP
32412407,ROCKCAST
32412409,ROCKCREE
32412411,ROCKHILL
32412413,ROCKHILL
32412415,ROCKHILL
32412417,ROCKHILL
32412419,ROCKHILL
32412421,ROCKHILL
32412423,ROCKHILL
32412425,ROCKHILL
32412427,ROCKHILL
32412429,ROCKHILL
32412431,ROCKPOR2
32412433,ROCKSPNG
32412435,RONCEVER
32412437,ROSEHILL
32412439,ROSS
32412441,ROSS
32412443,ROSS
32412445,ROSS
32412447,ROSS
32412449,ROYERTON
32412451,RUDYTAP
32412453,RUMCREEK
32412455,RURALRET
32412457,RUSSEL
32412459,RUSTBURG
32412461,RUTH
32412463,RUTLAND
32412465,SALISBRY
32412467,SALISBUR
32412469,SALTLICK
32412471,SALTVILL
32412473,SALTVILL
32412475,SALTVILL
32412477,SAWMILL
32412479,SAWMILL
32412481,SAWMILL
32412483,SBALTIMO
32412485,SBENDAEP
32412487,SBLOOMIN
32412489,SBLUEFIE
32412491,SBLUEFIE
32412493,SBUFFALO
32412495,SBUFFALO
32412497,SBUTLER
32412499,SBUTLER
32412501,SBUTLER
32412503,SCADIZ
32412505,SCALCUTT
32412507,SCANTON2
32412509,SCENTRAL
32412511,SCHOOLFI
32412513,SCHRISTI
32412515,SCHRISTI
32412517,SCIOTOTR
32412519,SCIOTOTR
32412521,SCIOTOVI
32412523,SCIPPO
32412525,SCIPPO
32412527,SCOSHOCT
32412529,SCOSHOCT
32412531,SCOTTDAL
32412533,SCOTTSVI
32412535,SCOTTSVI
32412537,SCUMBERL
32412539,SCUMBERL
32412541,SEAMAN
32412543,SEAMAN
32412545,SEAMAN
32412547,SELMAPAR
32412549,SELWOOD
32412551,SELWOOD
32412553,SEVENTHS
32412555,SEVENTHS
32412557,SHAMROCK
32412559,SHAMROCK
32412561,SHANNON
32412563,SHARPLES
32412565,SHARPROA
32412567,SHAWNEER
32412569,SHAWNEER
32412571,SHAWSVIL
32412573,SHEFFIEL
32412575,SHELBYOP
32412577,SHELLOIL
32412579,SHELLOIL
32412581,SHICKSVI
32412583,SHORTHIL
32412585,SHORTHIL
32412587,SINKINGS
32412589,SISSON
32412591,SKEGGSBR
32412593,SKENTON
32412595,SKENTON
32412597,SKIMMER
32412599,SKINNERL
32412601,SLANCAST
32412603,SLANCAST
32412605,SLATE
32412607,SLUCASVI
32412609,SLYNCHBU
32412611,SLYNCHBU
32412613,SLYNCHBU
32412615,SLYNCHBU
32412617,SLYNCHBU
32412619,SLYNCHBU
32412621,SMILLERS
32412623,SMITHERS
32412625,SMITHMOU
32412627,SMYTH
32412629,SMYTH
32412631,SNEAL
32412633,SNEAL
32412635,SODUS
32412637,SOMERTON
32412639,SOURWOOD
32412641,SOUTHSRO
32412643,SPEEDWAY
32412645,SPICEWOO
32412647,SPOINT
32412649,SPOINT
32412651,SPOINT
32412653,SPOINT
32412655,SPORNAEP
32412657,SPORNAEP
32412659,SPORNAEP
32412661,SPRIGG
32412663,SPRIGG
32412665,SPRIGG
32412667,SPRINCET
32412669,SPRINCET
32412671,SPRINGCR
32412673,SPRINGCR
32412675,SPYRUN
32412677,SPYRUN
32412679,SPYRUN
32412681,SSIDE
32412683,STALBANS
32412685,STARKEY
32412687,STATEOPC
32412689,STATESTR
32412691,STCLAIR2
32412693,STCLAIR2
32412695,STCLAIRA
32412697,STELZER
32412699,STELZER
32412701,STERLING
32412703,STERLING
32412705,STERLING
32412707,STERLING
32412709,STEUBENV
32412711,STGEORG
32412713,STIFFIN
32412715,STIMKEN
32412717,STIMKEN
32412719,STINNETT
32412721,STOCKTO2
32412723,STONE
32412725,STONEBRA
32412727,STONEBRA
32412729,STONELAK
32412731,STONELAK
32412733,STORMWAT
32412735,STORMWAT
32412737,STORONT2
32412739,STORONT2
32412741,STOTESBU
32412743,STRATTON
32412745,STROUDSR
32412747,STROUDSR
32412749,STUBYROA
32412751,STUDEBAK
32412753,STUDEBAK
32412755,STURGIS
32412757,STURGIS
32412759,STURGIS
32412761,SUGARCOP
32412763,SULLGARD
32412765,SULLIVA2
32412767,SULLIVA2
32412769,SULPHURS
32412771,SUMMERFI
32412773,SUMMIT
32412775,SUMMIT
32412777,SUNBURY2
32412779,SUNDIAL
32412781,SUNNYSOP
32412783,SUNNYSOP
32412785,SUNNYSOP
32412787,SWANSON
