Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/21/2022 01:00:00,03/21/2022 06:00:00,1,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 01:00:00,03/21/2022 06:00:00,2,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 01:00:00,03/21/2022 06:00:00,3,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 01:00:00,03/21/2022 06:00:00,4,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 01:00:00,03/21/2022 06:00:00,5,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 01:00:00,03/21/2022 06:00:00,SPP,7.8753,10.7904,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,1,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,2,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,3,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,4,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,5,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 02:00:00,03/21/2022 07:00:00,SPP,7.2075,10.4931,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,1,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,2,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,3,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,4,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,5,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 03:00:00,03/21/2022 08:00:00,SPP,7.2075,10.3595,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,1,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,2,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,3,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,4,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,5,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
03/21/2022 04:00:00,03/21/2022 09:00:00,SPP,7.2075,10.2760,4.0000,0.1500,0.0000,0.0000
