Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/27/2022 01:00:00,03/27/2022 06:00:00,1,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 01:00:00,03/27/2022 06:00:00,2,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 01:00:00,03/27/2022 06:00:00,3,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 01:00:00,03/27/2022 06:00:00,4,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 01:00:00,03/27/2022 06:00:00,5,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 01:00:00,03/27/2022 06:00:00,SPP,8.3224,10.7588,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,1,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,2,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,3,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,4,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,5,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 02:00:00,03/27/2022 07:00:00,SPP,8.6483,10.4724,1.1482,0.1480,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,1,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,2,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,3,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,4,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,5,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 03:00:00,03/27/2022 08:00:00,SPP,8.8372,10.3437,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,1,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,2,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,3,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,4,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,5,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 04:00:00,03/27/2022 09:00:00,SPP,8.6287,10.2632,1.1491,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,1,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,2,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,3,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,4,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,5,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 05:00:00,03/27/2022 10:00:00,SPP,11.4032,10.0959,1.1492,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,1,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,2,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,3,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,4,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,5,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 06:00:00,03/27/2022 11:00:00,SPP,7.9996,11.3324,2.0001,0.1490,0.0000,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,1,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,2,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,3,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,4,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,5,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 07:00:00,03/27/2022 12:00:00,SPP,8.0002,10.7522,3.5034,0.6701,1.1545,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,1,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,2,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,3,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,4,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,5,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 08:00:00,03/27/2022 13:00:00,SPP,13.9014,8.0005,12.5865,0.6701,16.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,1,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,2,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,3,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,4,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,5,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 09:00:00,03/27/2022 14:00:00,SPP,23.3620,7.7383,22.0245,0.6701,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,1,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,2,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,3,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,4,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,5,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 10:00:00,03/27/2022 15:00:00,SPP,27.5476,3.7695,25.0000,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,1,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,2,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,3,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,4,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,5,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 11:00:00,03/27/2022 16:00:00,SPP,24.4123,4.5177,22.9992,0.7000,21.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,1,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,2,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,3,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,4,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,5,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 12:00:00,03/27/2022 17:00:00,SPP,21.4638,4.6348,20.1909,0.7000,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,1,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,2,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,3,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,4,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,5,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 13:00:00,03/27/2022 18:00:00,SPP,22.4585,4.7115,19.5533,0.6701,16.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,1,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,2,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,3,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,4,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,5,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 14:00:00,03/27/2022 19:00:00,SPP,22.0094,4.7663,17.4912,0.6701,10.0000,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,1,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,2,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,3,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,4,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,5,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 15:00:00,03/27/2022 20:00:00,SPP,19.6006,2.6228,16.8931,0.6701,7.8931,0.0000
03/27/2022 16:00:00,03/27/2022 21:00:00,1,19.5696,2.5000,17.0013,0.6701,6.5829,0.0000
03/27/2022 16:00:00,03/27/2022 21:00:00,2,19.5696,2.5000,17.0013,0.6701,6.5829,0.0000
