Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/04/2022 01:00:00,03/04/2022 07:00:00,1,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 01:00:00,03/04/2022 07:00:00,2,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 01:00:00,03/04/2022 07:00:00,3,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 01:00:00,03/04/2022 07:00:00,4,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 01:00:00,03/04/2022 07:00:00,5,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 01:00:00,03/04/2022 07:00:00,SPP,10.1260,9.9849,4.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,1,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,2,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,3,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,4,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,5,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 02:00:00,03/04/2022 08:00:00,SPP,12.8189,9.9831,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,1,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,2,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,3,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,4,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,5,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 03:00:00,03/04/2022 09:00:00,SPP,10.3567,9.9836,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,1,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,2,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,3,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,4,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,5,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 04:00:00,03/04/2022 10:00:00,SPP,10.3011,9.9832,9.0000,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,1,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,2,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,3,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,4,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,5,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 05:00:00,03/04/2022 11:00:00,SPP,11.5810,9.9859,8.3813,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,1,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,2,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,3,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,4,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,5,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 06:00:00,03/04/2022 12:00:00,SPP,11.5070,9.9844,8.3075,0.1480,0.0000,0.0000
03/04/2022 07:00:00,03/04/2022 13:00:00,1,18.1404,9.9822,14.9406,0.6700,0.0000,0.0000
03/04/2022 07:00:00,03/04/2022 13:00:00,2,18.1404,9.9822,14.9406,0.6700,0.0000,0.0000
03/04/2022 07:00:00,03/04/2022 13:00:00,3,18.1404,9.9822,14.9406,0.6700,0.0000,0.0000
