Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/22/2022 01:00:00,03/22/2022 06:00:00,1,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 01:00:00,03/22/2022 06:00:00,2,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 01:00:00,03/22/2022 06:00:00,3,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 01:00:00,03/22/2022 06:00:00,4,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 01:00:00,03/22/2022 06:00:00,5,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 01:00:00,03/22/2022 06:00:00,SPP,7.9997,10.7588,6.6786,0.5000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,1,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,2,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,3,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,4,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,5,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 02:00:00,03/22/2022 07:00:00,SPP,8.0005,10.4724,6.6943,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,1,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,2,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,3,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,4,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,5,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 03:00:00,03/22/2022 08:00:00,SPP,7.9993,10.3437,6.6427,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,1,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,2,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,3,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,4,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,5,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 04:00:00,03/22/2022 09:00:00,SPP,5.5358,10.2632,4.0000,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,1,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,2,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,3,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,4,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,5,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 05:00:00,03/22/2022 10:00:00,SPP,7.9999,10.0959,4.1056,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,1,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,2,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,3,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,4,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,5,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 06:00:00,03/22/2022 11:00:00,SPP,11.5070,11.3444,10.2055,0.2000,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,1,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,2,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,3,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,4,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,5,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 07:00:00,03/22/2022 12:00:00,SPP,11.6815,12.5540,10.3469,0.6700,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,1,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,2,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,3,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,4,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,5,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 08:00:00,03/22/2022 13:00:00,SPP,8.6798,9.8952,5.0233,0.6701,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,1,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,2,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,3,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,4,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,5,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 09:00:00,03/22/2022 14:00:00,SPP,18.4910,8.2366,17.1540,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,1,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,2,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,3,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,4,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,5,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 10:00:00,03/22/2022 15:00:00,SPP,17.7645,4.8318,16.2411,0.6700,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,1,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,2,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,3,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,4,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,5,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 11:00:00,03/22/2022 16:00:00,SPP,18.1875,7.1999,17.5016,0.6701,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,1,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,2,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,3,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,4,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,5,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 12:00:00,03/22/2022 17:00:00,SPP,17.2777,9.6347,16.0052,0.6700,0.0000,0.0000
03/22/2022 13:00:00,03/22/2022 18:00:00,1,14.2040,10.2085,12.9170,0.6700,0.0000,0.0000
