Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/31/2022 01:00:00,03/31/2022 06:00:00,1,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 01:00:00,03/31/2022 06:00:00,2,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 01:00:00,03/31/2022 06:00:00,3,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 01:00:00,03/31/2022 06:00:00,4,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 01:00:00,03/31/2022 06:00:00,5,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 01:00:00,03/31/2022 06:00:00,SPP,9.7115,10.5412,4.6955,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,1,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,2,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,3,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,4,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,5,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 02:00:00,03/31/2022 07:00:00,SPP,10.1938,10.0247,5.1785,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,1,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,2,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,3,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,4,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,5,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 03:00:00,03/31/2022 08:00:00,SPP,7.9993,11.0403,2.6702,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,1,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,2,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,3,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,4,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,5,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 04:00:00,03/31/2022 09:00:00,SPP,6.6389,10.0240,2.0000,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,1,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,2,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,3,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,4,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,5,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 05:00:00,03/31/2022 10:00:00,SPP,10.1053,10.0235,2.6702,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,1,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,2,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,3,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,4,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,5,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 06:00:00,03/31/2022 11:00:00,SPP,16.4314,8.4534,5.6492,0.6700,0.0000,0.0000
03/31/2022 07:00:00,03/31/2022 12:00:00,1,24.1232,7.9995,13.6499,0.6701,7.6499,0.0000
