Interval,GMTIntervalEnd,Reserve Zone,RegUP,RegDN,Spin,Supp,RampUP,RampDN
03/15/2022 01:00:00,03/15/2022 06:00:00,1,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 01:00:00,03/15/2022 06:00:00,2,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 01:00:00,03/15/2022 06:00:00,3,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 01:00:00,03/15/2022 06:00:00,4,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 01:00:00,03/15/2022 06:00:00,5,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 01:00:00,03/15/2022 06:00:00,SPP,8.7037,10.7588,1.1490,0.1490,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,1,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,2,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,3,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,4,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,5,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 02:00:00,03/15/2022 07:00:00,SPP,9.5359,12.0697,2.0002,0.1500,0.0000,0.0000
03/15/2022 03:00:00,03/15/2022 08:00:00,1,18.4926,10.3437,2.4376,0.4381,0.0000,0.0000
03/15/2022 03:00:00,03/15/2022 08:00:00,2,18.4926,10.3437,2.4376,0.4381,0.0000,0.0000
03/15/2022 03:00:00,03/15/2022 08:00:00,3,18.4926,10.3437,2.4376,0.4381,0.0000,0.0000
03/15/2022 03:00:00,03/15/2022 08:00:00,4,18.4926,10.3437,2.4376,0.4381,0.0000,0.0000
03/15/2022 03:00:00,03/15/2022 08:00:00,5,18.4926,10.3437,2.4376,0.4381,0.0000,0.0000
