Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/12/2022 01:00:00,02/12/2022 07:00:00,AEC,SOUC,22.9733,0.3527,14.4739,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,17.5171,0.3680,9.0023,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,12.6255,0.2589,4.2199,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,18.7406,0.5027,10.0911,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,12.0992,0.1352,3.8172,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,16.3638,0.2438,7.9733,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,16.3277,0.4285,7.7524,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,14.8718,0.1282,6.5969,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,AECI,AECI,27.6103,0.2305,19.2331,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,AEPM_CSWS,CSWS_LA,12.7548,0.3481,4.2599,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,ALTW,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,AMRN,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-12.7035,-0.4785,-20.3718,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BBA,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BCA,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,5.6633,0.0276,-2.5111,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,-0.0714,-1.2127,-7.0055,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BLKW,BLKW,-13.1967,-0.3473,-20.9962,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-3.6263,-0.8066,-10.9665,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,-2.4703,-0.5588,-10.0583,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-3.6100,-0.7902,-10.9665,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,BRAZ,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BUBA,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,-12.1734,-1.1917,-19.1285,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-27.8409,-0.4000,-35.5876,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-27.8409,-0.4000,-35.5876,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-27.8409,-0.4000,-35.5876,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-27.8409,-0.4000,-35.5876,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-27.8409,-0.4000,-35.5876,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,-35.4229,-0.3594,-43.2102,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,8.2192,-0.2052,0.2777,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,8.2192,-0.2052,0.2777,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CLEC,MISO,20.3496,0.2315,11.9713,8.1468
02/12/2022 01:00:00,02/12/2022 07:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,-27.7301,0.1909,-36.0677,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,COWP,COWP_LA,39.1566,0.3549,30.6550,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,39.1566,0.3549,30.6550,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,39.1566,0.3549,30.6550,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CPLE,VACS,23.2948,0.3408,14.8073,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CPLW,VACS,23.2948,0.3408,14.8073,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,23.2488,0.3706,14.7315,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,23.2488,0.3706,14.7315,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,23.2488,0.3706,14.7315,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,23.2488,0.3706,14.7315,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CRTH_SPA,WRCRTH_SPA_LA,17.5193,0.2467,9.1259,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,17.8613,0.5016,9.2130,8.1467
02/12/2022 01:00:00,02/12/2022 07:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,-5.2121,-0.2759,-13.0830,8.1468
