Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/16/2022 01:00:00,02/16/2022 07:00:00,AEC,SOUC,16.9302,-0.1588,19.9025,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,10.5762,-0.1811,13.5707,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,5.8969,-0.1265,8.8368,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,14.0154,-0.2244,17.0533,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,6.1745,-0.0936,9.0816,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,12.8332,-0.1616,15.8082,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,11.8732,-0.1434,14.8300,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,11.3908,-0.1289,14.3332,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,AECI,AECI,17.0048,-0.1011,19.9194,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,AEPM_CSWS,CSWS_LA,7.0115,-0.1689,9.9939,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,ALTW,MISO,9.5432,-0.0832,12.4398,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,AMRN,MISO,9.5432,-0.0832,12.4398,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-23.1851,0.1542,-20.5258,-2.8135
02/16/2022 01:00:00,02/16/2022 07:00:00,BBA,MISO,9.5432,-0.0832,12.4398,-2.8134
02/16/2022 01:00:00,02/16/2022 07:00:00,BCA,MISO,9.5432,-0.0832,12.4398,-2.8134
