,month,day,hour,wind_power_pu
1449,3,2,9,0.09497307908651832
1450,3,2,10,0.07175437057036826
1451,3,2,11,0.04950611992350452
1452,3,2,12,0.050191753853078676
1453,3,2,13,0.043043244459445566
1454,3,2,14,0.023965372932839426
1455,3,2,15,0.017438227022162498
1456,3,2,16,0.016474384070199306
1457,3,2,17,0.020417381032738
1458,3,2,18,0.033095353808079
1459,3,2,19,0.039266002924965106
1460,3,2,20,0.04883076836539696
1461,3,2,21,0.06732690966362812
1462,3,2,22,0.09793318708515633
1463,3,2,23,0.18216598042525198
1464,3,2,24,0.2570600967487979
1465,3,3,1,0.3514490943863336
1466,3,3,2,0.40939759253010316
1467,3,3,3,0.4386401282484077
1468,3,3,4,0.6417303633704854
1469,3,3,5,0.8098969625380378
1470,3,3,6,0.890358780515296
1471,3,3,7,0.9135726853414509
1472,3,3,8,0.9231503993700296
1473,3,3,9,0.9107713016087774
1474,3,3,10,0.8742956463044712
1475,3,3,11,0.8337855889301747
1476,3,3,12,0.8184246146923535
1477,3,3,13,0.8031323433457408
1478,3,3,14,0.7545151985600481
1479,3,3,15,0.6863828889639169
1480,3,3,16,0.6013794915063787
1481,3,3,17,0.5934507818652526
1482,3,3,18,0.7862486556418333
1483,3,3,19,0.9030511531105981
1484,3,3,20,0.9443438519518605
1485,3,3,21,0.9704045224434673
1486,3,3,22,0.9798655754303031
1487,3,3,23,0.98282776465294
1488,3,3,24,0.985994622567208
1489,3,4,1,0.9873881651479288
1490,3,4,2,0.9664210709866109
1491,3,4,3,0.9532363595455337
1492,3,4,4,0.9159733715829209
1493,3,4,5,0.7013292721340844
1494,3,4,6,0.4516624704691452
1495,3,4,7,0.31370699741253205
1496,3,4,8,0.29770753740577366
1497,3,4,9,0.3420798065024144
1498,3,4,10,0.3996946675666675
1499,3,4,11,0.4118315108561254
1500,3,4,12,0.4729927213409984
1501,3,4,13,0.6083282821464905
1502,3,4,14,0.7399043649454712
1503,3,4,15,0.830518686016475
1504,3,4,16,0.8394370795365749
1505,3,4,17,0.7554726065924633
1506,3,4,18,0.543846450669371
1507,3,4,19,0.4782704016200181
1508,3,4,20,0.48850274496572027
1509,3,4,21,0.3833950050624408
1510,3,4,22,0.37340514118574036
1511,3,4,23,0.3735659804252517
1512,3,4,24,0.35174584317696045
1513,3,5,1,0.33121770727866157
1514,3,5,2,0.22406241421983145
1515,3,5,3,0.1650519293508941
1516,3,5,4,0.19235126560918592
1517,3,5,5,0.2679763752953168
1518,3,5,6,0.3614419619754886
1519,3,5,7,0.4259850151873176
1520,3,5,8,0.48814647316909604
1521,3,5,9,0.6253112161098205
1522,3,5,10,0.7252534143323406
1523,3,5,11,0.7538301158735836
1524,3,5,12,0.9149116323546156
1525,3,5,13,0.9889015749803063
1526,3,5,14,0.9986108898638749
1527,3,5,15,0.9986680953988039
1528,3,5,16,0.9992276859039216
1529,3,5,17,0.9975464619192204
1530,3,5,18,0.9965603667454106
1531,3,5,19,0.9967424344695662
1532,3,5,20,0.9986678816514777
1533,3,5,21,0.9985111148610608
1534,3,5,22,0.9991235347058135
1535,3,5,23,0.999406929913375
1536,3,5,24,0.9995581280233957
1537,3,6,1,0.9994557318033451
1538,3,6,2,0.9983461019237158
1539,3,6,3,0.9988291033861958
1540,3,6,4,0.999590066374162
1541,3,6,5,0.9990034312071004
1542,3,6,6,0.9976359995500012
1543,3,6,7,0.9968482393970002
1544,3,6,8,0.9937573630329519
1545,3,6,9,0.9874029474631486
1546,3,6,10,0.9491104511193835
1547,3,6,11,0.8480351108111609
1548,3,6,12,0.7927159410507798
1549,3,6,13,0.7803849589380606
1550,3,6,14,0.7569778602767809
1551,3,6,15,0.6462143323208526
1552,3,6,16,0.5272113398582863
1553,3,6,17,0.4169231184610194
1554,3,6,18,0.3284608729890973
1555,3,6,19,0.25665462931713956
1556,3,6,20,0.20113315333559573
1557,3,6,21,0.1645517043537021
1558,3,6,22,0.12358950388120245
1559,3,6,23,0.0944518281021483
1560,3,6,24,0.08447440656991727
1561,3,7,1,0.08520066374170303
1562,3,7,2,0.04711517606030149
1563,3,7,3,0.04237239284509214
1564,3,7,4,0.04106842164473131
1565,3,7,5,0.04762509843627114
1566,3,7,6,0.06427411407357353
1567,3,7,7,0.08883995950050075
1568,3,7,8,0.10545692428844275
1569,3,7,9,0.11811166610417263
1570,3,7,10,0.16056569917876723
1571,3,7,11,0.2373402519968628
1572,3,7,12,0.41293002587468036
1573,3,7,13,0.6208228147148437
1574,3,7,14,0.7440764090449014
1575,3,7,15,0.821204443694474
1576,3,7,16,0.8603683541456042
1577,3,7,17,0.9042770502869073
1578,3,7,18,0.9224790077624425
1579,3,7,19,0.9512907638654867
1580,3,7,20,0.9686669704129087
1581,3,7,21,0.9789129148385953
1582,3,7,22,0.9821755990550378
1583,3,7,23,0.9817306108673844
1584,3,7,24,0.9843165035437165
1585,3,8,1,0.9760796265046854
1586,3,8,2,0.8669481043987363
1587,3,8,3,0.7799131398357864
1588,3,8,4,0.8495353133086463
1589,3,8,5,0.880580818989837
1590,3,8,6,0.91269386882673
1591,3,8,7,0.9196360670492473
1592,3,8,8,0.9433715378558405
1593,3,8,9,0.9669278096524249
1594,3,8,10,0.968740679491537
1595,3,8,11,0.9881714141073163
1596,3,8,12,0.9989498593767427
1597,3,8,13,0.9997640341995683
1598,3,8,14,0.9997951738103251
1599,3,8,15,0.9998037574530306
1600,3,8,16,0.9997944763190417
1601,3,8,17,0.99931380357745
1602,3,8,18,0.9994446056924208
1603,3,8,19,0.9987584092698718
1604,3,8,20,0.9969058949262939
1605,3,8,21,0.9957809089886118
1606,3,8,22,0.9935194960062758
1607,3,8,23,0.99142611092359
1608,3,8,24,0.991953774327799
1609,3,9,1,0.9906402744965549
1610,3,9,2,0.9916307908650949
1611,3,9,3,0.9882822252221795
1612,3,9,4,0.9827520418494922
1613,3,9,5,0.9688936325796248
1614,3,9,6,0.967218607267438
1615,3,9,7,0.9809136460794382
1616,3,9,8,0.9870446956913087
1617,3,9,9,0.9944703791202504
1618,3,9,10,0.9994059061761675
1619,3,9,11,0.9999682528968376
1620,3,9,12,0.9999799640004499
1621,3,9,13,0.9999992575092811
1622,3,9,14,0.999991427607155
1623,3,9,15,0.9997319946000673
1624,3,9,16,0.9995522555968049
1625,3,9,17,0.9987330183372692
1626,3,9,18,0.9980717403532429
1627,3,9,19,0.98502908088649
1628,3,9,20,0.9509950163123038
1629,3,9,21,0.8735459894251564
1630,3,9,22,0.7940920013500078
1631,3,9,23,0.7047062324221178
1632,3,9,24,0.6309606817415186
1633,3,10,1,0.5680037799527778
1634,3,10,2,0.5036903251209478
1635,3,10,3,0.4099942400720026
1636,3,10,4,0.32746137923277335
1637,3,10,5,0.2538231859601918
1638,3,10,6,0.2270958375520503
1639,3,10,7,0.21047914276073507
1640,3,10,8,0.19491442231974151
1641,3,10,9,0.17259724378447372
1642,3,10,10,0.14932188097650484
1643,3,10,11,0.13455701428733793
1644,3,10,12,0.12256162672967738
1645,3,10,13,0.09986800539993225
1646,3,10,14,0.0636951738103282
1647,3,10,15,0.028125132185850103
1648,3,10,16,0.013947676904038794
1649,3,10,17,0.004508234897063744
1650,3,10,18,0.0012860614242322145
1651,3,10,19,0.0032216672291595933
1652,3,10,20,0.009194082573967937
1653,3,10,21,0.02312577342783354
1654,3,10,22,0.0326680841489501
1655,3,10,23,0.027545224434696466
1656,3,10,24,0.017403048711891526
1657,3,11,1,0.014236573292833926
1658,3,11,2,0.014594003824952169
1659,3,11,3,0.007759736753290692
1660,3,11,4,0.005877646529418541
1661,3,11,5,0.00302932838339502
1662,3,11,6,0.0031556193047585714
1663,3,11,7,0.003370232872089001
1664,3,11,8,0.0031582292721340317
1665,3,11,9,0.0038240521993474566
1666,3,11,10,0.003438114523568397
1667,3,11,11,0.0030764765440431637
1668,3,11,12,0.0038039712003599215
1669,3,11,13,0.011025537180785269
1670,3,11,14,0.024762357970526956
1671,3,11,15,0.05275817302283918
1672,3,11,16,0.08151156485543626
1673,3,11,17,0.1383512543593246
1674,3,11,18,0.2563336708291218
1675,3,11,19,0.3684112948588176
1676,3,11,20,0.44478239397008157
1677,3,11,21,0.5046355833052271
1678,3,11,22,0.5831146923163762
1679,3,11,23,0.6910595905051451
1680,3,11,24,0.7988838002025437
1681,3,12,1,0.8306301271234454
1682,3,12,2,0.6971356170548048
1683,3,12,3,0.6629502418719897
1684,3,12,4,0.7180700753740484
1685,3,12,5,0.732895646304422
1686,3,12,6,0.7204337495781253
1687,3,12,7,0.7364126448419683
1688,3,12,8,0.7607364495444138
1689,3,12,9,0.7200471706603999
1690,3,12,10,0.6647698053774602
1691,3,12,11,0.6102469794127748
1692,3,12,12,0.5114880638992152
1693,3,12,13,0.5152928788390293
1694,3,12,14,0.6483756103048895
1695,3,12,15,0.8278506468669306
1696,3,12,16,0.9717053999324987
1697,3,12,17,0.993909528630891
1698,3,12,18,0.9997296433794567
1699,3,12,19,0.9979926650916854
1700,3,12,20,0.9924744853189319
1701,3,12,21,0.9833624592192587
1702,3,12,22,0.9602897851276855
1703,3,12,23,0.9213436607042449
1704,3,12,24,0.8648839802002966
1705,3,13,1,0.778240251996899
1706,3,13,2,0.6813205084936478
1707,3,13,3,0.6025096636292153
1708,3,13,4,0.5378479694004028
1709,3,13,5,0.42146832039601123
1710,3,13,6,0.34506491168860404
1711,3,13,7,0.32050712116098407
1712,3,13,8,0.32551119361008435
1713,3,13,9,0.35233562830464327
1714,3,13,10,0.38684487568906767
1715,3,13,11,0.38567797277535487
1716,3,13,12,0.3826564517943591
1717,3,13,13,0.4136857239284623
1718,3,13,14,0.3699566880414043
1719,3,13,15,0.26936981662729576
1720,3,13,16,0.268468072899092
1721,3,13,17,0.3207723815952371
1722,3,13,18,0.39961500731242133
1723,3,13,19,0.46856775790303673
1724,3,13,20,0.6074481493981678
1725,3,13,21,0.7597964337946134
1726,3,13,22,0.8258965462932131
1727,3,13,23,0.7823944763190656
1728,3,13,24,0.7370418044774528
1729,3,14,1,0.7706468781640304
1730,3,14,2,0.7631949263134266
1731,3,14,3,0.7608735515806246
1732,3,14,4,0.7624440094499004
1733,3,14,5,0.7717158060524549
1734,3,14,6,0.7286005849927334
1735,3,14,7,0.6024156598042788
1736,3,14,8,0.5183257284284013
1737,3,14,9,0.5546197660029408
1738,3,14,10,0.5963615479806607
1739,3,14,11,0.7376324108448804
1740,3,14,12,0.8639556418045352
1741,3,14,13,0.9115582405220812
1742,3,14,14,0.9251912926089366
1743,3,14,15,0.924361424232291
1744,3,14,16,0.9193304983688614
1745,3,14,17,0.9078608504894528
1746,3,14,18,0.8762722803465809
1747,3,14,19,0.8541816289797128
1748,3,14,20,0.8377455394308323
1749,3,14,21,0.8405665991675881
1750,3,14,22,0.8568804252447695
1751,3,14,23,0.8682295083812247
1752,3,14,24,0.8855268309146878
1753,3,15,1,0.8616728315896723
1754,3,15,2,0.72322503093714
1755,3,15,3,0.5666989537630889
1756,3,15,4,0.46624483068964034
1757,3,15,5,0.39692685341433903
1758,3,15,6,0.32853157835527463
1759,3,15,7,0.2832691978850345
1760,3,15,8,0.2577283271459128
1761,3,15,9,0.23910901113736438
1762,3,15,10,0.25179921250984133
1763,3,15,11,0.2924651254359252
1764,3,15,12,0.3640664304196253
1765,3,15,13,0.44512161097987174
1766,3,15,14,0.4768436607042587
1767,3,15,15,0.48088249521882176
1768,3,15,16,0.46008117898527084
1769,3,15,17,0.4360641579480254
1770,3,15,18,0.4052660029249618
1771,3,15,19,0.3634269096636389
1772,3,15,20,0.27324154573068565
1773,3,15,21,0.19399447631904446
1774,3,15,22,0.1384884688941449
1775,3,15,23,0.0977774777815303
1776,3,15,24,0.07228926763415483
1777,3,16,1,0.036083811452359206
1778,3,16,2,0.005565384182697771
1779,3,16,3,0.0026561930475868033
1780,3,16,4,0.004838215772302829
1781,3,16,5,0.010528777140285784
1782,3,16,6,0.01923228709641229
1783,3,16,7,0.02759925750928355
1784,3,16,8,0.03451427607155197
1785,3,16,9,0.03781429857127029
1786,3,16,10,0.03928819889751621
1787,3,16,11,0.05212732590842832
1788,3,16,12,0.06203418832264639
1789,3,16,13,0.05401328608392536
1790,3,16,14,0.0479097986275188
1791,3,16,15,0.048287355158062144
1792,3,16,16,0.05615835302058813
1793,3,16,17,0.05995339183260261
1794,3,16,18,0.0725456856789284
1795,3,16,19,0.08538315896050921
1796,3,16,20,0.09497104286196058
1797,3,16,21,0.12206658791765859
1798,3,16,22,0.14524709191136906
1799,3,16,23,0.14695684553944915
1800,3,16,24,0.11845938800765919
1801,3,17,1,0.0756138710766101
1802,3,17,2,0.03477213409832683
1803,3,17,3,0.020182180222748754
1804,3,17,4,0.01496976037799591
1805,3,17,5,0.011630734615817543
1806,3,17,6,0.009577207784902892
1807,3,17,7,0.007985735178310445
1808,3,17,8,0.01643175835302087
1809,3,17,9,0.02470534368320607
1810,3,17,10,0.03123079086511698
1811,3,17,11,0.0455012937338296
1812,3,17,12,0.09309491506356544
1813,3,17,13,0.1601849926876026
1814,3,17,14,0.23330133873327075
1815,3,17,15,0.3260105748678165
1816,3,17,16,0.43258949263136376
1817,3,17,17,0.47266908538646035
1818,3,17,18,0.4689241646979632
1819,3,17,19,0.49186244796942175
1820,3,17,20,0.5600370795365286
1821,3,17,21,0.6339010462369358
1822,3,17,22,0.7016201934976106
1823,3,17,23,0.6997519856002079
1824,3,17,24,0.6550446394420287
1825,3,18,1,0.6742770052874553
1826,3,18,2,0.6217751603105077
1827,3,18,3,0.6407549555630757
1828,3,18,4,0.6333173697828941
1829,3,18,5,0.5901992912588709
1830,3,18,6,0.5773653166835594
1831,3,18,7,0.5530024299696485
1832,3,18,8,0.5152208684891649
1833,3,18,9,0.4709903476206685
1834,3,18,10,0.45498518393521103
1835,3,18,11,0.4070550455619367
1836,3,18,12,0.36291838227022966
1837,3,18,13,0.3194388795140161
1838,3,18,14,0.287590763865462
1839,3,18,15,0.2825818652266906
1840,3,18,16,0.26883245584430854
1841,3,18,17,0.2423448306896239
1842,3,18,18,0.23922470469120188
1843,3,18,19,0.2576044661941811
1844,3,18,20,0.2969039037012088
1845,3,18,21,0.35099710878614276
1846,3,18,22,0.40224171447857177
1847,3,18,23,0.47660271121612086
1848,3,18,24,0.5630964787940317
1849,3,19,1,0.6412378557768252
1850,3,19,2,0.7542551805602815
1851,3,19,3,0.8113148835639843
1852,3,19,4,0.8679071661604378
1853,3,19,5,0.9303109911126126
1854,3,19,6,0.9544282371470387
1855,3,19,7,0.9590046236922048
1856,3,19,8,0.9794795590055072
1857,3,19,9,0.9893990662616684
1858,3,19,10,0.9922186860164239
1859,3,19,11,0.9930623579705229
1860,3,19,12,0.9928200247496853
1861,3,19,13,0.9827126223422099
1862,3,19,14,0.9618565642929451
1863,3,19,15,0.9612507931150851
1864,3,19,16,0.9972138260771733
1865,3,19,17,0.9979266734165817
1866,3,19,18,0.997479491506356
1867,3,19,19,0.999892350095623
1868,3,19,20,0.9988472719090988
1869,3,19,21,0.9998079874001554
1870,3,19,22,0.9984692991337577
1871,3,19,23,0.9991270109123572
1872,3,19,24,0.9980967487906338
1873,3,20,1,0.9982481943975589
1874,3,20,2,0.9980100236246949
1875,3,20,3,0.9976432782090059
1876,3,20,4,0.9941830239621776
1877,3,20,5,0.9930912588592432
1878,3,20,6,0.987853178085273
1879,3,20,7,0.9836037574530425
1880,3,20,8,0.977330689616413
1881,3,20,9,0.972584970187919
1882,3,20,10,0.9572358308021821
1883,3,20,11,0.9329444256947567
1884,3,20,12,0.896863246709491
1885,3,20,13,0.8506630442120128
1886,3,20,14,0.7615126898413827
1887,3,20,15,0.6649916526043336
1888,3,20,16,0.5896381595230176
1889,3,20,17,0.5174699291259159
1890,3,20,18,0.42339985375183964
1891,3,20,19,0.3280875014062416
1892,3,20,20,0.24828311396108563
1893,3,20,21,0.20906778040275795
1894,3,20,22,0.17922165597931408
1895,3,20,23,0.17888853639330682
1896,3,20,24,0.1811232084599045
1897,3,21,1,0.16910338620768614
1898,3,21,2,0.1397628192147689
1899,3,21,3,0.10308959388007682
1900,3,21,4,0.07769772752840552
1901,3,21,5,0.062310417369783454
1902,3,21,6,0.061243435707054206
1903,3,21,7,0.05734822814714918
1904,3,21,8,0.051097873776579913
1905,3,21,9,0.04977259534256053
1906,3,21,10,0.058845955675555506
1907,3,21,11,0.08086625042186915
1908,3,21,12,0.1538102486219084
1909,3,21,13,0.29089856001800013
1910,3,21,14,0.46036360670494086
1911,3,21,15,0.6255145910675932
1912,3,21,16,0.6601570030374364
1913,3,21,17,0.5557888401395159
1914,3,21,18,0.45927012037354203
1915,3,21,19,0.45425825177189394
1916,3,21,20,0.5350429069636793
1917,3,21,21,0.6185296096298741
1918,3,21,22,0.49129894251323203
1919,3,21,23,0.30641207109912166
1920,3,21,24,0.34066160422994557
1921,3,22,1,0.35009121385983616
1922,3,22,2,0.3823020587242855
1923,3,22,3,0.3330171560355588
1924,3,22,4,0.2886103048711854
1925,3,22,5,0.26623378332771214
1926,3,22,6,0.3054484193947605
1927,3,22,7,0.32852842839464497
1928,3,22,8,0.30405855551805594
1929,3,22,9,0.31503902576217396
1930,3,22,10,0.39463863201711424
1931,3,22,11,0.4895835302058845
1932,3,22,12,0.5164739678254175
1933,3,22,13,0.4912121723478609
1934,3,22,14,0.4104684553943261
1935,3,22,15,0.26443379457756616
1936,3,22,16,0.15540142873216342
1937,3,22,17,0.12059665879177928
1938,3,22,18,0.1275794915063752
1939,3,22,19,0.15597611654856003
1940,3,22,20,0.21647558780516057
1941,3,22,21,0.28084273821576883
1942,3,22,22,0.3431032399595081
1943,3,22,23,0.3817116548543138
1944,3,22,24,0.4076994375070437
1945,3,23,1,0.34700811114861213
1946,3,23,2,0.30982652716840764
1947,3,23,3,0.3019009224884691
1948,3,23,4,0.2200116998537593
1949,3,23,5,0.142022848464414
1950,3,23,6,0.0978235009562442
1951,3,23,7,0.09018660141748715
1952,3,23,8,0.09265975925301434
1953,3,23,9,0.08170861739228429
1954,3,23,10,0.056142693216336095
1955,3,23,11,0.03049120260997013
1956,3,23,12,0.024643019462258445
1957,3,23,13,0.033673922825966346
1958,3,23,14,0.040372887838903575
1959,3,23,15,0.043913004837441025
1960,3,23,16,0.0532944650691885
1961,3,23,17,0.0658384970187862
1962,3,23,18,0.07921840476993783
1963,3,23,19,0.1117631679603964
1964,3,23,20,0.15532767465406902
1965,3,23,21,0.21268468894139636
1966,3,23,22,0.28138678141523904
1967,3,23,23,0.2996789852626919
1968,3,23,24,0.3280219822252335
1969,3,24,1,0.2624798627517172
1970,3,24,2,0.1711007199910147
1971,3,24,3,0.17069482506470068
1972,3,24,4,0.13986971537856643
1973,3,24,5,0.11473997075036643
1974,3,24,6,0.08515268309146003
1975,3,24,7,0.06601408482393942
1976,3,24,8,0.040229710878616654
1977,3,24,9,0.035395275059063994
1978,3,24,10,0.05345584430194793
1979,3,24,11,0.08575089436382245
1980,3,24,12,0.12789302508720543
1981,3,24,13,0.1548984475194227
1982,3,24,14,0.16375439307010026
1983,3,24,15,0.18539059511757147
1984,3,24,16,0.18008124648442786
1985,3,24,17,0.1499429182135329
1986,3,24,18,0.10949291258859264
1987,3,24,19,0.08877435032061914
1988,3,24,20,0.06531303858701751
1989,3,24,21,0.04361366857914502
1990,3,24,22,0.03436983912701279
1991,3,24,23,0.030537293283835393
1992,3,24,24,0.03204101698728908
1993,3,25,1,0.03488542018224903
1994,3,25,2,0.01654268196647566
1995,3,25,3,0.01436573292833836
1996,3,25,4,0.02478684891438974
1997,3,25,5,0.041868410394871935
1998,3,25,6,0.06914025199684848
1999,3,25,7,0.10294051074361509
2000,3,25,8,0.13359662504219652
2001,3,25,9,0.16148070649118412
2002,3,25,10,0.1985872426594824
2003,3,25,11,0.23774615817303105
2004,3,25,12,0.3247839464506758
2005,3,25,13,0.5181980987737776
2006,3,25,14,0.7337154685566726
2007,3,25,15,0.8728559005512925
2008,3,25,16,0.9345650691867096
2009,3,25,17,0.9564474744066258
2010,3,25,18,0.9638486781415667
2011,3,25,19,0.9639037799527821
2012,3,25,20,0.9562683541456155
2013,3,25,21,0.9348726178423393
2014,3,25,22,0.9077727078412302
2015,3,25,23,0.8517146473169753
2016,3,25,24,0.7851214872314717
2017,3,26,1,0.6100293958825641
2018,3,26,2,0.25035608054899977
2019,3,26,3,0.14449100011250432
2020,3,26,4,0.12267619529755795
2021,3,26,5,0.1617273709078751
2022,3,26,6,0.30714040949488985
2023,3,26,7,0.5222447519406147
2024,3,26,8,0.6951621104736492
2025,3,26,9,0.7525113173585801
2026,3,26,10,0.8047808302396772
2027,3,26,11,0.8581981325233983
2028,3,26,12,0.8754882663967013
2029,3,26,13,0.8772048036899642
2030,3,26,14,0.8634984250196946
2031,3,26,15,0.865107143660701
2032,3,26,16,0.842651333108338
2033,3,26,17,0.8002372932838374
2034,3,26,18,0.7421953875576621
2035,3,26,19,0.6209292383845245
2036,3,26,20,0.4516385195185055
2037,3,26,21,0.3092466644166996
2038,3,26,22,0.23829730003376148
2039,3,26,23,0.22680482618968253
2040,3,26,24,0.2906815277309112
2041,3,27,1,0.2613386545168282
2042,3,27,2,0.1896481606480047
2043,3,27,3,0.15884222072224885
2044,3,27,4,0.14999728878389135
2045,3,27,5,0.1328172122848435
2046,3,27,6,0.12875948925638322
2047,3,27,7,0.11700671616604827
2048,3,27,8,0.1154416919788463
2049,3,27,9,0.13252382720215833
2050,3,27,10,0.1979327145910825
2051,3,27,11,0.31685896051299417
2052,3,27,12,0.47813035212061805
2053,3,27,13,0.6179393857577044
2054,3,27,14,0.716870907863684
2055,3,27,15,0.7542146698166594
2056,3,27,16,0.7873871414107544
2057,3,27,17,0.8131658791765418
2058,3,27,18,0.8592424232197368
2059,3,27,19,0.8804911688603986
2060,3,27,20,0.8895764765440475
2061,3,27,21,0.8897236022050076
2062,3,27,22,0.8567363032962613
2063,3,27,23,0.7930678816515248
2064,3,27,24,0.7669407244909677
2065,3,28,1,0.7910436494543759
2066,3,28,2,0.8528077174035101
2067,3,28,3,0.9112621329733189
2068,3,28,4,0.9518311846101719
2069,3,28,5,0.9751273596579801
2070,3,28,6,0.9812078299021081
2071,3,28,7,0.973206974912798
2072,3,28,8,0.9832826977162735
2073,3,28,9,0.9877416019799728
2074,3,28,10,0.9882664979187754
2075,3,28,11,0.9951686691416355
2076,3,28,12,0.9981410282371468
2077,3,28,13,0.9989398920013499
2078,3,28,14,0.9996119136010795
2079,3,28,15,0.999698875014062
2080,3,28,16,0.9999001687478889
2081,3,28,17,0.9999663404207434
2082,3,28,18,0.9998577905276169
2083,3,28,19,0.9999315333558318
2084,3,28,20,0.9995815052311824
2085,3,28,21,0.9998959163010455
2086,3,28,22,0.9998143323208466
2087,3,28,23,0.999776251546855
2088,3,28,24,0.9998927663404208
2089,3,29,1,0.9996208909888616
2090,3,29,2,0.9990289458881756
2091,3,29,3,0.9984855551805603
2092,3,29,4,0.9994943525705924
2093,3,29,5,0.9998865789177627
2094,3,29,6,0.9999484981437722
2095,3,29,7,0.9999356620542226
2096,3,29,8,0.9996505118685993
2097,3,29,9,0.9991605129935855
2098,3,29,10,0.9983498143773178
2099,3,29,11,0.9980011924850903
2100,3,29,12,0.9977227359657925
2101,3,29,13,0.9973964337945701
2102,3,29,14,0.9968113848576793
2103,3,29,15,0.9945033749577966
2104,3,29,16,0.9847829677129014
2105,3,29,17,0.9788260659241869
2106,3,29,18,0.9734742490719074
2107,3,29,19,0.9646544493194195
2108,3,29,20,0.9393902688717048
2109,3,29,21,0.9077360782991077
2110,3,29,22,0.863206524918503
2111,3,29,23,0.8267217347283484
2112,3,29,24,0.7949485543930971
2113,3,30,1,0.5963928338396046
2114,3,30,2,0.49608264146699
2115,3,30,3,0.5114977162785551
2116,3,30,4,0.5439520868489236
2117,3,30,5,0.6001516593542702
2118,3,30,6,0.6499074136573513
2119,3,30,7,0.665869917876053
2120,3,30,8,0.6468759590505364
2121,3,30,9,0.5735031612104983
2122,3,30,10,0.44111793227585927
2123,3,30,11,0.37377746653167826
2124,3,30,12,0.36644744065699847
2125,3,30,13,0.36169856001800543
2126,3,30,14,0.3234331758353057
2127,3,30,15,0.27756209922376945
2128,3,30,16,0.1866731240859532
2129,3,30,17,0.17693145460682363
2130,3,30,18,0.1440522443469512
2131,3,30,19,0.0939159410507357
2132,3,30,20,0.14209588255147018
2133,3,30,21,0.14789853751828513
2134,3,30,22,0.1130047586905139
2135,3,30,23,0.09678409269884103
2136,3,30,24,0.10504732815839425
2137,3,31,1,0.06243770952863077
2138,3,31,2,0.053888322645967934
2139,3,31,3,0.061126999662504636
2140,3,31,4,0.07553400832489436
2141,3,31,5,0.09725205309933906
2142,3,31,6,0.12231613229835762
2143,3,31,7,0.1370763865451817
2144,3,31,8,0.147787422657233
2145,3,31,9,0.16779867251661104
2146,3,31,10,0.16381252109350333
2147,3,31,11,0.14848772640343735
2148,3,31,12,0.1464844526943572
2149,3,31,13,0.1512079761503166
2150,3,31,14,0.15323907076163462
2151,3,31,15,0.14156511418608864
2152,3,31,16,0.13227540780741642
2153,3,31,17,0.14545874676568005
2154,3,31,18,0.1624671616604936
2155,3,31,19,0.18280836989538637
2156,3,31,20,0.19098061649230527
2157,3,31,21,0.20176000674992037
2158,3,31,22,0.22446988412645358
2159,3,31,23,0.23074969062887318
2160,3,31,24,0.23868483518956432
2161,4,1,1,0.14008177522781495
2162,4,1,2,0.051842400719992576
2163,4,1,3,0.04867422657216963
2164,4,1,4,0.047920069749129886
2165,4,1,5,0.04495300933738499
2166,4,1,6,0.04275844301946404
2167,4,1,7,0.047644020699743245
2168,4,1,8,0.056142344470696
2169,4,1,9,0.06702171222859576
2170,4,1,10,0.08918997637529119
2171,4,1,11,0.128018438519522
2172,4,1,12,0.27896446169423245
2173,4,1,13,0.03533720328496021
2174,4,1,14,0.07820697491281108
2175,4,1,15,0.1302092023849736
2176,4,1,16,0.17571715603555518
2177,4,1,17,0.2124028687141455
2178,4,1,18,0.22895601304984278
2179,4,1,19,0.2273418269771699
2180,4,1,20,0.2197134660816809
2181,4,1,21,0.2073429519631085
2182,4,1,22,0.21285975925301492
2183,4,1,23,0.22903386207672916
2184,4,1,24,0.2419644166947951
2185,4,2,1,0.21016593542581394
2186,4,2,2,0.10577382157722709
2187,4,2,3,0.09339205759927874
2188,4,2,4,0.09866260546743282
2189,4,2,5,0.08634486443919402
2190,4,2,6,0.08357987400157336
2191,4,2,7,0.09131937225784424
2192,4,2,8,0.0960880301496206
2193,4,2,9,0.09824172572842593
2194,4,2,10,0.10967228034649433
2195,4,2,11,0.13663932950838487
2196,4,2,12,0.2113756440544556
2197,4,2,13,0.2926577905276283
2198,4,2,14,0.3663867814152392
2199,4,2,15,0.4501216447294448
2200,4,2,16,0.5054576330296009
2201,4,2,17,0.5283379682754102
2202,4,2,18,0.4724091461356764
2203,4,2,19,0.4204665766677914
2204,4,2,20,0.35316037799527594
2205,4,2,21,0.26465432557093943
2206,4,2,22,0.20663326583418892
2207,4,2,23,0.18936946788166534
2208,4,2,24,0.17553910451120647
2209,4,3,1,0.1422965012937408
2210,4,3,2,0.06267586905163709
2211,4,3,3,0.06754623692203697
2212,4,3,4,0.08349878501518476
2213,4,3,5,0.09154299696253793
2214,4,3,6,0.10652577342783391
2215,4,3,7,0.11242228597142909
2216,4,3,8,0.11193685453931665
2217,4,3,9,0.10420611992349998
2218,4,3,10,0.09849698503768572
2219,4,3,11,0.10033081336483121
2220,4,3,12,0.14354647316909352
2221,4,3,13,0.2071705366183056
2222,4,3,14,0.25560593992576147
2223,4,3,15,0.3058995500056277
2224,4,3,16,0.35542329845877285
2225,4,3,17,0.3825656991787597
2226,4,3,18,0.4169055124310913
