Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/23/2022 01:00:00,03/23/2022 06:00:00,AEC,SOUC,21.3115,-0.0139,21.6245,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_CSWS,CSWS_AECC_LA,31.0799,-0.0182,31.3972,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,8.5475,-0.0101,8.8568,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,51.2300,-0.0230,51.5521,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,6.8341,-0.0049,7.1381,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,27.5511,-0.0163,27.8665,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,48.0743,-0.0122,48.3857,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,27.1045,-0.0123,27.4159,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AECI,AECI,8.2648,-0.0050,8.5690,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,AEPM_CSWS,CSWS_LA,17.7419,-0.0177,18.0588,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,ALTW,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,AMRN,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-8.5957,0.0015,-8.2981,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BBA,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BCA,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,-15.8310,0.0323,-15.5641,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,-18.7890,0.0409,-18.5307,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,BLKW,BLKW,-8.2460,-0.0068,-7.9400,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-15.9996,0.0192,-15.7196,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,-3.9937,0.0093,-3.7039,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-16.0001,0.0186,-15.7196,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BRAZ,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BUBA,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,-27.6993,0.0540,-27.4542,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-32.2032,0.0095,-31.9136,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-32.2032,0.0095,-31.9136,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-32.2032,0.0095,-31.9136,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-32.2032,0.0095,-31.9136,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-32.2032,0.0095,-31.9136,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,-30.9865,0.0148,-30.7021,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,-15.0792,0.0150,-14.7951,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,-15.0792,0.0150,-14.7951,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CLEC,MISO,9.8226,-0.0072,10.1289,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,-32.9825,-0.0064,-32.6769,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,COWP,COWP_LA,27.2378,-0.0109,27.5478,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,27.2378,-0.0109,27.5478,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,27.2378,-0.0109,27.5478,-0.2991
03/23/2022 01:00:00,03/23/2022 06:00:00,CPLE,VACS,20.5480,-0.0131,20.8603,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,CPLW,VACS,20.5480,-0.0131,20.8603,-0.2992
03/23/2022 01:00:00,03/23/2022 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,25.9388,-0.0157,26.2536,-0.2991
