Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/06/2022 01:00:00,03/06/2022 07:00:00,AEC,SOUC,8.1946,0.1947,2.9404,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,15.5373,0.2399,10.2380,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,18.6929,0.2012,13.4322,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,13.7974,0.2826,8.4554,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,19.4341,0.1362,14.2385,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,10.7174,0.1877,5.4702,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,14.5429,0.0705,9.4129,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,10.8091,0.1248,5.6248,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,AECI,AECI,10.7540,0.0656,5.6290,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,AEPM_CSWS,CSWS_LA,11.8114,0.2824,6.4695,5.0595
03/06/2022 01:00:00,03/06/2022 07:00:00,ALTW,MISO,4.6245,0.1120,-0.5469,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,AMRN,MISO,4.6245,0.1120,-0.5469,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-9.4661,-0.1865,-14.3390,5.0594
03/06/2022 01:00:00,03/06/2022 07:00:00,BBA,MISO,4.6245,0.1120,-0.5469,5.0594
