time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9724.860285,0.0,0.0,0.0,9724.860285,2000.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
1,9723.458941,0.0,0.0,0.0,9723.458941,2000.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
2,9722.057596,0.0,0.0,0.0,9722.057596,2000.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
3,9720.656252,0.0,0.0,0.0,9720.656252,2000.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
4,9719.254908,0.0,827.164757321213,0.0,10546.419665321213,2727.90498644267,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
5,9717.853563,0.0,991.017060860606,0.0,10708.870623860606,3600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
6,9716.452219,0.000728,0.0,1000.0,8716.451491,2600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
7,9715.050875,0.015692,0.0,1000.0,8715.035183,1600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
8,9713.64953,0.02451,0.0,1000.0,8713.625020000001,600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
9,9712.248186,0.034851,0.0,134.690364666667,9577.522970333333,465.309635333333,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
10,9710.846842,0.040578,0.0,33.3560341666671,9677.450229833334,431.953601166666,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
11,9709.445498,0.041667,0.0,31.953601166666,9677.450229833334,400.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
12,9708.044153,0.041667,636.363636363636,0.0,10344.366122363637,960.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
13,9706.642809,0.038833,0.0,0.0,9706.603976,960.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
14,9705.241465,0.030195,1000.0,0.0,10705.21127,1840.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
15,9703.84012,0.021021,1000.0,0.0,10703.819099,2720.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
16,9702.601167,0.000901,1000.0,0.0,10702.600266000001,3600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
17,9701.400015,0.0,0.0,1000.0,8701.400015,2600.0,330456.41550159774,0.0,183672.06450560573,514128.48000720347,331036.63899357256,0.0,187959.2086468,518995.8476403726
