time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9854.476391,0.0,0.0,0.0,9854.476391,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
1,9860.482152,0.0,0.0,0.0,9860.482152,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
2,9866.487913,0.0,0.0,0.0,9866.487913,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
3,9872.493675,0.0,0.0,0.0,9872.493675,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
4,9878.499436,0.0,0.0,0.0,9878.499436,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
5,9884.753906,0.0004,0.0,0.0,9884.753506,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
6,9891.360244,0.002096,0.0,0.0,9891.358148,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
7,9897.966581,0.006886000000000001,0.0,0.0,9897.959695000001,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
8,9904.572919,0.014949,0.0,0.0,9904.55797,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
9,9911.179256,0.023654,0.0,0.0,9911.155601999999,300.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
10,9918.571642,0.020276,72.7272727272727,0.0,9991.278638727274,364.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
11,9928.18086,0.031944,100.0,0.0,10028.148916,452.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
12,9937.790078,0.01858,100.0,0.0,10037.771498,540.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
13,9947.399296,0.025307,0.0,100.0,9847.373989,440.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
14,9957.008514,0.009793,0.0,100.0,9856.998721,340.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
15,9965.960632,0.012687,0.0,100.0,9865.947945,240.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
16,9969.564088,0.007932,0.0,100.0,9869.556155999999,140.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
17,9973.167545,0.004021,0.0,80.0,9893.163524,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
18,9976.771002,0.0022240000000000003,0.0,0.0,9976.768778,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
19,9980.374459,0.0,0.0,0.0,9980.374459,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
20,9983.977916,0.0,0.0,0.0,9983.977916,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
21,9984.707439,0.0,0.0,0.0,9984.707439,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
22,9985.308015,0.0,0.0,0.0,9985.308015,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
23,9985.908591,0.0,0.0,0.0,9985.908591,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
24,9986.509167,0.0,0.0,0.0,9986.509167,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
25,9987.109743,0.0,0.0,0.0,9987.109743,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
26,9987.388128,0.0,0.0,0.0,9987.388128,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
27,9987.58832,0.0,0.0,0.0,9987.58832,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
28,9987.788512,0.0,0.0,0.0,9987.788512,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
29,9987.988704,0.001034,0.0,0.0,9987.987669999999,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
30,9988.188896,0.003478,0.0,0.0,9988.185418,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
31,9988.258493,0.011122,45.4545454545455,0.0,10033.701916454545,100.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
32,9988.258493,0.020481000000000003,100.0,0.0,10088.238012,188.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
33,9988.258493,0.027699,100.0,0.0,10088.230794,276.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
34,9988.258493,0.032418,100.0,0.0,10088.226074999999,364.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
35,9988.258493,0.032037,100.0,0.0,10088.226455999999,452.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
36,9988.358589,0.03469,100.0,0.0,10088.323898999999,540.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
37,9988.558781,0.028804,0.0,100.0,9888.529977,440.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
38,9988.758973,0.027181999999999998,0.0,100.0,9888.731791,340.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
39,9988.959165,0.021984000000000004,0.0,100.0,9888.937181,240.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
40,9989.159357,0.013314000000000001,0.0,100.0,9889.146043,140.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
41,9989.359549,0.005107,0.0,80.0,9909.354442,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
42,9989.559741,0.0012900000000000001,0.0,0.0,9989.558450999999,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
43,9989.759933,8.9e-05,0.0,0.0,9989.759844,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
44,9989.960125,0.0,0.0,0.0,9989.960125,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
45,9990.160317,0.0,0.0,0.0,9990.160317,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
46,9990.399605,0.0,0.0,0.0,9990.399605,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
47,9990.799989,0.0,0.0,0.0,9990.799989,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
48,9991.200374,0.0,0.0,0.0,9991.200374,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
49,9991.600758,0.0,0.0,0.0,9991.600758,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
50,9992.001142,0.0,0.0,0.0,9992.001142,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
51,9992.582052,0.0,0.0,0.0,9992.582052,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
52,9997.186469,0.0,0.0,0.0,9997.186469,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
53,10001.79089,0.000609,0.0,0.0,10001.790281,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
54,10006.3953,0.0024089999999999997,0.0,0.0,10006.392891,60.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
55,10010.99972,0.01128,45.4545454545455,0.0,10056.442985454545,100.0,387126.9336592688,0.0,251507.33911687037,638634.2727761392,387380.18249174627,0.0,252462.27472822997,639842.4572199762
