time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9876.466662,0.0,0.0,0.0,9876.466662,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
1,9875.866086,0.0,0.0,0.0,9875.866086,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
2,9874.51373,0.0,0.0,0.0,9874.51373,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
3,9873.112386,0.0,0.0,0.0,9873.112386,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
4,9871.711041,0.0,0.0,0.0,9871.711041,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
5,9870.309697,0.0,0.0,0.0,9870.309697,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
6,9868.908353,0.0,0.0,0.0,9868.908353,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
7,9867.821899,0.0,0.0,0.0,9867.821899,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
8,9866.820939,0.012304,0.0,0.0,9866.808635,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
9,9865.819978,0.028413,0.0,0.0,9865.791565,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
10,9864.819018,0.006582,0.0,0.0,9864.812436,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
11,9863.818058,0.017794,0.0,0.0,9863.800264000001,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
12,9862.817098,0.031283000000000005,0.0,0.0,9862.785815,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
13,9861.816137,0.023627,0.0,0.0,9861.79251,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
14,9860.815177,0.012162000000000001,0.0,0.0,9860.803015,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
15,9859.814217,0.015036,0.0,0.0,9859.799180999998,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
16,9858.813257,0.002523,0.0,0.0,9858.810734,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
17,9857.812297,0.0,0.0,0.0,9857.812297,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
18,9856.811336,0.0,0.0,0.0,9856.811336,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
19,9855.810376,0.0,0.0,0.0,9855.810376,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
20,9854.809416,0.0,0.0,0.0,9854.809416,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
21,9853.808456,0.0,0.0,0.0,9853.808456,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
22,9852.74155,0.0,0.0,0.0,9852.74155,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
23,9851.540398,0.0,0.0,0.0,9851.540398,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
24,9850.339245,0.0,0.0,0.0,9850.339245,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
25,9849.138093,0.0,0.0,0.0,9849.138093,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
26,9847.936941,0.0,0.0,0.0,9847.936941,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
27,9846.80668,0.0,0.0,0.0,9846.80668,2000.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
28,9846.005912,0.0,1000.0,0.0,10846.005912,2880.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
29,9845.205144,0.0,818.181818181818,0.0,10663.386962181818,3600.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
30,9844.404376,0.0,0.0,1000.0,8844.404376,2600.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
31,9843.603607,0.0,0.0,1000.0,8843.603607,1600.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
32,9842.797893,0.003467,0.0,1000.0,8842.794426,600.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
33,9841.796933,0.030414000000000004,0.0,200.0,9641.766518999999,400.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
34,9840.795973,0.032741,0.0,0.0,9840.763232,400.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
35,9839.795013,0.032521,0.0,0.0,9839.762492000002,400.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
36,9838.794052,0.035648000000000006,636.363636363636,0.0,10475.122040363636,960.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
37,9837.793092,0.033394,0.0,0.0,9837.759698,960.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
38,9836.96677,0.028274999999999998,1000.0,0.0,10836.938495,1840.0,348081.1520933281,0.0,186712.7665169127,534793.9186102408,348725.20538427273,0.0,190892.09454166002,539617.2999259328
