time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9871.839518,0.0,0.0,0.0,9871.839518,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
1,9870.037789,0.0,0.0,0.0,9870.037789,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
2,9868.277512,0.0,0.0,0.0,9868.277512,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
3,9866.675976,0.0,0.0,0.0,9866.675976,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
4,9865.07444,0.0,0.0,0.0,9865.07444,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
5,9863.472903,0.0,0.0,0.0,9863.472903,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
6,9861.871367,0.001905,0.0,0.0,9861.869462,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
7,9860.280782,0.012696,0.0,0.0,9860.268086,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
8,9858.879438,0.023673,0.0,0.0,9858.855765,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
9,9857.478094,0.029825,0.0,0.0,9857.448269,300.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
10,9856.076749,0.034332,72.7272727272727,0.0,9928.769689727273,364.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
11,9854.675405,0.036597000000000005,100.0,0.0,9954.638808,452.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
12,9853.274061,0.034432000000000004,100.0,0.0,9953.239629,540.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
13,9851.692072,0.031338000000000005,0.0,100.0,9751.660734,440.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
14,9850.090536,0.025588000000000003,0.0,100.0,9750.064948,340.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
15,9848.489,0.018112,0.0,100.0,9748.470888,240.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
16,9846.887463,0.0065309999999999995,0.0,100.0,9746.880931999998,140.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
17,9845.285927,0.001192,0.0,80.0,9765.284735000001,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
18,9843.684391,0.0,0.0,0.0,9843.684391,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
19,9842.082854,0.0,0.0,0.0,9842.082854,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
20,9840.481318,0.0,0.0,0.0,9840.481318,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
21,9838.879782,0.0,0.0,0.0,9838.879782,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
22,9837.278245,0.0,0.0,0.0,9837.278245,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
23,9835.796353,0.0,0.0,0.0,9835.796353,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
24,9834.395009,0.0,0.0,0.0,9834.395009,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
25,9832.993664,0.0,0.0,0.0,9832.993664,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
26,9831.59232,0.0,0.0,0.0,9831.59232,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
27,9830.190976,0.0,0.0,0.0,9830.190976,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
28,9828.878776,0.0,0.0,0.0,9828.878776,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
29,9827.677624,0.0,0.0,0.0,9827.677624,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
30,9826.476471,0.002404,0.0,0.0,9826.474067,60.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
31,9825.275319,0.012403,45.4545454545455,0.0,9870.717461454546,100.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
32,9824.074167,0.019907,100.0,0.0,9924.05426,188.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
33,9822.81437,0.025544,100.0,0.0,9922.788826,276.0,343079.75081156945,0.0,189581.39333526886,532661.1441468383,343132.6867056742,0.0,190187.3561694,533320.0428750742
