time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9874.031149,0.0,437.627716795454,0.0,10311.658865795454,2385.11239078,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
1,9872.429613,0.0,3.33940600000269,0.0,9875.769019000003,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
2,9870.828077,0.0,0.0,0.0,9870.828077,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
3,9869.22654,0.0,0.0,0.0,9869.22654,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
4,9867.625004,0.0,0.0,0.0,9867.625004,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
5,9866.023468,0.0,0.0,0.0,9866.023468,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
6,9864.148728,0.0036810000000000002,0.0,0.0,9864.145047,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
7,9862.146808,0.013374,0.0,0.0,9862.133434,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
8,9860.144887,0.024202,0.0,0.0,9860.120685,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
9,9858.142967,0.031686,0.0,0.0,9858.111281,2388.05106806,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
10,9856.141046,0.036026,455.553845795454,0.0,10311.658865795454,2788.93845236,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
11,9852.972006,0.04143,458.728289795454,0.0,10311.658865795454,3192.61934738,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
12,9848.767973,0.041667,462.932559795454,0.0,10311.658865795454,3600.0,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
13,9844.56394,0.038604,0.0,1000.0,8844.525336,2600.0,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
14,9840.359907,0.033273000000000004,0.0,1000.0,8840.326634000001,1600.0,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
15,9836.155874,0.025978,0.0,535.239155625,9300.890740375,1064.760844375,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
16,9831.951842,0.015332000000000002,0.0,141.348918874999,9690.587591125,923.411925500001,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
17,9827.747809,0.0044800000000000005,0.0,137.155737875,9690.587591125,786.256187625,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
18,9823.543776,0.000268,0.0,132.955916875,9690.587591125,653.30027075,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
19,9819.339743,0.0,0.0,128.752151875,9690.587591125,524.548118875,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
20,9815.13571,0.0,0.0,124.548118875,9690.587591125,400.0,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
21,9810.931677,0.0,500.727188795454,0.0,10311.658865795454,840.639926139999,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
22,9806.727644,0.0,504.931221795454,0.0,10311.658865795454,1284.97940132,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
23,9802.523611,0.0,509.135254795454,0.0,10311.658865795454,1733.01842554,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
24,9798.319578,0.0,470.082685590911,0.0,10268.402263590911,2146.69118886,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
25,9794.115545,0.0,0.0,0.0,9794.115545,2146.69118886,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
26,9789.940717,0.0,0.0,0.0,9789.940717,2146.69118886,335025.1319225868,0.0,181644.4299497166,516669.5618723034,335378.81605900056,0.0,185580.928755,520959.74481400056
