time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9874.031149,0.0,0.0,0.0,9874.031149,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
1,9872.429613,0.0,0.0,0.0,9872.429613,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
2,9870.828077,0.0,0.0,0.0,9870.828077,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
3,9869.22654,0.0,0.0,0.0,9869.22654,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
4,9867.625004,0.0,0.0,0.0,9867.625004,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
5,9866.023468,0.0,0.0,0.0,9866.023468,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
6,9864.148728,0.0036810000000000002,0.0,0.0,9864.145047,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
7,9862.146808,0.013374,0.0,0.0,9862.133434,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
8,9860.144887,0.024202,0.0,0.0,9860.120685,400.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
9,9858.142967,0.031686,63.6363636363636,0.0,9921.747644636363,456.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
10,9856.141046,0.036026,100.0,0.0,9956.10502,544.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
11,9852.972006,0.04143,100.0,0.0,9952.930576,632.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
12,9848.767973,0.041667,100.0,0.0,9948.726306,720.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
13,9844.56394,0.038604,0.0,100.0,9744.525336,620.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
14,9840.359907,0.033273000000000004,0.0,100.0,9740.326634000001,520.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
15,9836.155874,0.025978,0.0,100.0,9736.129896,420.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
16,9831.951842,0.015332000000000002,0.0,100.0,9731.93651,320.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
17,9827.747809,0.0044800000000000005,0.0,100.0,9727.743329,220.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
18,9823.543776,0.000268,0.0,100.0,9723.543508,120.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
19,9819.339743,0.0,0.0,40.0,9779.339743,80.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
20,9815.13571,0.0,0.0,0.0,9815.13571,80.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
21,9810.931677,0.0,100.0,0.0,9910.931677,168.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
22,9806.727644,0.0,27.2727272727273,0.0,9834.000371272728,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
23,9802.523611,0.0,0.0,0.0,9802.523611,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
24,9798.319578,0.0,0.0,0.0,9798.319578,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
25,9794.115545,0.0,0.0,0.0,9794.115545,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
26,9789.940717,0.0,0.0,0.0,9789.940717,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
27,9786.137068,0.0,0.0,0.0,9786.137068,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
28,9782.333419,0.0,0.0,0.0,9782.333419,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
29,9778.52977,0.0,0.0,0.0,9778.52977,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
30,9774.726121,0.004345,0.0,0.0,9774.721776,192.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
31,9770.922472,0.014374000000000001,100.0,0.0,9870.908098,280.0,335308.59091559733,0.0,184754.17540426197,520062.7663198593,335378.81605900056,0.0,185580.928755,520959.74481400056
