time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9966.658478,0.0,0.0,0.0,9966.658478,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
1,9959.744551,0.0,0.0,0.0,9959.744551,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
2,9952.737829,0.0,0.0,0.0,9952.737829,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
3,9945.731108,0.0,0.0,0.0,9945.731108,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
4,9938.724386,0.0,0.0,0.0,9938.724386,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
5,9931.717665,0.000147,0.0,0.0,9931.717518,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
6,9924.172662,0.002594,0.0,0.0,9924.170068000001,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
7,9915.764596,0.011929,0.0,0.0,9915.752667,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
8,9907.35653,0.022288000000000002,0.0,0.0,9907.334241999999,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
9,9898.948464,0.029835,0.0,0.0,9898.918629,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
10,9890.540399,0.034695000000000004,0.0,0.0,9890.505704,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
11,9882.921089,0.036579,0.0,0.0,9882.88451,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
12,9877.916288,0.035884,0.0,0.0,9877.880404,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
13,9872.911487,0.03491,0.0,0.0,9872.876576999999,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
14,9867.906686,0.029717,0.0,0.0,9867.876969,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
15,9862.901885,0.019370000000000002,0.0,0.0,9862.882515,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
16,9858.230933,0.01034,0.0,0.0,9858.220593,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
17,9857.430165,0.003983,0.0,0.0,9857.426182,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
18,9856.629397,0.00023200000000000003,0.0,0.0,9856.629165,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
19,9855.828629,0.0,0.0,0.0,9855.828629,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
20,9855.027861,0.0,0.0,0.0,9855.027861,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
21,9854.227093,0.0,0.0,0.0,9854.227093,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
22,9852.869555,0.0,0.0,0.0,9852.869555,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
23,9851.468211,0.0,0.0,0.0,9851.468211,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
24,9850.066866,0.0,0.0,0.0,9850.066866,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
25,9848.665522,0.0,0.0,0.0,9848.665522,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
26,9847.264178,0.0,0.0,0.0,9847.264178,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
27,9846.328103,0.0,0.0,0.0,9846.328103,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
28,9845.527335,0.0,0.0,0.0,9845.527335,2000.0,361013.603450504,0.0,239566.7622804632,600580.3657309673,362550.23195854237,0.0,245611.11582056002,608161.3477791024
