time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,10234.29263,0.0,0.0,0.0,10234.29263,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
1,10234.89321,0.0,0.0,0.0,10234.89321,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
2,10235.49378,0.0,0.0,0.0,10235.49378,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
3,10235.99921,0.0,0.0,0.0,10235.99921,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
4,10236.39959,0.0,0.0,0.0,10236.39959,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
5,10236.79998,0.0004930000000000001,0.0,0.0,10236.799487,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
6,10237.20036,0.0028130000000000004,0.0,0.0,10237.197547000002,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
7,10237.60075,0.008452,0.0,0.0,10237.592298,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
8,10237.87183,0.018836,0.0,0.0,10237.852994,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
9,10237.87183,0.025787,0.0,0.0,10237.846043,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
10,10237.87183,0.031117000000000002,0.0,0.0,10237.840713,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
11,10237.87183,0.033315,0.0,0.0,10237.838515,200.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
12,10237.87183,0.035055,181.818181818182,0.0,10419.654956818182,360.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
13,10237.76938,0.033131,0.0,320.0,9917.736249,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
14,10237.1688,0.026837,0.0,0.0,10237.141963,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
15,10236.56823,0.023827,0.0,0.0,10236.544403,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
16,10235.96765,0.013949999999999999,0.0,0.0,10235.9537,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
17,10235.36707,0.0062510000000000005,0.0,0.0,10235.360819,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
18,10234.7592,0.00084,0.0,0.0,10234.75836,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
19,10233.75824,0.0,0.0,0.0,10233.75824,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
20,10232.75728,0.0,0.0,0.0,10232.75728,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
21,10231.75632,0.0,0.0,0.0,10231.75632,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
22,10230.75536,0.0,0.0,0.0,10230.75536,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
23,10229.7544,0.0,0.0,0.0,10229.7544,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
24,10228.75343,0.0,0.0,0.0,10228.75343,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
25,10227.75247,0.0,0.0,0.0,10227.75247,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
26,10226.75151,0.0,0.0,0.0,10226.75151,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
27,10225.75055,0.0,0.0,0.0,10225.75055,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
28,10224.74959,0.0,0.0,0.0,10224.74959,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
29,10223.89148,0.00028599999999999996,0.0,0.0,10223.891194,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
30,10223.09071,0.001879,0.0,0.0,10223.088831000001,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
31,10222.28994,0.011164,0.0,0.0,10222.278776000001,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
32,10221.48917,0.021277,0.0,0.0,10221.467893000001,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
33,10220.6884,0.02847,0.0,0.0,10220.65993,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
34,10219.88764,0.032609,0.0,0.0,10219.855031000001,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
35,10219.08687,0.036491,0.0,0.0,10219.050378999998,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
36,10218.2861,0.037231,363.636363636364,0.0,10581.885232636363,360.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
37,10217.48533,0.035156,0.0,320.0,9897.450174,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
38,10216.68456,0.029293,0.0,0.0,10216.655267,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
39,10215.88379,0.020902,0.0,0.0,10215.862888,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
40,10215.08303,0.011148,0.0,0.0,10215.071882,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
41,10214.28226,0.005618000000000001,0.0,0.0,10214.276642,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
42,10213.48149,0.001184,0.0,0.0,10213.480306,40.0,390326.4060955575,0.0,253533.93472004728,643860.3408156048,390494.828069131,0.0,254308.52987792,644803.3579470511
