time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9871.839518,0.0,0.0,0.0,9871.839518,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
1,9870.037789,0.0,0.0,0.0,9870.037789,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
2,9868.277512,0.0,0.0,0.0,9868.277512,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
3,9866.675976,0.0,0.0,0.0,9866.675976,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
4,9865.07444,0.0,0.0,0.0,9865.07444,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
5,9863.472903,0.0,0.0,0.0,9863.472903,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
6,9861.871367,0.001905,0.0,0.0,9861.869462,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
7,9860.280782,0.012696,0.0,0.0,9860.268086,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
8,9858.879438,0.023673,0.0,0.0,9858.855765,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
9,9857.478094,0.029825,0.0,0.0,9857.448269,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
10,9856.076749,0.034332,0.0,0.0,9856.042417,200.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
11,9854.675405,0.036597000000000005,81.8181818181818,0.0,9936.456989818182,272.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
12,9853.274061,0.034432000000000004,100.0,0.0,9953.239629,360.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
13,9851.692072,0.031338000000000005,0.0,100.0,9751.660734,260.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
14,9850.090536,0.025588000000000003,0.0,100.0,9750.064948,160.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
15,9848.489,0.018112,0.0,100.0,9748.470888,60.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
16,9846.887463,0.0065309999999999995,0.0,20.0,9826.880931999998,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
17,9845.285927,0.001192,0.0,0.0,9845.284735000001,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
18,9843.684391,0.0,0.0,0.0,9843.684391,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
19,9842.082854,0.0,0.0,0.0,9842.082854,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
20,9840.481318,0.0,0.0,0.0,9840.481318,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
21,9838.879782,0.0,0.0,0.0,9838.879782,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
22,9837.278245,0.0,0.0,0.0,9837.278245,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
23,9835.796353,0.0,0.0,0.0,9835.796353,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
24,9834.395009,0.0,0.0,0.0,9834.395009,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
25,9832.993664,0.0,0.0,0.0,9832.993664,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
26,9831.59232,0.0,0.0,0.0,9831.59232,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
27,9830.190976,0.0,0.0,0.0,9830.190976,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
28,9828.878776,0.0,0.0,0.0,9828.878776,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
29,9827.677624,0.0,0.0,0.0,9827.677624,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
30,9826.476471,0.002404,0.0,0.0,9826.474067,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
31,9825.275319,0.012403,0.0,0.0,9825.262916,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
32,9824.074167,0.019907,0.0,0.0,9824.05426,40.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
33,9822.81437,0.025544,63.6363636363636,0.0,9886.425189636364,96.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
34,9821.413026,0.032333,100.0,0.0,9921.380693000001,184.0,343097.45641156886,0.0,189775.75242617817,532873.208837747,343132.6867056742,0.0,190187.3561694,533320.0428750742
