time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9678.220602,0.0,100.0,0.0,9778.220602,488.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
1,9676.819258,0.0,18.1818181818182,0.0,9695.001076181818,504.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
2,9675.417914,0.0,0.0,0.0,9675.417914,504.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
3,9674.016569,0.0,0.0,0.0,9674.016569,504.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
4,9672.619935,0.0,100.0,0.0,9772.619935,592.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
5,9671.618975,0.0,100.0,0.0,9771.618975,680.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
6,9670.618015,0.003028,0.0,100.0,9570.614987,580.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
7,9669.617055,0.013523,0.0,100.0,9569.603532000001,480.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
8,9668.616095,0.024960000000000003,0.0,100.0,9568.591134999999,380.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
9,9667.615134,0.032756,0.0,100.0,9567.582378,280.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
10,9666.958269,0.038152,0.0,100.0,9566.920117000001,180.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
11,9666.357693,0.037169,0.0,100.0,9566.320524,80.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
12,9665.757117,0.03375,100.0,0.0,9765.723366999999,168.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
13,9665.156541,0.034392000000000006,100.0,0.0,9765.122149,256.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
14,9664.555964,0.031735,100.0,0.0,9764.524228999999,344.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
15,9663.672293,0.025318,100.0,0.0,9763.646975,432.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
16,9662.671333,0.015412,100.0,0.0,9762.655921,520.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
17,9661.670373,0.0045709999999999995,0.0,100.0,9561.665802000001,420.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
18,9660.669412,0.0,0.0,100.0,9560.669412,320.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
19,9659.668452,0.0,0.0,100.0,9559.668452,220.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
20,9660.444255,0.0,0.0,100.0,9560.444255,120.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
21,9662.646368,0.0,100.0,0.0,9762.646368,208.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
22,9664.84848,0.0,36.3636363636364,0.0,9701.212116363637,240.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
23,9667.050593,0.0,0.0,0.0,9667.050593,240.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
24,9669.252705,0.0,0.0,0.0,9669.252705,240.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
25,9671.615913,0.0,100.0,0.0,9771.615913,328.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
26,9674.21841,0.0,100.0,0.0,9774.21841,416.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
27,9676.820907,0.0,100.0,0.0,9776.820907,504.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
28,9679.423403,0.0,100.0,0.0,9779.423403,592.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
29,9682.0259,0.0,100.0,0.0,9782.0259,680.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
30,9684.077868,0.002916,0.0,100.0,9584.074952,580.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
31,9684.478252,0.00304,0.0,100.0,9584.475212000001,480.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
32,9684.878636,0.021466000000000002,0.0,100.0,9584.85717,380.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
33,9685.279021,0.013621000000000001,0.0,100.0,9585.2654,280.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
34,9685.679405,0.030586,0.0,100.0,9585.648819,180.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
35,9686.079789,0.026307,0.0,100.0,9586.053482,80.0,333647.3172111517,0.0,187104.49328792797,520751.81049907964,333757.8116430077,0.0,188006.4211237,521764.23276670766
