time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9815.796579,0.0,0.0,0.0,9815.796579,200.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
1,9808.189281,0.0,0.0,0.0,9808.189281,200.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
2,9800.581984,0.0,0.0,0.0,9800.581984,200.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
3,9792.974686,0.0,31.5956867333336,0.0,9824.570372733333,227.804204325334,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
4,9785.367388,0.0,71.307599042424,0.0,9856.674987042425,290.554891482667,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
5,9777.760091,0.0,78.9148960424245,0.0,9856.674987042425,360.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
6,9770.152793,0.0,0.0,313.712457833335,9456.440335166664,46.2875421666649,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
7,9762.545495,0.003138,0.0,6.28754216666493,9756.254814833335,40.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
8,9754.938198,0.012353,0.0,0.0,9754.925845,40.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
9,9748.239536,0.022221,0.0,0.0,9748.217315,40.0,298389.0755474373,0.0,179972.84959710133,478361.92514453863,298449.3946700492,0.0,180435.14640643,478884.5410764792
