time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9815.796579,0.0,73.7720872090886,0.0,9889.568666209088,464.919436743998,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
1,9808.189281,0.0,44.4097309727296,0.0,9852.59901197273,504.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
2,9800.581984,0.0,0.0,0.0,9800.581984,504.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
3,9792.974686,0.0,0.0,0.0,9792.974686,504.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
4,9785.367388,0.0,100.0,0.0,9885.367388,592.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
5,9777.760091,0.0,100.0,0.0,9877.760091,680.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
6,9770.152793,0.0,0.0,100.0,9670.152793,580.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
7,9762.545495,0.003138,0.0,100.0,9662.542357,480.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
8,9754.938198,0.012353,0.0,100.0,9654.925845,380.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
9,9748.239536,0.022221,0.0,100.0,9648.217315,280.0,298353.8651690292,0.0,179557.10604869627,477910.9712177255,298449.3946700492,0.0,180435.14640643,478884.5410764792
