time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9505.581224,0.0,0.0,0.0,9505.581224,300.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
1,9504.380072,0.0,0.0,0.0,9504.380072,300.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
2,9503.17892,0.0,0.0,0.0,9503.17892,300.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
3,9501.977768,0.0,72.7272727272727,0.0,9574.705040727273,364.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
4,9500.776615,0.0,100.0,0.0,9600.776615,452.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
5,9499.575463,0.0,100.0,0.0,9599.575463,540.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
6,9498.374311,0.000578,0.0,100.0,9398.373733,440.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
7,9496.792558,0.006978,0.0,100.0,9396.78558,340.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
8,9495.191022,0.011757,0.0,100.0,9395.179265,240.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
9,9493.589486,0.021525,0.0,100.0,9393.567961,140.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
10,9491.987949,0.034194,0.0,80.0,9411.953755,60.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
11,9490.386413,0.021471,0.0,0.0,9490.364942,60.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
12,9489.104477,0.015049,54.5454545454545,0.0,9543.634882545455,108.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
13,9487.903325,0.013417,100.0,0.0,9587.889908,196.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
14,9486.702173,0.011845000000000001,100.0,0.0,9586.690327999999,284.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
15,9485.50102,0.00451,100.0,0.0,9585.496509999999,372.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
16,9484.299868,0.011351000000000002,100.0,0.0,9584.288517,460.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
17,9482.969415,0.003017,0.0,100.0,9382.966397999999,360.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
18,9481.568071,0.0,0.0,100.0,9381.568071,260.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
19,9480.166727,0.0,0.0,100.0,9380.166727,160.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
20,9478.765382,0.0,0.0,100.0,9378.765382,60.0,335727.5080060583,0.0,183496.62463078133,519224.13263683964,335819.605181817,0.0,184134.85049733997,519954.455679157
