time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9871.839518,0.0,0.0,0.0,9871.839518,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
1,9870.037789,0.0,0.0,0.0,9870.037789,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
2,9868.277512,0.0,0.0,0.0,9868.277512,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
3,9866.675976,0.0,0.0,0.0,9866.675976,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
4,9865.07444,0.0,0.0,0.0,9865.07444,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
5,9863.472903,0.0,0.0,0.0,9863.472903,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
6,9861.871367,0.001905,0.0,0.0,9861.869462,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
7,9860.280782,0.012696,0.0,0.0,9860.268086,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
8,9858.879438,0.023673,0.0,0.0,9858.855765,400.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
9,9857.478094,0.029825,63.6363636363636,0.0,9921.084632636364,456.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
10,9856.076749,0.034332,100.0,0.0,9956.042417,544.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
11,9854.675405,0.036597000000000005,100.0,0.0,9954.638808,632.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
12,9853.274061,0.034432000000000004,100.0,0.0,9953.239629,720.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
13,9851.692072,0.031338000000000005,0.0,100.0,9751.660734,620.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
14,9850.090536,0.025588000000000003,0.0,100.0,9750.064948,520.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
15,9848.489,0.018112,0.0,100.0,9748.470888,420.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
16,9846.887463,0.0065309999999999995,0.0,100.0,9746.880931999998,320.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
17,9845.285927,0.001192,0.0,100.0,9745.284735000001,220.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
18,9843.684391,0.0,0.0,100.0,9743.684391,120.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
19,9842.082854,0.0,0.0,40.0,9802.082854,80.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
20,9840.481318,0.0,0.0,0.0,9840.481318,80.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
21,9838.879782,0.0,100.0,0.0,9938.879782,168.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
22,9837.278245,0.0,100.0,0.0,9937.278245,256.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
23,9835.796353,0.0,27.2727272727273,0.0,9863.069080272728,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
24,9834.395009,0.0,0.0,0.0,9834.395009,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
25,9832.993664,0.0,0.0,0.0,9832.993664,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
26,9831.59232,0.0,0.0,0.0,9831.59232,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
27,9830.190976,0.0,0.0,0.0,9830.190976,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
28,9828.878776,0.0,0.0,0.0,9828.878776,280.0,343062.3268915692,0.0,189387.03424436014,532449.3611359294,343132.6867056742,0.0,190187.3561694,533320.0428750742
