time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9724.860285,0.0,100.0,0.0,9824.860285,488.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
1,9723.458941,0.0,18.1818181818182,0.0,9741.640759181819,504.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
2,9722.057596,0.0,0.0,0.0,9722.057596,504.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
3,9720.656252,0.0,0.0,0.0,9720.656252,504.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
4,9719.254908,0.0,100.0,0.0,9819.254908,592.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
5,9717.853563,0.0,100.0,0.0,9817.853563,680.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
6,9716.452219,0.000728,0.0,100.0,9616.451491,580.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
7,9715.050875,0.015692,0.0,100.0,9615.035183,480.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
8,9713.64953,0.02451,0.0,100.0,9613.625020000001,380.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
9,9712.248186,0.034851,0.0,100.0,9612.213335,280.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
10,9710.846842,0.040578,0.0,100.0,9610.806264,180.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
11,9709.445498,0.041667,0.0,100.0,9609.403831,80.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
12,9708.044153,0.041667,54.5454545454545,0.0,9762.547940545455,128.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
13,9706.642809,0.038833,100.0,0.0,9806.603976,216.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
14,9705.241465,0.030195,100.0,0.0,9805.21127,304.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
15,9703.84012,0.021021,100.0,0.0,9803.819099,392.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
16,9702.601167,0.000901,100.0,0.0,9802.600266000001,480.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
17,9701.400015,0.0,0.0,100.0,9601.400015,380.0,330941.37920026766,0.0,187018.80562392704,517960.1848241947,331036.63899357256,0.0,187959.2086468,518995.8476403726
