time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
0,9854.476391,0.0,0.0,0.0,9854.476391,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
1,9860.482152,0.0,0.0,0.0,9860.482152,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
2,9866.487913,0.0,0.0,0.0,9866.487913,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
3,9872.493675,0.0,0.0,0.0,9872.493675,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
4,9878.499436,0.0,0.0,0.0,9878.499436,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
5,9884.753906,0.0004,0.0,0.0,9884.753506,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
6,9891.360244,0.002096,0.0,0.0,9891.358148,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
7,9897.966581,0.006886000000000001,0.0,0.0,9897.959695000001,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
8,9904.572919,0.014949,0.0,0.0,9904.55797,400.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
9,9911.179256,0.023654,63.6363636363636,0.0,9974.791965636363,456.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
10,9918.571642,0.020276,100.0,0.0,10018.551366000002,544.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
11,9928.18086,0.031944,100.0,0.0,10028.148916,632.0,387043.7283792702,0.0,251206.1800259616,638249.9084052318,387380.18249174627,0.0,252462.27472822997,639842.4572199762
