,month,day,hour,insolation_pu
2404,4,11,4,0.0
2405,4,11,5,0.0
2406,4,11,6,0.0868301137592342
2407,4,11,7,0.2466379135955392
2408,4,11,8,0.405283834476831
2409,4,11,9,0.5205741193694245
2410,4,11,10,0.5569762979845228
2411,4,11,11,0.5975372907200767
2412,4,11,12,0.6183713023891926
2413,4,11,13,0.5887640319900119
2414,4,11,14,0.513619417975276
2415,4,11,15,0.40198968557664777
2416,4,11,16,0.2451176112162789
2417,4,11,17,0.08417498367451565
2418,4,11,18,0.0
2419,4,11,19,0.0
2420,4,11,20,0.0
2421,4,11,21,0.0
2422,4,11,22,0.0
2423,4,11,23,0.0
2424,4,11,24,0.0
2425,4,12,1,0.0
2426,4,12,2,0.0
2427,4,12,3,0.0
2428,4,12,4,0.0
2429,4,12,5,0.0
2430,4,12,6,0.08760060850867656
2431,4,12,7,0.24885407690305997
2432,4,12,8,0.39539427910793234
2433,4,12,9,0.48351904645701116
2434,4,12,10,0.5223866255721656
2435,4,12,11,0.5222383064234366
2436,4,12,12,0.5093314156148587
2437,4,12,13,0.49003281979984525
2438,4,12,14,0.4095439718118511
2439,4,12,15,0.3393829005677061
2440,4,12,16,0.22093675207255933
2441,4,12,17,0.07954072253920406
2442,4,12,18,0.0
2443,4,12,19,0.0
2444,4,12,20,0.0
2445,4,12,21,0.0
2446,4,12,22,0.0
2447,4,12,23,0.0
2448,4,12,24,0.0
2449,4,13,1,0.0
2450,4,13,2,0.0
2451,4,13,3,0.0
2452,4,13,4,0.0
2453,4,13,5,0.0
2454,4,13,6,0.06503839313548249
2455,4,13,7,0.14564222710744035
2456,4,13,8,0.2507888935205269
2457,4,13,9,0.3323300491017491
2458,4,13,10,0.4555975474189964
2459,4,13,11,0.5693998501146322
2460,4,13,12,0.5539223125566078
2461,4,13,13,0.4959743861857762
2462,4,13,14,0.4112859965186222
2463,4,13,15,0.35130466195671844
2464,4,13,16,0.1943330821960509
2465,4,13,17,0.07230770512959227
2466,4,13,18,0.0
2467,4,13,19,0.0
2468,4,13,20,0.0
2469,4,13,21,0.0
2470,4,13,22,0.0
2471,4,13,23,0.0
2472,4,13,24,0.0
2473,4,14,1,0.0
2474,4,14,2,0.0
2475,4,14,3,0.0
2476,4,14,4,0.0
2477,4,14,5,0.0
2478,4,14,6,0.08493557413051414
2479,4,14,7,0.2384847922693637
2480,4,14,8,0.3619650226314482
2481,4,14,9,0.45468551571369265
2482,4,14,10,0.5029239810014582
2483,4,14,11,0.5169430698920339
2484,4,14,12,0.5123669517024004
2485,4,14,13,0.48969745615581006
2486,4,14,14,0.4248122004273932
2487,4,14,15,0.3312113338946948
2488,4,14,16,0.21641957107411947
2489,4,14,17,0.0824968546557169
2490,4,14,18,0.0
2491,4,14,19,0.0
2492,4,14,20,0.0
2493,4,14,21,0.0
2494,4,14,22,0.0
2495,4,14,23,0.0
2496,4,14,24,0.0
2497,4,15,1,0.0
2498,4,15,2,0.0
2499,4,15,3,0.0
2500,4,15,4,0.0
2501,4,15,5,0.0
2502,4,15,6,0.12197071118928408
2503,4,15,7,0.3151260011182175
2504,4,15,8,0.4910252100277692
2505,4,15,9,0.6227047938157384
2506,4,15,10,0.7180297763987256
2507,4,15,11,0.7613706693337519
2508,4,15,12,0.7250931269648999
2509,4,15,13,0.6618924691419513
2510,4,15,14,0.5725014829011897
2511,4,15,15,0.44659593593846314
2512,4,15,16,0.2969064922909463
2513,4,15,17,0.10665987358268383
2514,4,15,18,0.0
2515,4,15,19,0.0
2516,4,15,20,0.0
2517,4,15,21,0.0
2518,4,15,22,0.0
2519,4,15,23,0.0
2520,4,15,24,0.0
2521,4,16,1,0.0
2522,4,16,2,0.0
2523,4,16,3,0.0
2524,4,16,4,0.0
2525,4,16,5,0.0
2526,4,16,6,0.10596034621191106
2527,4,16,7,0.2657913228939831
2528,4,16,8,0.42073559375171254
2529,4,16,9,0.5400558970945314
2530,4,16,10,0.6380220258202975
2531,4,16,11,0.6829306941684592
2532,4,16,12,0.6647668348066735
2533,4,16,13,0.6211291918195273
2534,4,16,14,0.542466983821175
2535,4,16,15,0.4159943567783014
2536,4,16,16,0.26207610202597775
2537,4,16,17,0.09437138616522023
2538,4,16,18,0.0
2539,4,16,19,0.0
2540,4,16,20,0.0
2541,4,16,21,0.0
2542,4,16,22,0.0
2543,4,16,23,0.0
2544,4,16,24,0.0
2545,4,17,1,0.0
2546,4,17,2,0.0
2547,4,17,3,0.0
2548,4,17,4,0.0
2549,4,17,5,1.3490005211327095e-05
2550,4,17,6,0.11305252677345687
2551,4,17,7,0.2764052090056016
2552,4,17,8,0.4276883084921004
2553,4,17,9,0.5423626312845865
2554,4,17,10,0.6140681094892139
2555,4,17,11,0.6445336705615038
2556,4,17,12,0.6403393337060355
2557,4,17,13,0.5997296226994393
2558,4,17,14,0.4966700372977738
2559,4,17,15,0.3895203955843044
2560,4,17,16,0.24630548363111757
2561,4,17,17,0.0954194353866356
2562,4,17,18,1.292644376115002e-06
2563,4,17,19,0.0
2564,4,17,20,0.0
2565,4,17,21,0.0
2566,4,17,22,0.0
2567,4,17,23,0.0
2568,4,17,24,0.0
2569,4,18,1,0.0
2570,4,18,2,0.0
2571,4,18,3,0.0
2572,4,18,4,0.0
2573,4,18,5,0.00013988751859295113
2574,4,18,6,0.11417035391953637
2575,4,18,7,0.27605993116725036
2576,4,18,8,0.4299463365618972
2577,4,18,9,0.5370833225475133
2578,4,18,10,0.6107675733815928
2579,4,18,11,0.6508852377639283
2580,4,18,12,0.6339516559576541
2581,4,18,13,0.5881195247044706
2582,4,18,14,0.5022846975972991
2583,4,18,15,0.39058552561072063
2584,4,18,16,0.2565555462874362
2585,4,18,17,0.0997821505427624
2586,4,18,18,2.5617667713598943e-05
2587,4,18,19,0.0
2588,4,18,20,0.0
2589,4,18,21,0.0
2590,4,18,22,0.0
2591,4,18,23,0.0
2592,4,18,24,0.0
2593,4,19,1,0.0
2594,4,19,2,0.0
2595,4,19,3,0.0
2596,4,19,4,0.0
2597,4,19,5,0.0004491072199110896
2598,4,19,6,0.10062056883422912
2599,4,19,7,0.25650444156111984
2600,4,19,8,0.38879351288528624
2601,4,19,9,0.49182689902677323
2602,4,19,10,0.5557618775472408
2603,4,19,11,0.5937031461631437
2604,4,19,12,0.5990683464563806
2605,4,19,13,0.5659357875913479
2606,4,19,14,0.4863460178471783
2607,4,19,15,0.37917803698376795
2608,4,19,16,0.23322690521856582
2609,4,19,17,0.09002099188022478
2610,4,19,18,9.278063993295399e-05
2611,4,19,19,0.0
2612,4,19,20,0.0
2613,4,19,21,0.0
2614,4,19,22,0.0
2615,4,19,23,0.0
2616,4,19,24,0.0
2617,4,20,1,0.0
2618,4,20,2,0.0
2619,4,20,3,0.0
2620,4,20,4,0.0
2621,4,20,5,0.001695491390057208
2622,4,20,6,0.10930664898881287
2623,4,20,7,0.2744246130049613
2624,4,20,8,0.4193270705591954
2625,4,20,9,0.5294695383731071
2626,4,20,10,0.6125004469442549
2627,4,20,11,0.6479972515564406
2628,4,20,12,0.6330624226689323
2629,4,20,13,0.5982973719716442
2630,4,20,14,0.5095386799417796
2631,4,20,15,0.3946541847822557
2632,4,20,16,0.24667400513189344
2633,4,20,17,0.099713631413805
2634,4,20,18,0.00020385895338258106
2635,4,20,19,0.0
2636,4,20,20,0.0
2637,4,20,21,0.0
2638,4,20,22,0.0
2639,4,20,23,0.0
2640,4,20,24,0.0
2641,4,21,1,0.0
2642,4,21,2,0.0
2643,4,21,3,0.0
2644,4,21,4,0.0
2645,4,21,5,0.0023647309504127643
2646,4,21,6,0.08533528768674592
2647,4,21,7,0.19214662463224677
2648,4,21,8,0.30355950395724063
2649,4,21,9,0.3976616746936841
2650,4,21,10,0.4801793245544839
2651,4,21,11,0.5094582997767013
2652,4,21,12,0.4901039208999828
2653,4,21,13,0.4451331259990533
2654,4,21,14,0.37608643221914845
2655,4,21,15,0.28820511776637614
2656,4,21,16,0.178483326914444
2657,4,21,17,0.07296880806094486
2658,4,21,18,0.000344786441571533
2659,4,21,19,0.0
2660,4,21,20,0.0
2661,4,21,21,0.0
2662,4,21,22,0.0
2663,4,21,23,0.0
2664,4,21,24,0.0
2665,4,22,1,0.0
2666,4,22,2,0.0
2667,4,22,3,0.0
2668,4,22,4,0.0
2669,4,22,5,0.005555865290935231
2670,4,22,6,0.14461591456749648
2671,4,22,7,0.3404160379416966
2672,4,22,8,0.52226846007579
2673,4,22,9,0.6397457422867507
2674,4,22,10,0.7105386110663506
2675,4,22,11,0.7485787951739737
2676,4,22,12,0.7244553202561105
2677,4,22,13,0.6613360530247057
2678,4,22,14,0.576042143856338
2679,4,22,15,0.4636934789143822
2680,4,22,16,0.2914250314860073
2681,4,22,17,0.11649157897581482
2682,4,22,18,0.001075936584741955
2683,4,22,19,0.0
2684,4,22,20,0.0
2685,4,22,21,0.0
2686,4,22,22,0.0
2687,4,22,23,0.0
2688,4,22,24,0.0
2689,4,23,1,0.0
2690,4,23,2,0.0
2691,4,23,3,0.0
2692,4,23,4,0.0
2693,4,23,5,0.006433037246818459
2694,4,23,6,0.12145976729107624
2695,4,23,7,0.24762906934562245
2696,4,23,8,0.3822344594111683
2697,4,23,9,0.4800948575433468
2698,4,23,10,0.5473604245603315
2699,4,23,11,0.5921221946920244
2700,4,23,12,0.59611042535824
2701,4,23,13,0.5679298545223841
2702,4,23,14,0.45862864919675433
2703,4,23,15,0.3336921097686843
2704,4,23,16,0.21396229389172602
2705,4,23,17,0.09652560760993288
2706,4,23,18,0.001312421913517328
2707,4,23,19,0.0
2708,4,23,20,0.0
2709,4,23,21,0.0
2710,4,23,22,0.0
2711,4,23,23,0.0
2712,4,23,24,0.0
2713,4,24,1,0.0
2714,4,24,2,0.0
2715,4,24,3,0.0
2716,4,24,4,0.0
2717,4,24,5,0.008875067273452143
2718,4,24,6,0.11383585703538056
2719,4,24,7,0.2639283652183772
2720,4,24,8,0.4207800116963091
2721,4,24,9,0.5202571625009021
2722,4,24,10,0.5680136512685394
2723,4,24,11,0.5845403640649015
2724,4,24,12,0.5477949311210655
2725,4,24,13,0.4971926634187893
2726,4,24,14,0.4211876239494039
2727,4,24,15,0.3204485131605802
2728,4,24,16,0.19688385704128133
2729,4,24,17,0.08371266660018105
2730,4,24,18,0.0013027643318550685
2731,4,24,19,0.0
2732,4,24,20,0.0
2733,4,24,21,0.0
2734,4,24,22,0.0
2735,4,24,23,0.0
2736,4,24,24,0.0
2737,4,25,1,0.0
2738,4,25,2,0.0
2739,4,25,3,0.0
2740,4,25,4,0.0
2741,4,25,5,0.012708565688295443
2742,4,25,6,0.15252225214281528
2743,4,25,7,0.3348028920142615
2744,4,25,8,0.48359441942611814
2745,4,25,9,0.5936201784466383
2746,4,25,10,0.666514616553579
2747,4,25,11,0.6969625608216439
2748,4,25,12,0.6771594238675326
2749,4,25,13,0.633934679737734
2750,4,25,14,0.5356636241281252
2751,4,25,15,0.41038912168176483
2752,4,25,16,0.26376351866379116
2753,4,25,17,0.1073020727404319
2754,4,25,18,0.002747457144244513
2755,4,25,19,0.0
2756,4,25,20,0.0
2757,4,25,21,0.0
2758,4,25,22,0.0
2759,4,25,23,0.0
2760,4,25,24,0.0
2761,4,26,1,0.0
2762,4,26,2,0.0
2763,4,26,3,0.0
2764,4,26,4,0.0
2765,4,26,5,0.014544279729758343
2766,4,26,6,0.1413381131544399
2767,4,26,7,0.318920477875828
2768,4,26,8,0.4665400539236332
2769,4,26,9,0.5751451231325025
2770,4,26,10,0.6451430425266128
2771,4,26,11,0.6688251448586032
2772,4,26,12,0.6187131987261254
2773,4,26,13,0.5688865540475053
2774,4,26,14,0.5006913490013504
2775,4,26,15,0.4015292524557672
2776,4,26,16,0.2485807448424813
2777,4,26,17,0.09917748235709178
2778,4,26,18,0.0030747128370441205
2779,4,26,19,0.0
2780,4,26,20,0.0
2781,4,26,21,0.0
2782,4,26,22,0.0
2783,4,26,23,0.0
2784,4,26,24,0.0
2785,4,27,1,0.0
2786,4,27,2,0.0
2787,4,27,3,0.0
2788,4,27,4,0.0
2789,4,27,5,0.011145923489936137
2790,4,27,6,0.09580978174748121
2791,4,27,7,0.23206034003931958
2792,4,27,8,0.3793490379867209
2793,4,27,9,0.4848655953407546
2794,4,27,10,0.48769683674218023
2795,4,27,11,0.400038897134615
2796,4,27,12,0.40620953826595424
2797,4,27,13,0.44474673630268124
2798,4,27,14,0.40783047450528187
2799,4,27,15,0.28074945209265234
2800,4,27,16,0.18014776833906399
2801,4,27,17,0.08487239607418333
2802,4,27,18,0.0028543143934652826
2803,4,27,19,0.0
2804,4,27,20,0.0
2805,4,27,21,0.0
2806,4,27,22,0.0
2807,4,27,23,0.0
2808,4,27,24,0.0
2809,4,28,1,0.0
2810,4,28,2,0.0
2811,4,28,3,0.0
2812,4,28,4,0.0
2813,4,28,5,0.012907370821195262
2814,4,28,6,0.09269549954967264
2815,4,28,7,0.20740555463014526
2816,4,28,8,0.32592609592722926
2817,4,28,9,0.43634516845802834
2818,4,28,10,0.47165724795831054
2819,4,28,11,0.4128911688795006
2820,4,28,12,0.42309135663675373
2821,4,28,13,0.4072178780852718
2822,4,28,14,0.3164128115153061
2823,4,28,15,0.2414082755091715
2824,4,28,16,0.1850560855002797
2825,4,28,17,0.07854994982657076
2826,4,28,18,0.004838769680897317
2827,4,28,19,0.0
2828,4,28,20,0.0
2829,4,28,21,0.0
2830,4,28,22,0.0
2831,4,28,23,0.0
2832,4,28,24,0.0
2833,4,29,1,0.0
2834,4,29,2,0.0
2835,4,29,3,0.0
2836,4,29,4,0.0
2837,4,29,5,0.01872026982901949
2838,4,29,6,0.12035291599068196
2839,4,29,7,0.2655249605861803
2840,4,29,8,0.4139228575908957
2841,4,29,9,0.49669645795726153
2842,4,29,10,0.5208039116269061
2843,4,29,11,0.5059789211239099
2844,4,29,12,0.4903221344580514
2845,4,29,13,0.47328389399803045
2846,4,29,14,0.4219498144704382
2847,4,29,15,0.32451672795567144
2848,4,29,16,0.21754264154129802
2849,4,29,17,0.09165413096688607
2850,4,29,18,0.004952262043644945
2851,4,29,19,0.0
2852,4,29,20,0.0
2853,4,29,21,0.0
2854,4,29,22,0.0
2855,4,29,23,0.0
2856,4,29,24,0.0
2857,4,30,1,0.0
2858,4,30,2,0.0
2859,4,30,3,0.0
2860,4,30,4,0.0
2861,4,30,5,0.016538199775278258
2862,4,30,6,0.10644973970334255
2863,4,30,7,0.23895549522687878
2864,4,30,8,0.38753445587984936
2865,4,30,9,0.49494251897565883
2866,4,30,10,0.5394514664801509
2867,4,30,11,0.527917501021117
2868,4,30,12,0.5288919801445622
2869,4,30,13,0.5360143477380587
2870,4,30,14,0.4611075893967659
2871,4,30,15,0.37467068000545917
2872,4,30,16,0.25599177094825715
2873,4,30,17,0.10857092941827474
2874,4,30,18,0.007151307400248152
2875,4,30,19,0.0
2876,4,30,20,0.0
2877,4,30,21,0.0
2878,4,30,22,0.0
2879,4,30,23,0.0
2880,4,30,24,0.0
2881,5,1,1,0.0
2882,5,1,2,0.0
2883,5,1,3,0.0
2884,5,1,4,0.0
2885,5,1,5,0.02024620072844682
2886,5,1,6,0.13567250770583364
2887,5,1,7,0.30447556527206215
2888,5,1,8,0.44657996488951085
2889,5,1,9,0.5360892771614972
2890,5,1,10,0.5925699437404203
2891,5,1,11,0.5840600112256698
2892,5,1,12,0.5757818839984513
2893,5,1,13,0.5625145922924671
2894,5,1,14,0.5248491292039564
2895,5,1,15,0.4253639649846007
2896,5,1,16,0.2778892934934405
2897,5,1,17,0.1209909707925647
2898,5,1,18,0.009216480966081752
2899,5,1,19,0.0
2900,5,1,20,0.0
2901,5,1,21,0.0
2902,5,1,22,0.0
2903,5,1,23,0.0
2904,5,1,24,0.0
2905,5,2,1,0.0
2906,5,2,2,0.0
2907,5,2,3,0.0
2908,5,2,4,0.0
2909,5,2,5,0.023293797450860142
2910,5,2,6,0.13522191311815115
2911,5,2,7,0.30062064597469157
2912,5,2,8,0.4467440212589935
2913,5,2,9,0.5375833425891181
2914,5,2,10,0.6035211737793269
2915,5,2,11,0.6232613960693785
2916,5,2,12,0.5905966731849678
2917,5,2,13,0.5652686684534832
2918,5,2,14,0.4836529794674857
2919,5,2,15,0.36503337657721957
2920,5,2,16,0.23500927985041498
2921,5,2,17,0.10323985667582522
2922,5,2,18,0.009728264470060418
2923,5,2,19,0.0
2924,5,2,20,0.0
2925,5,2,21,0.0
2926,5,2,22,0.0
2927,5,2,23,0.0
2928,5,2,24,0.0
2929,5,3,1,0.0
2930,5,3,2,0.0
2931,5,3,3,0.0
2932,5,3,4,0.0
2933,5,3,5,0.024108730256965732
2934,5,3,6,0.1301778497060999
2935,5,3,7,0.277200982686824
2936,5,3,8,0.39923634145484416
2937,5,3,9,0.4958006497889383
2938,5,3,10,0.5482648376976644
2939,5,3,11,0.5625777335008432
2940,5,3,12,0.5875064818690643
2941,5,3,13,0.5528874300439296
2942,5,3,14,0.49541053577438915
2943,5,3,15,0.4051375173079144
2944,5,3,16,0.2668798538373458
2945,5,3,17,0.11939301326692063
2946,5,3,18,0.010532353557106995
2947,5,3,19,0.0
2948,5,3,20,0.0
2949,5,3,21,0.0
2950,5,3,22,0.0
2951,5,3,23,0.0
2952,5,3,24,0.0
2953,5,4,1,0.0
2954,5,4,2,0.0
2955,5,4,3,0.0
2956,5,4,4,0.0
2957,5,4,5,0.02423024605109322
2958,5,4,6,0.13924588360193188
2959,5,4,7,0.28877508950152725
2960,5,4,8,0.42111536023436014
2961,5,4,9,0.5346720151899166
2962,5,4,10,0.5906721328816389
2963,5,4,11,0.6197019758432821
2964,5,4,12,0.6030894958028712
2965,5,4,13,0.5562834297024782
2966,5,4,14,0.4922025017475818
2967,5,4,15,0.3897807934890993
2968,5,4,16,0.2653595828053112
2969,5,4,17,0.1254512080462435
2970,5,4,18,0.013068554827037776
2971,5,4,19,0.0
2972,5,4,20,0.0
2973,5,4,21,0.0
2974,5,4,22,0.0
2975,5,4,23,0.0
2976,5,4,24,0.0
2977,5,5,1,0.0
2978,5,5,2,0.0
2979,5,5,3,0.0
2980,5,5,4,0.0
2981,5,5,5,0.024984657928125917
2982,5,5,6,0.14544302230436504
2983,5,5,7,0.2861742433977509
2984,5,5,8,0.40519657727000963
2985,5,5,9,0.5217122589305483
2986,5,5,10,0.6133987614163413
2987,5,5,11,0.5989959854731427
2988,5,5,12,0.5940468247412869
2989,5,5,13,0.5507884520043769
2990,5,5,14,0.46610578608617154
2991,5,5,15,0.36110611731381287
2992,5,5,16,0.2451558571810557
2993,5,5,17,0.11104531465102042
2994,5,5,18,0.011806813322781821
2995,5,5,19,0.0
2996,5,5,20,0.0
2997,5,5,21,0.0
2998,5,5,22,0.0
2999,5,5,23,0.0
3000,5,5,24,0.0
3001,5,6,1,0.0
3002,5,6,2,0.0
3003,5,6,3,0.0
3004,5,6,4,0.0
3005,5,6,5,0.025014127098591635
3006,5,6,6,0.12458266833461243
3007,5,6,7,0.2677664985417738
3008,5,6,8,0.42074818185189444
3009,5,6,9,0.5353364870810217
3010,5,6,10,0.5877527579319353
3011,5,6,11,0.6115078733020411
3012,5,6,12,0.5800216659954784
3013,5,6,13,0.5016780491875578
3014,5,6,14,0.4207445759018907
3015,5,6,15,0.3314816107428301
3016,5,6,16,0.2347126347396361
3017,5,6,17,0.11232572244894022
3018,5,6,18,0.015854832716384847
3019,5,6,19,0.0
3020,5,6,20,0.0
3021,5,6,21,0.0
3022,5,6,22,0.0
3023,5,6,23,0.0
3024,5,6,24,0.0
3025,5,7,1,0.0
3026,5,7,2,0.0
3027,5,7,3,0.0
3028,5,7,4,0.0
3029,5,7,5,0.024164055164651203
3030,5,7,6,0.12412200235819505
3031,5,7,7,0.2657531000808019
3032,5,7,8,0.4059394544039962
3033,5,7,9,0.5209432435993696
3034,5,7,10,0.5979621757670994
3035,5,7,11,0.6484217013996432
3036,5,7,12,0.6382478938262197
3037,5,7,13,0.6044585984333689
3038,5,7,14,0.5332580509116298
3039,5,7,15,0.42795754454764784
3040,5,7,16,0.2983691619257865
3041,5,7,17,0.137333599710289
3042,5,7,18,0.019276491412188124
3043,5,7,19,0.0
3044,5,7,20,0.0
3045,5,7,21,0.0
3046,5,7,22,0.0
3047,5,7,23,0.0
3048,5,7,24,0.0
3049,5,8,1,0.0
3050,5,8,2,0.0
3051,5,8,3,0.0
3052,5,8,4,0.0
3053,5,8,5,0.040479427137862456
3054,5,8,6,0.1913499120502147
3055,5,8,7,0.3692280491595931
3056,5,8,8,0.5118692636193025
3057,5,8,9,0.6103181175643545
3058,5,8,10,0.6693612698936775
3059,5,8,11,0.7021703616318917
3060,5,8,12,0.6995849410670824
3061,5,8,13,0.6511679170208549
3062,5,8,14,0.5480222124230122
3063,5,8,15,0.4261533151674593
3064,5,8,16,0.2820079840433985
3065,5,8,17,0.1264282812467024
3066,5,8,18,0.018460372189201806
3067,5,8,19,0.0
3068,5,8,20,0.0
3069,5,8,21,0.0
3070,5,8,22,0.0
3071,5,8,23,0.0
3072,5,8,24,0.0
3073,5,9,1,0.0
3074,5,9,2,0.0
3075,5,9,3,0.0
3076,5,9,4,0.0
3077,5,9,5,0.031715632419140036
3078,5,9,6,0.149079060427675
3079,5,9,7,0.31300876575136677
3080,5,9,8,0.4385014254424645
3081,5,9,9,0.5283283142457438
3082,5,9,10,0.5831770228775107
3083,5,9,11,0.6017213086639387
3084,5,9,12,0.618337976177777
3085,5,9,13,0.5902699321908041
3086,5,9,14,0.5229711233510357
3087,5,9,15,0.4313421477736531
3088,5,9,16,0.30744219613151086
3089,5,9,17,0.1467740717315107
3090,5,9,18,0.02242086233805292
3091,5,9,19,0.0
3092,5,9,20,0.0
3093,5,9,21,0.0
3094,5,9,22,0.0
3095,5,9,23,0.0
3096,5,9,24,0.0
3097,5,10,1,0.0
3098,5,10,2,0.0
3099,5,10,3,0.0
3100,5,10,4,0.0
3101,5,10,5,0.026789193241458818
3102,5,10,6,0.11714432134113757
3103,5,10,7,0.2388702356427499
3104,5,10,8,0.3422284072905383
3105,5,10,9,0.446704763621738
3106,5,10,10,0.5268191380746581
3107,5,10,11,0.5843822793039548
3108,5,10,12,0.5640151142316256
3109,5,10,13,0.5168027934074567
3110,5,10,14,0.4383820191270344
3111,5,10,15,0.3446508711452362
3112,5,10,16,0.23204829195587742
3113,5,10,17,0.10508014875686593
3114,5,10,18,0.017921243759578823
3115,5,10,19,0.0
3116,5,10,20,0.0
3117,5,10,21,0.0
3118,5,10,22,0.0
3119,5,10,23,0.0
3120,5,10,24,0.0
3121,5,11,1,0.0
3122,5,11,2,0.0
3123,5,11,3,0.0
3124,5,11,4,0.0
3125,5,11,5,0.029697255174761916
3126,5,11,6,0.1112398414187576
3127,5,11,7,0.2525518546340094
3128,5,11,8,0.4160970265663126
3129,5,11,9,0.5556652807351993
3130,5,11,10,0.6194711269229108
3131,5,11,11,0.6408468982842499
3132,5,11,12,0.6433303612351924
3133,5,11,13,0.5857572959095381
3134,5,11,14,0.5148491670850862
3135,5,11,15,0.41575775990354447
3136,5,11,16,0.302951224464975
3137,5,11,17,0.14913963347984033
3138,5,11,18,0.0244674272785325
3139,5,11,19,0.0
3140,5,11,20,0.0
3141,5,11,21,0.0
3142,5,11,22,0.0
3143,5,11,23,0.0
3144,5,11,24,0.0
3145,5,12,1,0.0
3146,5,12,2,0.0
3147,5,12,3,0.0
3148,5,12,4,0.0
3149,5,12,5,0.04227239381943822
3150,5,12,6,0.1809487555279371
3151,5,12,7,0.3414801901948979
3152,5,12,8,0.48445592738433085
3153,5,12,9,0.5862030716535556
3154,5,12,10,0.6368395962975852
3155,5,12,11,0.6709808367491434
3156,5,12,12,0.6843784426710158
3157,5,12,13,0.6638240816372909
3158,5,12,14,0.5989372405654163
3159,5,12,15,0.49071448137947765
3160,5,12,16,0.3339335352433936
3161,5,12,17,0.15501156501800578
3162,5,12,18,0.02430557917901126
3163,5,12,19,0.0
3164,5,12,20,0.0
3165,5,12,21,0.0
3166,5,12,22,0.0
3167,5,12,23,0.0
3168,5,12,24,0.0
3169,5,13,1,0.0
3170,5,13,2,0.0
3171,5,13,3,0.0
3172,5,13,4,0.0
3173,5,13,5,0.04061902915944555
3174,5,13,6,0.1718897939837905
3175,5,13,7,0.31911521220983746
3176,5,13,8,0.43402521491655394
3177,5,13,9,0.5345845851627926
3178,5,13,10,0.5473031327039762
3179,5,13,11,0.5434044610553019
3180,5,13,12,0.5289589664335549
3181,5,13,13,0.5040108423351636
3182,5,13,14,0.4533783291723133
3183,5,13,15,0.34094098417963575
3184,5,13,16,0.23895782534861815
3185,5,13,17,0.11560080654963388
3186,5,13,18,0.01963188479444837
3187,5,13,19,0.0
3188,5,13,20,0.0
3189,5,13,21,0.0
3190,5,13,22,0.0
3191,5,13,23,0.0
3192,5,13,24,0.0
3193,5,14,1,0.0
3194,5,14,2,0.0
3195,5,14,3,0.0
3196,5,14,4,0.0
3197,5,14,5,0.026322828598273437
3198,5,14,6,0.11889445514568651
3199,5,14,7,0.2190710734204587
3200,5,14,8,0.33220617530835117
3201,5,14,9,0.4304638147592808
3202,5,14,10,0.49726660003077355
3203,5,14,11,0.5497504484425475
3204,5,14,12,0.5544194680430278
3205,5,14,13,0.5365520044336957
3206,5,14,14,0.4743076036540139
3207,5,14,15,0.4011586103834353
3208,5,14,16,0.2840152137745322
3209,5,14,17,0.1460512436726098
3210,5,14,18,0.026487966763487965
3211,5,14,19,0.0
3212,5,14,20,0.0
3213,5,14,21,0.0
3214,5,14,22,0.0
3215,5,14,23,0.0
3216,5,14,24,0.0
3217,5,15,1,0.0
3218,5,15,2,0.0
3219,5,15,3,0.0
3220,5,15,4,0.0
3221,5,15,5,0.041366846275454165
3222,5,15,6,0.16460737294550687
3223,5,15,7,0.30133767908004777
3224,5,15,8,0.4349367548374174
3225,5,15,9,0.5385163327878689
3226,5,15,10,0.6005795569685715
3227,5,15,11,0.628216921377007
3228,5,15,12,0.6103542129592333
3229,5,15,13,0.5834823890177966
3230,5,15,14,0.49671376946896834
3231,5,15,15,0.39264992551840733
3232,5,15,16,0.27033035778231285
3233,5,15,17,0.13022783864987214
3234,5,15,18,0.023787424528406435
3235,5,15,19,0.0
3236,5,15,20,0.0
3237,5,15,21,0.0
3238,5,15,22,0.0
3239,5,15,23,0.0
3240,5,15,24,0.0
3241,5,16,1,0.0
3242,5,16,2,0.0
3243,5,16,3,0.0
3244,5,16,4,0.0
3245,5,16,5,0.032522738152550544
3246,5,16,6,0.1342025434474474
3247,5,16,7,0.279176394332704
3248,5,16,8,0.4205190439333416
3249,5,16,9,0.5373063383071096
3250,5,16,10,0.6010614544794383
3251,5,16,11,0.6622898209239318
3252,5,16,12,0.65800358922737
3253,5,16,13,0.610233284225755
3254,5,16,14,0.5207955927501519
3255,5,16,15,0.438871598322608
3256,5,16,16,0.30736326149104326
3257,5,16,17,0.15425863142545354
3258,5,16,18,0.03011653079506285
3259,5,16,19,0.0
3260,5,16,20,0.0
3261,5,16,21,0.0
3262,5,16,22,0.0
3263,5,16,23,0.0
3264,5,16,24,0.0
3265,5,17,1,0.0
3266,5,17,2,0.0
3267,5,17,3,0.0
3268,5,17,4,0.0
3269,5,17,5,0.034711998100313564
3270,5,17,6,0.14035342430922293
3271,5,17,7,0.2867133800621412
3272,5,17,8,0.4226912320590988
3273,5,17,9,0.5233099918037077
3274,5,17,10,0.5692947043709203
3275,5,17,11,0.5744276664982283
3276,5,17,12,0.5588527811047358
3277,5,17,13,0.5460480413361529
3278,5,17,14,0.489205782250598
3279,5,17,15,0.3758519621871968
3280,5,17,16,0.24805918674565589
3281,5,17,17,0.11606917863348973
3282,5,17,18,0.02463163449674027
3283,5,17,19,0.0
3284,5,17,20,0.0
