Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/09/2022 01:00:00,03/09/2022 07:00:00,AEC,SOUC,37.7739,0.4107,-0.1160,37.4792
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,46.4008,1.3732,7.5485,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,49.0726,0.8743,10.7191,37.4792
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,45.0124,1.5178,6.0155,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,48.6438,0.0231,11.1416,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,42.9340,0.8759,4.5790,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,44.6196,0.2467,6.8938,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,43.0146,0.4528,5.0827,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AECI,AECI,36.5958,-0.4830,-0.4003,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AEPM_CSWS,CSWS_LA,46.6811,1.6731,7.5289,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,ALTW,MISO,31.1348,-0.3598,-5.9845,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,AMRN,MISO,31.1348,-0.3598,-5.9845,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,45.5690,1.6329,6.4570,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BBA,MISO,31.1348,-0.3598,-5.9845,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BCA,MISO,31.1348,-0.3598,-5.9845,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,25.2997,0.8952,-13.0746,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,12.7652,-4.6972,-20.0167,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BLKW,BLKW,46.3154,2.5611,6.2752,37.4791
03/09/2022 01:00:00,03/09/2022 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,51.3890,1.6827,12.2271,37.4792
