Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/13/2022 01:00:00,03/13/2022 07:00:00,AEC,SOUC,25.3996,0.1639,21.8994,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_CSWS,CSWS_AECC_LA,33.4353,0.2306,29.8685,3.3362
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,37.5698,0.2001,34.0334,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,34.9994,0.2627,31.4004,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,38.3907,0.1406,34.9138,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,23.4048,0.1760,19.8925,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,33.9645,0.1134,30.5148,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,21.9648,0.1257,18.5028,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AECI,AECI,32.1533,0.0909,28.7261,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AEPM_CSWS,CSWS_LA,26.0710,0.2429,22.4918,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,ALTW,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,AMRN,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-15.2418,-0.0381,-18.5400,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BBA,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BCA,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,-6.4262,0.0087,-9.7712,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,-11.6173,-0.4445,-14.5091,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BLKW,BLKW,-17.2192,0.0056,-20.5611,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-16.0084,-0.2262,-19.1185,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,-4.9705,-0.0776,-8.2292,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-15.9999,-0.2177,-19.1185,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BRAZ,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BUBA,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,-19.1091,-0.4029,-22.0425,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-17.6202,-0.0368,-20.9197,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-17.6202,-0.0368,-20.9197,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-17.6202,-0.0368,-20.9197,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-17.6202,-0.0368,-20.9197,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-17.6202,-0.0368,-20.9197,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,-31.3355,-0.0791,-34.5927,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,-10.7579,-0.1569,-13.9373,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,-10.7579,-0.1569,-13.9373,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CLEC,MISO,15.2599,0.0598,11.8638,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,-3.6300,0.1687,-7.1350,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,COWP,COWP_LA,44.8635,0.1463,41.3809,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,44.8635,0.1463,41.3809,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,44.8635,0.1463,41.3809,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CPLE,VACS,25.2125,0.1533,21.7228,3.3364
03/13/2022 01:00:00,03/13/2022 07:00:00,CPLW,VACS,25.2125,0.1533,21.7228,3.3364
03/13/2022 01:00:00,03/13/2022 07:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,28.2636,0.1857,24.7416,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,28.2636,0.1857,24.7416,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,28.2636,0.1857,24.7416,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,28.2636,0.1857,24.7416,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CRTH_SPA,WRCRTH_SPA_LA,19.4973,0.1297,16.0313,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,24.6815,0.3835,20.9617,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,-7.6694,0.0323,-11.0379,3.3362
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWDOLET1,CSWDOLET1_H,25.3176,0.2968,21.6845,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWELKCITY,CSWELKCITY_H,-14.6024,-0.1890,-17.7497,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,21.9648,0.1257,18.5028,3.3363
03/13/2022 01:00:00,03/13/2022 07:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,38.3907,0.1406,34.9138,3.3363
