Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/15/2022 01:00:00,03/15/2022 06:00:00,AEC,SOUC,17.7784,0.4708,5.6640,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_CSWS,CSWS_AECC_LA,22.6535,0.4654,10.5446,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,23.8148,0.3070,11.8643,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,22.8838,0.5822,10.6580,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,23.5500,0.1178,11.7887,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,20.7393,0.4052,8.6905,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,23.2041,0.2520,11.3085,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,20.9141,0.2644,9.0062,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,AECI,AECI,18.9214,0.2000,7.0779,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,AEPM_CSWS,CSWS_LA,21.4356,0.4959,9.2962,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,ALTW,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,AMRN,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,0.8743,-0.6542,-10.1150,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,BBA,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BCA,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,10.8645,0.5426,-1.3216,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,6.6487,-1.4423,-3.5525,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,BLKW,BLKW,0.8740,-0.4961,-10.2735,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-15.9999,-1.3057,-26.3377,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,3.4370,-0.7971,-7.4094,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-15.9714,-1.2773,-26.3377,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BRAZ,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BUBA,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,0.9534,-1.5751,-9.1151,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-6.2801,-0.6083,-17.3153,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-6.2801,-0.6083,-17.3153,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-6.2801,-0.6083,-17.3153,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-6.2801,-0.6083,-17.3153,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-6.2801,-0.6083,-17.3153,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,4.5122,-0.6640,-6.4674,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,10.2643,-0.1388,-1.2405,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,10.2643,-0.1388,-1.2405,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CLEC,MISO,14.8500,0.3782,2.8282,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,18.9901,0.1770,7.1695,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,COWP,COWP_LA,17.4682,0.3677,5.4569,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,17.4682,0.3677,5.4569,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,17.4682,0.3677,5.4569,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CPLE,VACS,17.5191,0.4484,5.4271,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CPLW,VACS,17.5191,0.4484,5.4271,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,18.6642,0.4884,6.5323,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,18.6642,0.4884,6.5323,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,18.6642,0.4884,6.5323,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,18.6642,0.4884,6.5323,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,18.8456,0.0653,7.1368,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,20.8878,1.0383,8.2060,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,4.6392,-0.3585,-6.6458,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWDOLET1,CSWDOLET1_H,20.4631,0.8236,7.9959,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWELKCITY,CSWELKCITY_H,0.3475,-1.0169,-10.2791,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,20.9141,0.2644,9.0062,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,23.5500,0.1178,11.7887,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,20.8796,1.0285,8.2075,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,20.9682,0.9659,8.3587,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWLIEBERMAN3,CSWSLIEBERMUN3_RA,20.8705,0.9722,8.2547,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWLIEBERMAN4,CSWSLIEBERMUN4_RA,20.8705,0.9722,8.2547,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWMATTISON1,CSWSMATTISONUN1_RA,23.7227,0.2497,11.8294,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,23.7227,0.2497,11.8294,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,23.7227,0.2498,11.8294,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,23.7227,0.2498,11.8294,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,20.9141,0.2644,9.0062,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,21.9457,0.6829,9.6193,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,30.0780,0.1288,18.3057,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,30.0780,0.1288,18.3057,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,24.1484,-0.0175,12.5224,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWPIRKEY1,CSWSPIRKEYUN1_RA,20.8918,0.8527,8.3955,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,26.6161,0.1480,14.8245,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,26.6161,0.1480,14.8245,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,26.6161,0.1480,14.8245,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,26.6161,0.1480,14.8245,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,4.5161,-0.3736,-6.7539,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,27.8100,0.3214,15.8450,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.CORP.KIAPB1,CSWS.CORP.KIAPB1_H,22.0487,0.0774,10.3278,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.CORP.KIAPB2,CSWS.CORP.KIAPB2_H,22.0487,0.0774,10.3278,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.EKCW.EKCW,CSWSELK_TAPUNELKCTY_WIND_RA,0.3475,-1.0169,-10.2791,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.FPLP.RSES,CSWS.FPLP.RSES_H,8.9409,-0.2302,-2.4725,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.FPLP.RSES.MSR,CSWSTERRY_RDUNRS_ENERGY_MSR_RA,8.9409,-0.2302,-2.4725,11.6436
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.GREENCOUNTRY,CSWS.GREENCOUNTRY_H,26.9298,0.1399,15.1464,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.GREENCOUNTRY_2,CSWS.GREENCOUNTRY_2_H,26.9298,0.1399,15.1464,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.GREENCOUNTRY_3,CSWS.GREENCOUNTRY_3_H,26.9298,0.1399,15.1464,11.6435
03/15/2022 01:00:00,03/15/2022 06:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,1.6193,-0.4923,-9.5319,11.6435
